START-OF-LOG: 2.0
Callsign:  UK/JI2MED
Contest: CQ-WW-CW
Category: SINGLE-OP ALL LOW
Claimed-score: 
SOAPBOX: Created by zLog
SOAPBOX: Rig IC756PRO
SOAPBOX: 2ele quad es Cushcraft R8
SOAPBOX: This is to certify that in this contest I have operated my transmitter
SOAPBOX: within the limitations of my license and have fully observed the
QSO:  7000 CW 2005-11-26 1753 UK/JI2MED     599 17     YU7KW         599 15     0
QSO:  7000 CW 2005-11-26 1753 UK/JI2MED     599 17     HG7H          599 15     0
QSO:  7000 CW 2005-11-26 1755 UK/JI2MED     599 17     OL3Z          599 15     0
QSO:  7000 CW 2005-11-26 1756 UK/JI2MED     599 17     HA80IARU      599 15     0
QSO:  7000 CW 2005-11-26 1800 UK/JI2MED     599 17     YR7M          599 20     0
QSO:  7000 CW 2005-11-26 1801 UK/JI2MED     599 17     RW2F          599 15     0
QSO:  7000 CW 2005-11-26 1803 UK/JI2MED     599 17     S59N          599 15     0
QSO:  7000 CW 2005-11-26 1803 UK/JI2MED     599 17     JA5BJC        599 25     0
QSO:  7000 CW 2005-11-26 1810 UK/JI2MED     599 17     B1Z           599 24     0
QSO:  7000 CW 2005-11-26 1811 UK/JI2MED     599 17     RG9A          599 17     0
QSO:  7000 CW 2005-11-26 1815 UK/JI2MED     599 17     EA8PP         599 33     0
QSO:  7000 CW 2005-11-26 1818 UK/JI2MED     599 17     OL8R          599 15     0
QSO:  7000 CW 2005-11-26 1824 UK/JI2MED     599 17     ON5KQ         599 14     0
QSO:  7000 CW 2005-11-26 1825 UK/JI2MED     599 17     JH4UYB        599 25     0
QSO:  7000 CW 2005-11-26 1827 UK/JI2MED     599 17     LZ9W          599 20     0
QSO:  7000 CW 2005-11-26 1836 UK/JI2MED     599 17     JA8RWU        599 25     0
QSO:  7000 CW 2005-11-26 1837 UK/JI2MED     599 17     RU3AA         599 16     0
QSO:  7000 CW 2005-11-26 1840 UK/JI2MED     599 17     DL3YM         599 14     0
QSO:  7000 CW 2005-11-26 1841 UK/JI2MED     599 17     HA7A          599 15     0
QSO:  7000 CW 2005-11-26 1843 UK/JI2MED     599 17     ON4AEK        599 14     0
QSO:  7000 CW 2005-11-26 1845 UK/JI2MED     599 17     S56X          599 15     0
QSO:  7000 CW 2005-11-26 1846 UK/JI2MED     599 17     EA6IB         599 14     0
QSO:  7000 CW 2005-11-26 1848 UK/JI2MED     599 17     JT1DA         599 23     0
QSO:  7000 CW 2005-11-26 1850 UK/JI2MED     599 17     OH4A          599 15     0
QSO:  7000 CW 2005-11-26 1853 UK/JI2MED     599 17     PA4A          599 14     0
QSO:  7000 CW 2005-11-26 1857 UK/JI2MED     599 17     ER4DX         599 16     0
QSO:  7000 CW 2005-11-26 1902 UK/JI2MED     599 17     EI7M          599 14     0
QSO:  7000 CW 2005-11-26 1904 UK/JI2MED     599 17     RT9W          599 16     0
QSO:  7000 CW 2005-11-26 1906 UK/JI2MED     599 17     9M8YY         599 28     0
QSO:  7000 CW 2005-11-26 1909 UK/JI2MED     599 17     VK9AA         599 29     0
QSO:  7000 CW 2005-11-26 1917 UK/JI2MED     599 17     SQ6Z          599 15     0
QSO:  7000 CW 2005-11-26 1919 UK/JI2MED     599 17     EA5RS         599 14     0
QSO:  7000 CW 2005-11-26 1920 UK/JI2MED     599 17     RW6FO         599 16     0
QSO:  7000 CW 2005-11-26 1922 UK/JI2MED     599 17     OE50CWL       599 15     0
QSO:  7000 CW 2005-11-26 1924 UK/JI2MED     599 17     RA9UT         599 18     0
QSO:  7000 CW 2005-11-26 1925 UK/JI2MED     599 17     CT7T          599 14     0
QSO: 14000 CW 2005-11-26 1934 UK/JI2MED     599 17     PY2WC         599 11     0
QSO: 14000 CW 2005-11-26 1934 UK/JI2MED     599 17     CW5T          599 13     0
QSO:  7000 CW 2005-11-26 2028 UK/JI2MED     599 17     JM1LQW        599 25     0
QSO:  7000 CW 2005-11-26 2029 UK/JI2MED     599 17     RD4WA         599 16     0
QSO:  7000 CW 2005-11-26 2030 UK/JI2MED     599 17     JH1RNI        599 25     0
QSO:  7000 CW 2005-11-26 2034 UK/JI2MED     599 17     UA4PT         599 16     0
QSO:  7000 CW 2005-11-26 2056 UK/JI2MED     599 17     UA9SG         599 16     0
QSO:  7000 CW 2005-11-26 2101 UK/JI2MED     599 17     RX4HZ         599 16     0
QSO:  7000 CW 2005-11-26 2110 UK/JI2MED     599 17     RK9CR         599 17     0
QSO:  7000 CW 2005-11-26 2115 UK/JI2MED     599 17     UN7JID        599 17     0
QSO:  7000 CW 2005-11-26 2116 UK/JI2MED     599 17     JR3NZC        599 25     0
QSO:  7000 CW 2005-11-26 2117 UK/JI2MED     599 17     F6FTB         599 14     0
QSO:  7000 CW 2005-11-26 2118 UK/JI2MED     599 17     UA4PN         599 16     0
QSO:  7000 CW 2005-11-26 2135 UK/JI2MED     599 17     JA1JKG        599 25     0
QSO:  7000 CW 2005-11-26 2136 UK/JI2MED     599 17     JH1AEP        599 25     0
QSO: 21000 CW 2005-11-27 0401 UK/JI2MED     599 17     JF2WXS        599 25     0
QSO: 21000 CW 2005-11-27 0401 UK/JI2MED     599 17     JA1RRA        599 25     0
QSO: 21000 CW 2005-11-27 0401 UK/JI2MED     599 17     JH1RNI        599 25     0
QSO: 21000 CW 2005-11-27 0402 UK/JI2MED     599 17     LR2F          599 13     0
QSO: 21000 CW 2005-11-27 0402 UK/JI2MED     599 17     5B/G4OBV      599 20     0
QSO: 21000 CW 2005-11-27 0403 UK/JI2MED     599 17     JK1OAR        599 25     0
QSO: 21000 CW 2005-11-27 0405 UK/JI2MED     599 17     YC3MM/M       599 28     0
QSO: 21000 CW 2005-11-27 0405 UK/JI2MED     599 17     JA7GBS        599 25     0
QSO: 21000 CW 2005-11-27 0406 UK/JI2MED     599 17     JF1IXE        599 25     0
QSO: 21000 CW 2005-11-27 0408 UK/JI2MED     599 17     ZC4LI         599 20     0
QSO: 21000 CW 2005-11-27 0408 UK/JI2MED     599 17     JT1CO         599 23     0
QSO: 21000 CW 2005-11-27 0409 UK/JI2MED     599 17     JA2JTN        599 25     0
QSO: 21000 CW 2005-11-27 0409 UK/JI2MED     599 17     JN3TRK/3      599 25     0
QSO: 21000 CW 2005-11-27 0410 UK/JI2MED     599 17     JA1VLK        599 25     0
QSO: 21000 CW 2005-11-27 0410 UK/JI2MED     599 17     JH0OXS        599 25     0
QSO: 21000 CW 2005-11-27 0411 UK/JI2MED     599 17     JM2LEI        599 25     0
QSO: 21000 CW 2005-11-27 0411 UK/JI2MED     599 17     JO6EDD        599 25     0
QSO: 21000 CW 2005-11-27 0411 UK/JI2MED     599 17     YB0DPO        599 28     0
QSO: 21000 CW 2005-11-27 0412 UK/JI2MED     599 17     JA2KPW        599 25     0
QSO: 21000 CW 2005-11-27 0413 UK/JI2MED     599 17     JA1BUI        599 25     0
QSO: 21000 CW 2005-11-27 0414 UK/JI2MED     599 17     JR2SQU        599 25     0
QSO: 21000 CW 2005-11-27 0414 UK/JI2MED     599 17     JI3DNN        599 25     0
QSO: 21000 CW 2005-11-27 0415 UK/JI2MED     599 17     JG1UKW        599 25     0
QSO: 21000 CW 2005-11-27 0416 UK/JI2MED     599 17     JF3CCN        599 25     0
QSO: 21000 CW 2005-11-27 0416 UK/JI2MED     599 17     JA4EMC        599 25     0
QSO: 21000 CW 2005-11-27 0417 UK/JI2MED     599 17     JA1MVK        599 25     0
QSO: 21000 CW 2005-11-27 0417 UK/JI2MED     599 17     JA6EWW        599 25     0
QSO: 21000 CW 2005-11-27 0418 UK/JI2MED     599 17     JA1RQT        599 25     0
QSO: 21000 CW 2005-11-27 0418 UK/JI2MED     599 17     UA9YAD        599 18     0
QSO: 21000 CW 2005-11-27 0418 UK/JI2MED     599 17     JA1GNB        599 25     0
QSO: 21000 CW 2005-11-27 0419 UK/JI2MED     599 17     JE6QQN        599 25     0
QSO: 21000 CW 2005-11-27 0421 UK/JI2MED     599 17     JG3LGD        599 25     0
QSO: 21000 CW 2005-11-27 0421 UK/JI2MED     599 17     JR1BYO        599 25     0
QSO: 21000 CW 2005-11-27 0421 UK/JI2MED     599 17     JA7DLE        599 25     0
QSO: 21000 CW 2005-11-27 0422 UK/JI2MED     599 17     JA4XHF/3      599 25     0
QSO: 21000 CW 2005-11-27 0422 UK/JI2MED     599 17     JA7MBT        599 25     0
QSO: 21000 CW 2005-11-27 0423 UK/JI2MED     599 17     JR3AAZ        599 25     0
QSO: 21000 CW 2005-11-27 0423 UK/JI2MED     599 17     UA9UOI        599 18     0
QSO: 21000 CW 2005-11-27 0424 UK/JI2MED     599 17     JE1CKA        599 25     0
QSO: 21000 CW 2005-11-27 0425 UK/JI2MED     599 17     BA6QH         599 24     0
QSO: 21000 CW 2005-11-27 0425 UK/JI2MED     599 17     JA3TJA        599 25     0
QSO: 21000 CW 2005-11-27 0427 UK/JI2MED     599 17     JM1LPN        599 25     0
QSO: 21000 CW 2005-11-27 0429 UK/JI2MED     599 17     JI8XLD        599 25     0
QSO: 21000 CW 2005-11-27 0430 UK/JI2MED     599 17     JA2CX/3       599 25     0
QSO: 21000 CW 2005-11-27 0432 UK/JI2MED     599 17     UA9ULU        599 18     0
QSO: 21000 CW 2005-11-27 0434 UK/JI2MED     599 17     8Q7DV         599 22     0
QSO: 21000 CW 2005-11-27 0434 UK/JI2MED     599 17     JA1IRH        599 25     0
QSO: 21000 CW 2005-11-27 0438 UK/JI2MED     599 17     RA0AA         599 18     0
QSO: 21000 CW 2005-11-27 0440 UK/JI2MED     599 17     JG1KYL        599 25     0
QSO: 21000 CW 2005-11-27 0441 UK/JI2MED     599 17     UA4WI         599 16     0
QSO: 21000 CW 2005-11-27 0442 UK/JI2MED     599 17     JE6TSP        599 25     0
QSO: 21000 CW 2005-11-27 0444 UK/JI2MED     599 17     JA4YHX        599 25     0
QSO: 21000 CW 2005-11-27 0444 UK/JI2MED     599 17     JR4UDE/1      599 25     0
QSO: 21000 CW 2005-11-27 0447 UK/JI2MED     599 17     UA0AV         599 18     0
QSO: 21000 CW 2005-11-27 0449 UK/JI2MED     599 17     UP5G          599 17     0
QSO: 21000 CW 2005-11-27 0450 UK/JI2MED     599 17     JQ1NGT        599 25     0
QSO: 21000 CW 2005-11-27 0452 UK/JI2MED     599 17     JA1JQY        599 25     0
QSO: 21000 CW 2005-11-27 0452 UK/JI2MED     599 17     JE8CLT        599 25     0
QSO: 21000 CW 2005-11-27 0453 UK/JI2MED     599 17     RA6DB         599 16     0
QSO: 21000 CW 2005-11-27 0454 UK/JI2MED     599 17     JA8NSF/1      599 25     0
QSO: 21000 CW 2005-11-27 0454 UK/JI2MED     599 17     JH0BLI        599 25     0
QSO: 21000 CW 2005-11-27 0455 UK/JI2MED     599 17     JJ3TTH        599 25     0
QSO: 21000 CW 2005-11-27 0455 UK/JI2MED     599 17     JH1DTX        599 25     0
QSO: 21000 CW 2005-11-27 0456 UK/JI2MED     599 17     JA0AXV        599 25     0
QSO: 21000 CW 2005-11-27 0456 UK/JI2MED     599 17     JH1AGW        599 25     0
QSO: 21000 CW 2005-11-27 0457 UK/JI2MED     599 17     JA6ACZ        599 25     0
QSO: 21000 CW 2005-11-27 0458 UK/JI2MED     599 17     JA8MXC        599 25     0
QSO: 21000 CW 2005-11-27 0459 UK/JI2MED     599 17     JJ0JML        599 25     0
QSO: 21000 CW 2005-11-27 0459 UK/JI2MED     599 17     JI3KHN/1      599 25     0
QSO: 21000 CW 2005-11-27 0501 UK/JI2MED     599 17     JH9BWC        599 25     0
QSO: 21000 CW 2005-11-27 0502 UK/JI2MED     599 17     DS2EIT        599 25     0
QSO: 21000 CW 2005-11-27 0503 UK/JI2MED     599 17     JR1TLA        599 25     0
QSO: 21000 CW 2005-11-27 0503 UK/JI2MED     599 17     JA8EOT        599 25     0
QSO: 21000 CW 2005-11-27 0504 UK/JI2MED     599 17     UX1UX         599 16     0
QSO: 21000 CW 2005-11-27 0505 UK/JI2MED     599 17     JA2VUP        599 25     0
QSO: 21000 CW 2005-11-27 0506 UK/JI2MED     599 17     JE5JHZ        599 25     0
QSO: 21000 CW 2005-11-27 0507 UK/JI2MED     599 17     JA0DAI        599 25     0
QSO: 21000 CW 2005-11-27 0509 UK/JI2MED     599 17     JH0MUC        599 25     0
QSO: 21000 CW 2005-11-27 0510 UK/JI2MED     599 17     JA4JY/3       599 25     0
QSO: 21000 CW 2005-11-27 0510 UK/JI2MED     599 17     UY5EG         599 16     0
QSO: 21000 CW 2005-11-27 0511 UK/JI2MED     599 17     JA7CDV        599 25     0
QSO: 21000 CW 2005-11-27 0511 UK/JI2MED     599 17     JK2BAP        599 25     0
QSO: 21000 CW 2005-11-27 0512 UK/JI2MED     599 17     JA9JFO        599 25     0
QSO: 21000 CW 2005-11-27 0512 UK/JI2MED     599 17     JA0CJK        599 25     0
QSO: 21000 CW 2005-11-27 0513 UK/JI2MED     599 17     JA1NLX        599 25     0
QSO: 21000 CW 2005-11-27 0513 UK/JI2MED     599 17     UR3HR         599 16     0
QSO: 21000 CW 2005-11-27 0515 UK/JI2MED     599 17     JA1DKT        599 25     0
QSO: 21000 CW 2005-11-27 0516 UK/JI2MED     599 17     JF1SXY        599 25     0
QSO: 21000 CW 2005-11-27 0517 UK/JI2MED     599 17     JA1CFF        599 25     0
QSO: 21000 CW 2005-11-27 0518 UK/JI2MED     599 17     ER3DX         599 16     0
QSO: 21000 CW 2005-11-27 0519 UK/JI2MED     599 17     UA4LX         599 16     0
QSO: 21000 CW 2005-11-27 0519 UK/JI2MED     599 17     JO1KXP        599 25     0
QSO: 21000 CW 2005-11-27 0520 UK/JI2MED     599 17     LZ2PB         599 20     0
QSO: 21000 CW 2005-11-27 0521 UK/JI2MED     599 17     JA6CTN        599 25     0
QSO: 21000 CW 2005-11-27 0521 UK/JI2MED     599 17     BA4TB         599 24     0
QSO: 21000 CW 2005-11-27 0521 UK/JI2MED     599 17     JR4GPA        599 25     0
QSO: 21000 CW 2005-11-27 0522 UK/JI2MED     599 17     UR8IDX        599 16     0
QSO: 21000 CW 2005-11-27 0522 UK/JI2MED     599 17     5B/AJ2O       599 20     0
QSO: 21000 CW 2005-11-27 0523 UK/JI2MED     599 17     JH1TXG        599 25     0
QSO: 21000 CW 2005-11-27 0523 UK/JI2MED     599 17     JA1NAA        599 25     0
QSO: 21000 CW 2005-11-27 0524 UK/JI2MED     599 17     JI1APL        599 25     0
QSO: 21000 CW 2005-11-27 0524 UK/JI2MED     599 17     RG9A          599 17     0
QSO: 21000 CW 2005-11-27 0525 UK/JI2MED     599 17     JA6CNL        599 25     0
QSO: 21000 CW 2005-11-27 0525 UK/JI2MED     599 17     JH2AMH        599 25     0
QSO: 21000 CW 2005-11-27 0525 UK/JI2MED     599 17     JA0DSH        599 25     0
QSO: 21000 CW 2005-11-27 0527 UK/JI2MED     599 17     JL3AMK        599 25     0
QSO: 21000 CW 2005-11-27 0527 UK/JI2MED     599 17     JA2GAL        599 25     0
QSO: 21000 CW 2005-11-27 0528 UK/JI2MED     599 17     DS1AFL        599 25     0
QSO: 21000 CW 2005-11-27 0529 UK/JI2MED     599 17     JA2AXB        599 25     0
QSO: 21000 CW 2005-11-27 0529 UK/JI2MED     599 17     JN1VUR        599 25     0
QSO: 21000 CW 2005-11-27 0531 UK/JI2MED     599 17     JA3XOG        599 25     0
QSO: 21000 CW 2005-11-27 0532 UK/JI2MED     599 17     RA3UT         599 16     0
QSO: 21000 CW 2005-11-27 0532 UK/JI2MED     599 17     UY5ZI         599 16     0
QSO: 21000 CW 2005-11-27 0533 UK/JI2MED     599 17     T96Q          599 15     0
QSO: 21000 CW 2005-11-27 0533 UK/JI2MED     599 17     HL3EQG        599 25     0
QSO: 21000 CW 2005-11-27 0536 UK/JI2MED     599 17     JJ1BWG        599 25     0
QSO: 21000 CW 2005-11-27 0538 UK/JI2MED     599 17     YB5AQB        599 28     0
QSO: 21000 CW 2005-11-27 0539 UK/JI2MED     599 17     JG1IGX        599 25     0
QSO: 21000 CW 2005-11-27 0541 UK/JI2MED     599 17     RA9XF         599 17     0
QSO: 21000 CW 2005-11-27 0543 UK/JI2MED     599 17     JR7NXM        599 25     0
QSO: 21000 CW 2005-11-27 0543 UK/JI2MED     599 17     JR3EOI        599 25     0
QSO: 21000 CW 2005-11-27 0543 UK/JI2MED     599 17     T88AA         599 27     0
QSO: 14000 CW 2005-11-27 0647 UK/JI2MED     599 17     UR3IQO        599 16     0
QSO: 14000 CW 2005-11-27 0647 UK/JI2MED     599 17     UR7EQ         599 16     0
QSO: 14000 CW 2005-11-27 0648 UK/JI2MED     599 17     RD4WA         599 16     0
QSO: 14000 CW 2005-11-27 0648 UK/JI2MED     599 17     RZ3AV         599 16     0
QSO: 14000 CW 2005-11-27 0649 UK/JI2MED     599 17     DF5ZV         599 14     0
QSO: 14000 CW 2005-11-27 0651 UK/JI2MED     599 17     RV0ST         599 18     0
QSO: 14000 CW 2005-11-27 0652 UK/JI2MED     599 17     JE1SGH        599 25     0
QSO: 14000 CW 2005-11-27 0652 UK/JI2MED     599 17     JA5APU        599 25     0
QSO: 14000 CW 2005-11-27 0653 UK/JI2MED     599 17     4Z4TL         599 20     0
QSO: 14000 CW 2005-11-27 0655 UK/JI2MED     599 17     OK7XC         599 15     0
QSO: 14000 CW 2005-11-27 0657 UK/JI2MED     599 17     JA1TMG        599 25     0
QSO: 14000 CW 2005-11-27 0658 UK/JI2MED     599 17     JA7MYQ        599 25     0
QSO: 14000 CW 2005-11-27 0700 UK/JI2MED     599 17     SN8F          599 15     0
QSO: 14000 CW 2005-11-27 0702 UK/JI2MED     599 17     OK2BBJ        599 15     0
QSO: 14000 CW 2005-11-27 0703 UK/JI2MED     599 17     EW6DX         599 16     0
QSO: 14000 CW 2005-11-27 0705 UK/JI2MED     599 17     JN1BMX        599 25     0
QSO: 14000 CW 2005-11-27 0706 UK/JI2MED     599 17     UR4LWY        599 16     0
QSO: 14000 CW 2005-11-27 0706 UK/JI2MED     599 17     RU9UC         599 18     0
QSO: 14000 CW 2005-11-27 0707 UK/JI2MED     599 17     JA1HGY        599 25     0
QSO: 14000 CW 2005-11-27 0707 UK/JI2MED     599 17     JA4RED        599 25     0
QSO: 14000 CW 2005-11-27 0708 UK/JI2MED     599 17     JR1DUP        599 25     0
QSO: 14000 CW 2005-11-27 0708 UK/JI2MED     599 17     JA1VLK        599 25     0
QSO: 14000 CW 2005-11-27 0709 UK/JI2MED     599 17     JF1SEK        599 25     0
QSO: 14000 CW 2005-11-27 0710 UK/JI2MED     599 17     JA1IDY        599 25     0
QSO: 14000 CW 2005-11-27 0710 UK/JI2MED     599 17     JH4CPC        599 25     0
QSO: 14000 CW 2005-11-27 0710 UK/JI2MED     599 17     JA3TJA        599 25     0
QSO: 14000 CW 2005-11-27 0711 UK/JI2MED     599 17     JH0EPI        599 25     0
QSO: 14000 CW 2005-11-27 0711 UK/JI2MED     599 17     JA1AFF        599 25     0
QSO: 14000 CW 2005-11-27 0712 UK/JI2MED     599 17     JQ1COB        599 25     0
QSO: 14000 CW 2005-11-27 0712 UK/JI2MED     599 17     JA8AWR        599 25     0
QSO: 14000 CW 2005-11-27 0713 UK/JI2MED     599 17     JA0MGR        599 25     0
QSO: 14000 CW 2005-11-27 0713 UK/JI2MED     599 17     JI1CQA        599 25     0
QSO: 14000 CW 2005-11-27 0713 UK/JI2MED     599 17     JA1WZV        599 25     0
QSO: 14000 CW 2005-11-27 0716 UK/JI2MED     599 17     JA5SUD        599 25     0
QSO: 14000 CW 2005-11-27 0717 UK/JI2MED     599 17     JK1OAR        599 25     0
QSO: 14000 CW 2005-11-27 0717 UK/JI2MED     599 17     UA4FER        599 16     0
QSO: 14000 CW 2005-11-27 0720 UK/JI2MED     599 17     JR3NZC        599 25     0
QSO: 14000 CW 2005-11-27 0720 UK/JI2MED     599 17     JA7CDV        599 25     0
QSO: 14000 CW 2005-11-27 0721 UK/JI2MED     599 17     SP3ASN        599 15     0
QSO: 14000 CW 2005-11-27 0721 UK/JI2MED     599 17     JA6BGA        599 25     0
QSO: 14000 CW 2005-11-27 0722 UK/JI2MED     599 17     JA3VUI        599 25     0
QSO: 14000 CW 2005-11-27 0723 UK/JI2MED     599 17     JA2XCR        599 25     0
QSO: 14000 CW 2005-11-27 0726 UK/JI2MED     599 17     OM8AQ         599 15     0
QSO: 14000 CW 2005-11-27 0726 UK/JI2MED     599 17     JF3GKE        599 25     0
QSO: 14000 CW 2005-11-27 0726 UK/JI2MED     599 17     RA0QD         599 19     0
QSO: 14000 CW 2005-11-27 0727 UK/JI2MED     599 17     UN2E          599 17     0
QSO: 14000 CW 2005-11-27 0730 UK/JI2MED     599 17     JA8NSF/1      599 25     0
QSO: 14000 CW 2005-11-27 0731 UK/JI2MED     599 17     JA1GBC        599 25     0
QSO: 14000 CW 2005-11-27 0732 UK/JI2MED     599 17     JA2DXD        599 25     0
QSO: 14000 CW 2005-11-27 0745 UK/JI2MED     599 17     RU9AZ/9       599 18     0
QSO: 14000 CW 2005-11-27 0745 UK/JI2MED     599 17     RN1NU         599 16     0
QSO: 14000 CW 2005-11-27 0746 UK/JI2MED     599 17     UA9QD         599 17     0
QSO: 14000 CW 2005-11-27 0747 UK/JI2MED     599 17     DL1YD         599 14     0
QSO: 14000 CW 2005-11-27 0747 UK/JI2MED     599 17     IT9GAC        599 15     0
QSO: 14000 CW 2005-11-27 0748 UK/JI2MED     599 17     OE5HIL        599 15     0
QSO: 14000 CW 2005-11-27 0749 UK/JI2MED     599 17     UT5ECZ        599 16     0
QSO: 14000 CW 2005-11-27 0751 UK/JI2MED     599 17     SM5AOG        599 14     0
QSO: 14000 CW 2005-11-27 0751 UK/JI2MED     599 17     OL6P          599 15     0
QSO: 14000 CW 2005-11-27 0752 UK/JI2MED     599 17     RU3WR         599 16     0
QSO: 14000 CW 2005-11-27 0753 UK/JI2MED     599 17     OK1TC         599 15     0
QSO: 14000 CW 2005-11-27 0754 UK/JI2MED     599 17     UA9OV         599 18     0
QSO: 14000 CW 2005-11-27 0754 UK/JI2MED     599 17     OH2RA         599 15     0
QSO: 14000 CW 2005-11-27 0754 UK/JI2MED     599 17     RX4YY         599 16     0
QSO: 14000 CW 2005-11-27 0755 UK/JI2MED     599 17     OK8HA         599 15     0
QSO: 14000 CW 2005-11-27 0755 UK/JI2MED     599 17     S51TJ         599 15     0
QSO: 14000 CW 2005-11-27 0756 UK/JI2MED     599 17     UA4SU         599 16     0
QSO: 14000 CW 2005-11-27 0756 UK/JI2MED     599 17     SP6LV         599 15     0
QSO: 14000 CW 2005-11-27 0757 UK/JI2MED     599 17     RA3UC         599 16     0
QSO: 14000 CW 2005-11-27 0757 UK/JI2MED     599 17     PA3DJC        599 14     0
QSO: 14000 CW 2005-11-27 0759 UK/JI2MED     599 17     GM0NAI        599 14     0
QSO: 14000 CW 2005-11-27 0759 UK/JI2MED     599 17     UR5FS         599 16     0
QSO: 14000 CW 2005-11-27 0800 UK/JI2MED     599 17     RU4HH         599 16     0
QSO: 14000 CW 2005-11-27 0800 UK/JI2MED     599 17     LY2BO         599 15     0
QSO: 14000 CW 2005-11-27 0801 UK/JI2MED     599 17     RL3A          599 16     0
QSO: 14000 CW 2005-11-27 0802 UK/JI2MED     599 17     YO6BHN        599 20     0
QSO: 14000 CW 2005-11-27 0802 UK/JI2MED     599 17     LA9AJA        599 14     0
QSO: 14000 CW 2005-11-27 0802 UK/JI2MED     599 17     SN2K          599 15     0
QSO: 14000 CW 2005-11-27 0803 UK/JI2MED     599 17     SP2JLR        599 15     0
QSO: 14000 CW 2005-11-27 0804 UK/JI2MED     599 17     PA3EVY        599 14     0
QSO: 14000 CW 2005-11-27 0804 UK/JI2MED     599 17     HA80IARU      599 15     0
QSO: 14000 CW 2005-11-27 0805 UK/JI2MED     599 17     S57DX         599 15     0
QSO: 14000 CW 2005-11-27 0805 UK/JI2MED     599 17     RZ3AZ         599 16     0
QSO: 14000 CW 2005-11-27 0805 UK/JI2MED     599 17     DJ5MW         599 14     0
QSO: 14000 CW 2005-11-27 0806 UK/JI2MED     599 17     G4BU          599 14     0
QSO: 14000 CW 2005-11-27 0807 UK/JI2MED     599 17     LY6A          599 15     0
QSO: 14000 CW 2005-11-27 0807 UK/JI2MED     599 17     IR4M          599 15     0
QSO: 14000 CW 2005-11-27 0808 UK/JI2MED     599 17     LX7I          599 14     0
QSO: 14000 CW 2005-11-27 0808 UK/JI2MED     599 17     LY1CX         599 15     0
QSO: 14000 CW 2005-11-27 0809 UK/JI2MED     599 17     SP6T          599 15     0
QSO: 14000 CW 2005-11-27 0809 UK/JI2MED     599 17     OK1FDY        599 15     0
QSO: 14000 CW 2005-11-27 0809 UK/JI2MED     599 17     OK2FD         599 15     0
QSO: 14000 CW 2005-11-27 0810 UK/JI2MED     599 17     G4IIY         599 14     0
QSO: 14000 CW 2005-11-27 0810 UK/JI2MED     599 17     OM7DX         599 15     0
QSO: 14000 CW 2005-11-27 0810 UK/JI2MED     599 17     SK2T          599 14     0
QSO: 14000 CW 2005-11-27 0810 UK/JI2MED     599 17     IK0TUG        599 15     0
QSO: 14000 CW 2005-11-27 0811 UK/JI2MED     599 17     JG2KKG        599 25     0
QSO: 14000 CW 2005-11-27 0811 UK/JI2MED     599 17     DK1QH         599 14     0
QSO: 14000 CW 2005-11-27 0812 UK/JI2MED     599 17     JS2LHI        599 25     0
QSO: 14000 CW 2005-11-27 0812 UK/JI2MED     599 17     RU3DSF        599 16     0
QSO: 14000 CW 2005-11-27 0813 UK/JI2MED     599 17     YP3A          599 20     0
QSO: 14000 CW 2005-11-27 0813 UK/JI2MED     599 17     RA9AC         599 17     0
QSO: 14000 CW 2005-11-27 0813 UK/JI2MED     599 17     RU1A          599 16     0
QSO: 14000 CW 2005-11-27 0814 UK/JI2MED     599 17     HA1ZH         599 15     0
QSO: 14000 CW 2005-11-27 0814 UK/JI2MED     599 17     DF3CB         599 14     0
QSO: 14000 CW 2005-11-27 0814 UK/JI2MED     599 17     HB9EP         599 14     0
QSO: 14000 CW 2005-11-27 0815 UK/JI2MED     599 17     LZ1ABC        599 20     0
QSO: 14000 CW 2005-11-27 0815 UK/JI2MED     599 17     UY8IF         599 16     0
QSO: 14000 CW 2005-11-27 0816 UK/JI2MED     599 17     IU2R          599 15     0
QSO: 14000 CW 2005-11-27 0816 UK/JI2MED     599 17     DF7ZS         599 14     0
QSO: 14000 CW 2005-11-27 0816 UK/JI2MED     599 17     SP2QG         599 15     0
QSO: 14000 CW 2005-11-27 0817 UK/JI2MED     599 17     RW0BG         599 18     0
QSO: 14000 CW 2005-11-27 0817 UK/JI2MED     599 17     G3UHU         599 14     0
QSO: 14000 CW 2005-11-27 0817 UK/JI2MED     599 17     OM8A          599 15     0
QSO: 14000 CW 2005-11-27 0818 UK/JI2MED     599 17     OH6NIO        599 15     0
QSO: 14000 CW 2005-11-27 0818 UK/JI2MED     599 17     SQ9E          599 15     0
QSO: 14000 CW 2005-11-27 0818 UK/JI2MED     599 17     SP8CUR        599 15     0
QSO: 14000 CW 2005-11-27 0819 UK/JI2MED     599 17     DF0CG         599 14     0
QSO: 14000 CW 2005-11-27 0819 UK/JI2MED     599 17     G4VIV         599 14     0
QSO: 14000 CW 2005-11-27 0819 UK/JI2MED     599 17     SN5M          599 15     0
QSO: 14000 CW 2005-11-27 0820 UK/JI2MED     599 17     EW6GL         599 16     0
QSO: 14000 CW 2005-11-27 0820 UK/JI2MED     599 17     3Z7Z          599 15     0
QSO: 14000 CW 2005-11-27 0821 UK/JI2MED     599 17     HG8N          599 15     0
QSO: 14000 CW 2005-11-27 0821 UK/JI2MED     599 17     OK1FDR        599 15     0
