START-OF-LOG: 3.0
CONTEST: ARRL-DX-CW
CALLSIGN: PJ2T
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-STATION: FIXED
OPERATORS: NF9V, KB7Q, N7IR, K7TQ, W9NJY, K8ND, N7NR, WI9WI, W8WTS, W0CG
QSO: 28035 CW 2023-02-18 1506 PJ2T 599 K WA4PGM 599 VA
QSO: 28035 CW 2023-02-18 1507 PJ2T 599 K WA2VYA 599 TX
QSO: 21083 CW 2023-02-18 1507 PJ2T 599 K VY2TT 599 PE
QSO: 28035 CW 2023-02-18 1507 PJ2T 599 K WX7V 599 TX
QSO: 28035 CW 2023-02-18 1507 PJ2T 599 K K6NA 599 CA
QSO: 28035 CW 2023-02-18 1508 PJ2T 599 K K8AJS 599 OH
QSO: 21021 CW 2023-02-18 1508 PJ2T 599 K W1GQ 599 NH
QSO: 28035 CW 2023-02-18 1508 PJ2T 599 K K8PK 599 OH
QSO: 21021 CW 2023-02-18 1508 PJ2T 599 K N7RCS 599 FL
QSO: 21021 CW 2023-02-18 1508 PJ2T 599 K N8PW 599 OH
QSO: 28035 CW 2023-02-18 1508 PJ2T 599 K N4UM 599 FL
QSO: 28035 CW 2023-02-18 1509 PJ2T 599 K KW3Z 599 DE
QSO: 14050 CW 2023-02-18 1509 PJ2T 599 K WC3N 599 MD
QSO: 28035 CW 2023-02-18 1509 PJ2T 599 K WD4GBW 599 VA
QSO: 14050 CW 2023-02-18 1509 PJ2T 599 K NA7L 599 PA
QSO: 21021 CW 2023-02-18 1509 PJ2T 599 K K4RUM 599 NY
QSO: 14050 CW 2023-02-18 1509 PJ2T 599 K WA1LBS 599 ME
QSO: 28035 CW 2023-02-18 1509 PJ2T 599 K K8ZT 599 OH
QSO: 21021 CW 2023-02-18 1510 PJ2T 599 K AD4ES 599 FL
QSO: 28035 CW 2023-02-18 1510 PJ2T 599 K W9RNY 599 IL
QSO: 14050 CW 2023-02-18 1510 PJ2T 599 K KF2TI 599 NJ
QSO: 28035 CW 2023-02-18 1510 PJ2T 599 K K1VR 599 MA
QSO: 14050 CW 2023-02-18 1510 PJ2T 599 K K8ESQ 599 MI
QSO: 21021 CW 2023-02-18 1510 PJ2T 599 K KC0INP 599 FL
QSO: 28035 CW 2023-02-18 1511 PJ2T 599 K AF8A 599 OH
QSO: 21021 CW 2023-02-18 1511 PJ2T 599 K KS2G 599 NY
QSO: 28035 CW 2023-02-18 1511 PJ2T 599 K W6IA 599 CA
QSO: 21021 CW 2023-02-18 1511 PJ2T 599 K AC5K 599 MO
QSO: 21021 CW 2023-02-18 1511 PJ2T 599 K WN7S 599 VA
QSO: 21021 CW 2023-02-18 1511 PJ2T 599 K K9GB 599 WI
QSO: 28035 CW 2023-02-18 1511 PJ2T 599 K W8FN 599 NC
QSO: 21021 CW 2023-02-18 1512 PJ2T 599 K K1RX 599 NH
QSO: 28035 CW 2023-02-18 1512 PJ2T 599 K KB8PGW 599 MI
QSO: 28035 CW 2023-02-18 1512 PJ2T 599 K K0KX 599 SD
QSO: 28035 CW 2023-02-18 1512 PJ2T 599 K W9VQ 599 IL
QSO: 21021 CW 2023-02-18 1512 PJ2T 599 K K6KM 599 CA
QSO: 28035 CW 2023-02-18 1513 PJ2T 599 K WA2VAM 599 NY
QSO: 21021 CW 2023-02-18 1513 PJ2T 599 K VE3MV 599 ON
QSO: 28035 CW 2023-02-18 1513 PJ2T 599 K NX0I 599 MO
QSO: 21021 CW 2023-02-18 1513 PJ2T 599 K W0CCA 599 CO
QSO: 28035 CW 2023-02-18 1513 PJ2T 599 K KF7U 599 AZ
QSO: 28035 CW 2023-02-18 1514 PJ2T 599 K N6MA 599 TN
QSO: 21021 CW 2023-02-18 1514 PJ2T 599 K K9HXO 599 FL
QSO: 21021 CW 2023-02-18 1514 PJ2T 599 K KK7A 599 ID
QSO: 14050 CW 2023-02-18 1514 PJ2T 599 K N2ESH 599 NY
QSO: 21021 CW 2023-02-18 1515 PJ2T 599 K WD8RIF 599 OH
QSO: 28035 CW 2023-02-18 1515 PJ2T 599 K K4QPL 599 NC
QSO: 28035 CW 2023-02-18 1515 PJ2T 599 K W7II 599 IA
QSO: 28035 CW 2023-02-18 1515 PJ2T 599 K KT4XA 599 AL
QSO: 21021 CW 2023-02-18 1515 PJ2T 599 K K5XK 599 AR
QSO: 28035 CW 2023-02-18 1515 PJ2T 599 K NE0DA 599 CO
QSO: 21021 CW 2023-02-18 1516 PJ2T 599 K W8DXU 599 SC
QSO: 28035 CW 2023-02-18 1516 PJ2T 599 K KI0F 599 MN
QSO: 28035 CW 2023-02-18 1516 PJ2T 599 K WG2N 599 UT
QSO: 21021 CW 2023-02-18 1516 PJ2T 599 K NC3Y 599 MD
QSO: 28035 CW 2023-02-18 1516 PJ2T 599 K WW5M 599 TN
QSO: 28035 CW 2023-02-18 1517 PJ2T 599 K WO1N 599 MA
QSO: 21021 CW 2023-02-18 1517 PJ2T 599 K N0XE 599 MO
QSO: 28035 CW 2023-02-18 1517 PJ2T 599 K KC4D 599 VA
QSO: 21021 CW 2023-02-18 1517 PJ2T 599 K K4PV 599 FL
QSO: 28035 CW 2023-02-18 1517 PJ2T 599 K N1KM 599 RI
QSO: 21021 CW 2023-02-18 1517 PJ2T 599 K AA4SD 599 SC
QSO: 28035 CW 2023-02-18 1518 PJ2T 599 K W8EWH 599 MI
QSO: 21021 CW 2023-02-18 1518 PJ2T 599 K KE8G 599 OH
QSO: 28035 CW 2023-02-18 1518 PJ2T 599 K W0AK 599 IA
QSO: 21021 CW 2023-02-18 1518 PJ2T 599 K AD8J 599 NC
QSO: 28035 CW 2023-02-18 1518 PJ2T 599 K AI9T 599 IL
QSO: 21021 CW 2023-02-18 1519 PJ2T 599 K K3VAR 599 PA
QSO: 28035 CW 2023-02-18 1519 PJ2T 599 K WA1ECA 599 CT
QSO: 21021 CW 2023-02-18 1519 PJ2T 599 K K0ALT 599 CO
QSO: 14050 CW 2023-02-18 1519 PJ2T 599 K VA2CZ 599 QC
QSO: 21021 CW 2023-02-18 1519 PJ2T 599 K W4NF 599 VA
QSO: 28035 CW 2023-02-18 1519 PJ2T 599 K N9SB 599 IL
QSO: 21021 CW 2023-02-18 1519 PJ2T 599 K N4CWZ 599 NC
QSO: 21021 CW 2023-02-18 1520 PJ2T 599 K N2HMM 599 NJ
QSO: 28035 CW 2023-02-18 1520 PJ2T 599 K K2CD 599 PA
QSO: 28035 CW 2023-02-18 1520 PJ2T 599 K KD0EE 599 IN
QSO: 21021 CW 2023-02-18 1520 PJ2T 599 K NN7ZZ 599 UT
QSO: 28035 CW 2023-02-18 1520 PJ2T 599 K N7XU 599 OR
QSO: 28035 CW 2023-02-18 1521 PJ2T 599 K W0BM 599 MN
QSO: 28035 CW 2023-02-18 1521 PJ2T 599 K WB2CPU 599 MA
QSO: 28035 CW 2023-02-18 1521 PJ2T 599 K N8EW 599 OH
QSO: 21021 CW 2023-02-18 1521 PJ2T 599 K N8HM 599 DC
QSO: 28035 CW 2023-02-18 1522 PJ2T 599 K VA3WGX 599 ON
QSO: 21021 CW 2023-02-18 1523 PJ2T 599 K K3UA 599 PA
QSO: 28035 CW 2023-02-18 1523 PJ2T 599 K K4HR 599 SC
QSO: 21021 CW 2023-02-18 1523 PJ2T 599 K W9AEB 599 FL
QSO: 28035 CW 2023-02-18 1523 PJ2T 599 K W9KM 599 IL
QSO: 21021 CW 2023-02-18 1523 PJ2T 599 K K3MTT 599 NY
QSO: 28035 CW 2023-02-18 1524 PJ2T 599 K W4ZYT 599 VA
QSO: 21021 CW 2023-02-18 1524 PJ2T 599 K WC2L 599 NY
QSO: 28035 CW 2023-02-18 1524 PJ2T 599 K KU4AF 599 NC
QSO: 21021 CW 2023-02-18 1524 PJ2T 599 K VA3WB 599 ON
QSO: 28035 CW 2023-02-18 1524 PJ2T 599 K K0XP 599 CA
QSO: 21021 CW 2023-02-18 1524 PJ2T 599 K KC1NN 599 NY
QSO: 28035 CW 2023-02-18 1524 PJ2T 599 K W9GT 599 IN
QSO: 21021 CW 2023-02-18 1525 PJ2T 599 K KW3Z 599 DE
QSO: 28035 CW 2023-02-18 1525 PJ2T 599 K VE4VT 599 MB
QSO: 28035 CW 2023-02-18 1525 PJ2T 599 K K1GU 599 TN
QSO: 21021 CW 2023-02-18 1525 PJ2T 599 K W0PMO 599 MN
QSO: 28035 CW 2023-02-18 1525 PJ2T 599 K WS5D 599 NM
QSO: 21021 CW 2023-02-18 1526 PJ2T 599 K N5KY 599 NM
QSO: 28035 CW 2023-02-18 1526 PJ2T 599 K VE5GC 599 SK
QSO: 21021 CW 2023-02-18 1526 PJ2T 599 K K2SQS 599 NJ
QSO: 28035 CW 2023-02-18 1526 PJ2T 599 K W5XX 599 MS
QSO: 28035 CW 2023-02-18 1527 PJ2T 599 K K3WGR 599 PA
QSO: 28035 CW 2023-02-18 1528 PJ2T 599 K W2YK 599 NY
QSO: 21021 CW 2023-02-18 1528 PJ2T 599 K N8KR 599 FL
QSO: 28035 CW 2023-02-18 1528 PJ2T 599 K KC0WEA 599 CO
QSO: 28035 CW 2023-02-18 1529 PJ2T 599 K K1BX 599 NH
QSO: 14050 CW 2023-02-18 1529 PJ2T 599 K NF8M 599 FL
QSO: 28035 CW 2023-02-18 1529 PJ2T 599 K NF0N 599 NE
QSO: 28035 CW 2023-02-18 1529 PJ2T 599 K K0EU 599 CO
QSO: 21021 CW 2023-02-18 1529 PJ2T 599 K WM3O 599 PA
QSO: 14050 CW 2023-02-18 1529 PJ2T 599 K K1XS 599 CT
QSO: 28035 CW 2023-02-18 1530 PJ2T 599 K WW2P 599 NY
QSO: 21021 CW 2023-02-18 1530 PJ2T 599 K KE4D 599 FL
QSO: 21021 CW 2023-02-18 1530 PJ2T 599 K W6SX 599 CA
QSO: 21021 CW 2023-02-18 1530 PJ2T 599 K WA5IEX 599 TX
QSO: 28035 CW 2023-02-18 1531 PJ2T 599 K W4YE 599 VA
QSO: 28035 CW 2023-02-18 1531 PJ2T 599 K KG1D 599 TX
QSO: 21022 CW 2023-02-18 1531 PJ2T 599 K K2QBN 599 FL
QSO: 28035 CW 2023-02-18 1531 PJ2T 599 K KB4DE 599 SC
QSO: 21021 CW 2023-02-18 1531 PJ2T 599 K K1DW 599 LA
QSO: 21021 CW 2023-02-18 1532 PJ2T 599 K W3UL 599 MD
QSO: 28035 CW 2023-02-18 1532 PJ2T 599 K WS7L 599 OR
QSO: 28035 CW 2023-02-18 1532 PJ2T 599 K K9ID 599 IL
QSO: 28035 CW 2023-02-18 1532 PJ2T 599 K AE0IB 599 MO
QSO: 21021 CW 2023-02-18 1532 PJ2T 599 K AI2U 599 NY
QSO: 28035 CW 2023-02-18 1532 PJ2T 599 K W1SRG 599 MA
QSO: 21021 CW 2023-02-18 1533 PJ2T 599 K N5YT 599 MS
QSO: 28035 CW 2023-02-18 1533 PJ2T 599 K K0UK 599 CO
QSO: 21021 CW 2023-02-18 1533 PJ2T 599 K N8VW 599 OH
QSO: 28035 CW 2023-02-18 1533 PJ2T 599 K N9EP 599 IL
QSO: 28035 CW 2023-02-18 1534 PJ2T 599 K W1IL 599 VT
QSO: 28035 CW 2023-02-18 1534 PJ2T 599 K AF5J 599 TX
QSO: 28035 CW 2023-02-18 1534 PJ2T 599 K W1FV 599 MA
QSO: 21021 CW 2023-02-18 1534 PJ2T 599 K NK4O 599 FL
QSO: 28035 CW 2023-02-18 1535 PJ2T 599 K N3KAE 599 PA
QSO: 28035 CW 2023-02-18 1535 PJ2T 599 K VE1GN 599 NB
QSO: 21021 CW 2023-02-18 1535 PJ2T 599 K WA3C 599 OH
QSO: 28035 CW 2023-02-18 1535 PJ2T 599 K W0NV 599 IA
QSO: 28035 CW 2023-02-18 1536 PJ2T 599 K K3WW 599 PA
QSO: 28035 CW 2023-02-18 1536 PJ2T 599 K K1ZE 599 CT
QSO: 28035 CW 2023-02-18 1536 PJ2T 599 K VE3CWN 599 ON
QSO: 28035 CW 2023-02-18 1536 PJ2T 599 K W4ZGR 599 FL
QSO: 28035 CW 2023-02-18 1537 PJ2T 599 K K5TR 599 TX
QSO: 28035 CW 2023-02-18 1537 PJ2T 599 K WG9L 599 IL
QSO: 28035 CW 2023-02-18 1537 PJ2T 599 K W3AJL 599 NC
QSO: 21021 CW 2023-02-18 1537 PJ2T 599 K VA1MM 599 NS
QSO: 21021 CW 2023-02-18 1538 PJ2T 599 K KR4AE 599 GA
QSO: 28035 CW 2023-02-18 1538 PJ2T 599 K VE3EDX 599 ON
QSO: 21021 CW 2023-02-18 1538 PJ2T 599 K N6PN 599 CA
QSO: 28035 CW 2023-02-18 1539 PJ2T 599 K N4RKK 599 FL
QSO: 21021 CW 2023-02-18 1540 PJ2T 599 K W9KHH 599 WI
QSO: 21021 CW 2023-02-18 1540 PJ2T 599 K W4PM 599 VA
QSO: 28035 CW 2023-02-18 1540 PJ2T 599 K W2CG 599 NJ
QSO: 28035 CW 2023-02-18 1540 PJ2T 599 K VA1MM 599 NS
QSO: 28035 CW 2023-02-18 1541 PJ2T 599 K N4LSJ 599 OH
QSO: 28035 CW 2023-02-18 1541 PJ2T 599 K N8DC 599 MI
QSO: 21021 CW 2023-02-18 1541 PJ2T 599 K K5NZ 599 TX
QSO: 21021 CW 2023-02-18 1541 PJ2T 599 K W2XYZ 599 FL
QSO: 28035 CW 2023-02-18 1541 PJ2T 599 K KR7D 599 WA
QSO: 28035 CW 2023-02-18 1542 PJ2T 599 K N3RS 599 PA
QSO: 21021 CW 2023-02-18 1542 PJ2T 599 K W0ETT 599 CO
QSO: 28035 CW 2023-02-18 1542 PJ2T 599 K KO4VW 599 GA
QSO: 21021 CW 2023-02-18 1542 PJ2T 599 K NI9H 599 IL
QSO: 28035 CW 2023-02-18 1542 PJ2T 599 K K8SYH 599 VA
QSO: 21021 CW 2023-02-18 1542 PJ2T 599 K K6HL 599 CA
QSO: 21021 CW 2023-02-18 1543 PJ2T 599 K N6HI 599 AZ
QSO: 21021 CW 2023-02-18 1543 PJ2T 599 K N3ND 599 NC
QSO: 21021 CW 2023-02-18 1544 PJ2T 599 K AB3SX 599 MD
QSO: 28035 CW 2023-02-18 1544 PJ2T 599 K N1TO 599 FL
QSO: 21021 CW 2023-02-18 1544 PJ2T 599 K VE7XF 599 BC
QSO: 21021 CW 2023-02-18 1544 PJ2T 599 K W5VQ 599 TX
QSO: 28035 CW 2023-02-18 1544 PJ2T 599 K K5TS 599 LA
QSO: 28035 CW 2023-02-18 1545 PJ2T 599 K K4NMR 599 FL
QSO: 21021 CW 2023-02-18 1545 PJ2T 599 K N3GD 599 FL
QSO: 28035 CW 2023-02-18 1545 PJ2T 599 K K6KII 599 CO
QSO: 28035 CW 2023-02-18 1545 PJ2T 599 K W4GD 599 FL
QSO: 28035 CW 2023-02-18 1546 PJ2T 599 K AC3RA 599 FL
QSO: 21021 CW 2023-02-18 1546 PJ2T 599 K K2QBN 599 FL
QSO: 21021 CW 2023-02-18 1546 PJ2T 599 K KE6L 599 CA
QSO: 28035 CW 2023-02-18 1546 PJ2T 599 K AD4EB 599 TN
QSO: 21021 CW 2023-02-18 1546 PJ2T 599 K N9QB 599 WI
QSO: 28035 CW 2023-02-18 1546 PJ2T 599 K K7NEW 599 WA
QSO: 21021 CW 2023-02-18 1546 PJ2T 599 K VE3IC 599 ON
QSO: 28035 CW 2023-02-18 1546 PJ2T 599 K ND4G 599 FL
QSO: 21021 CW 2023-02-18 1547 PJ2T 599 K WA5RML 599 TX
QSO: 14050 CW 2023-02-18 1547 PJ2T 599 K AA5AD 599 AR
QSO: 28035 CW 2023-02-18 1547 PJ2T 599 K W3LL 599 MD
QSO: 28035 CW 2023-02-18 1547 PJ2T 599 K VE3DS 599 ON
QSO: 28035 CW 2023-02-18 1547 PJ2T 599 K N9TF 599 TN
QSO: 28035 CW 2023-02-18 1547 PJ2T 599 K K0IR 599 MN
QSO: 21021 CW 2023-02-18 1547 PJ2T 599 K K1IG 599 MA
QSO: 21021 CW 2023-02-18 1548 PJ2T 599 K W9FY 599 IL
QSO: 28035 CW 2023-02-18 1548 PJ2T 599 K K3HW 599 PA
QSO: 21021 CW 2023-02-18 1549 PJ2T 599 K KD8BBK 599 OH
QSO: 21021 CW 2023-02-18 1549 PJ2T 599 K W8EWH 599 MI
QSO: 21021 CW 2023-02-18 1550 PJ2T 599 K KA5CRL 599 TX
QSO: 28035 CW 2023-02-18 1550 PJ2T 599 K K8FC 599 FL
QSO: 21021 CW 2023-02-18 1551 PJ2T 599 K WD5ABC 599 TX
QSO: 21021 CW 2023-02-18 1551 PJ2T 599 K NC1A 599 NJ
QSO: 28035 CW 2023-02-18 1551 PJ2T 599 K WA7YAZ 599 UT
QSO: 21021 CW 2023-02-18 1551 PJ2T 599 K W9QL 599 IL
QSO: 28035 CW 2023-02-18 1551 PJ2T 599 K N6NT 599 NC
QSO: 28035 CW 2023-02-18 1551 PJ2T 599 K N3JT 599 VA
QSO: 28035 CW 2023-02-18 1552 PJ2T 599 K KE8HBV 599 MA
QSO: 14050 CW 2023-02-18 1552 PJ2T 599 K K3VAR 599 PA
QSO: 21021 CW 2023-02-18 1553 PJ2T 599 K VA3IK 599 ON
QSO: 28035 CW 2023-02-18 1553 PJ2T 599 K W7ZDX 599 WA
QSO: 21021 CW 2023-02-18 1553 PJ2T 599 K NG3J 599 PA
QSO: 28035 CW 2023-02-18 1553 PJ2T 599 K K1KP 599 MA
QSO: 21021 CW 2023-02-18 1553 PJ2T 599 K NI9C 599 WI
QSO: 14050 CW 2023-02-18 1553 PJ2T 599 K K8NU 599 OH
QSO: 28035 CW 2023-02-18 1554 PJ2T 599 K VE7AB 599 BC
QSO: 28035 CW 2023-02-18 1554 PJ2T 599 K NC3J 599 MD
QSO: 21021 CW 2023-02-18 1555 PJ2T 599 K WB0GKH 599 WI
QSO: 21021 CW 2023-02-18 1555 PJ2T 599 K W5GAD 599 LA
QSO: 28035 CW 2023-02-18 1555 PJ2T 599 K N2BA 599 NJ
QSO: 21021 CW 2023-02-18 1555 PJ2T 599 K W2NTN 599 MA
QSO: 28035 CW 2023-02-18 1556 PJ2T 599 K N3FR 599 PA
QSO: 28035 CW 2023-02-18 1557 PJ2T 599 K NG2J 599 GA
QSO: 28035 CW 2023-02-18 1557 PJ2T 599 K W5GN 599 TX
QSO: 14050 CW 2023-02-18 1557 PJ2T 599 K W3TAS 599 DE
QSO: 21021 CW 2023-02-18 1557 PJ2T 599 K WB2HJV 599 NY
QSO: 21021 CW 2023-02-18 1557 PJ2T 599 K K8GT 599 MI
QSO: 28035 CW 2023-02-18 1557 PJ2T 599 K WB8VBT 599 GA
QSO: 21021 CW 2023-02-18 1557 PJ2T 599 K K5TIA 599 TX
QSO: 21021 CW 2023-02-18 1558 PJ2T 599 K KQ4R 599 FL
QSO: 28035 CW 2023-02-18 1558 PJ2T 599 K AD0YM 599 MO
QSO: 21021 CW 2023-02-18 1558 PJ2T 599 K VA3SB 599 ON
QSO: 28035 CW 2023-02-18 1559 PJ2T 599 K N5KO 599 CA
QSO: 14050 CW 2023-02-18 1559 PJ2T 599 K W4JM 599 SC
QSO: 28035 CW 2023-02-18 1559 PJ2T 599 K W0OR 599 AZ
QSO: 21021 CW 2023-02-18 1559 PJ2T 599 K N8KOM 599 MI
QSO: 21021 CW 2023-02-18 1559 PJ2T 599 K K2LNS 599 PA
QSO: 21021 CW 2023-02-18 1559 PJ2T 599 K W8FN 599 NC
QSO: 28035 CW 2023-02-18 1559 PJ2T 599 K N9LQ 599 IL
QSO: 21021 CW 2023-02-18 1600 PJ2T 599 K KA7T 599 ID
QSO: 28035 CW 2023-02-18 1600 PJ2T 599 K W9MAF 599 MO
QSO: 21021 CW 2023-02-18 1600 PJ2T 599 K KC8R 599 MI
QSO: 21021 CW 2023-02-18 1600 PJ2T 599 K N9CIQ 599 WI
QSO: 21021 CW 2023-02-18 1600 PJ2T 599 K AF5CC 599 OK
QSO: 28035 CW 2023-02-18 1600 PJ2T 599 K K3ZU 599 MD
QSO: 28035 CW 2023-02-18 1601 PJ2T 599 K NN7ZZ 599 UT
QSO: 28035 CW 2023-02-18 1602 PJ2T 599 K K2LS 599 NC
QSO: 28035 CW 2023-02-18 1603 PJ2T 599 K WT5L 599 FL
QSO: 28035 CW 2023-02-18 1603 PJ2T 599 K K6RIM 599 CA
QSO: 14050 CW 2023-02-18 1603 PJ2T 599 K K2RET 599 NJ
QSO: 28035 CW 2023-02-18 1604 PJ2T 599 K VE7CV 599 BC
QSO: 28035 CW 2023-02-18 1604 PJ2T 599 K W0PSY 599 CO
QSO: 21021 CW 2023-02-18 1605 PJ2T 599 K W7PEZ 599 WA
QSO: 28035 CW 2023-02-18 1605 PJ2T 599 K N8BL 599 WV
QSO: 21021 CW 2023-02-18 1605 PJ2T 599 K WR3R 599 MD
QSO: 21021 CW 2023-02-18 1606 PJ2T 599 K WX8C 599 MO
QSO: 28035 CW 2023-02-18 1606 PJ2T 599 K VE2FK 599 QC
QSO: 21021 CW 2023-02-18 1606 PJ2T 599 K WA2PJI 599 NY
QSO: 28035 CW 2023-02-18 1606 PJ2T 599 K AI2N 599 NY
QSO: 21021 CW 2023-02-18 1607 PJ2T 599 K KC4DUA 599 VA
QSO: 21021 CW 2023-02-18 1607 PJ2T 599 K VE4WSC 599 MB
QSO: 28035 CW 2023-02-18 1607 PJ2T 599 K WB5LXJ 599 TX
QSO: 21021 CW 2023-02-18 1608 PJ2T 599 K W2VQ 599 NJ
QSO: 28035 CW 2023-02-18 1608 PJ2T 599 K W8OG 599 OH
QSO: 21021 CW 2023-02-18 1608 PJ2T 599 K K2RKD 599 NY
QSO: 28035 CW 2023-02-18 1608 PJ2T 599 K AC4MC 599 SC
QSO: 21021 CW 2023-02-18 1608 PJ2T 599 K KD8SAV 599 OH
QSO: 28035 CW 2023-02-18 1608 PJ2T 599 K VA7MG 599 BC
QSO: 28035 CW 2023-02-18 1609 PJ2T 599 K N7CKJ 599 ID
QSO: 28035 CW 2023-02-18 1609 PJ2T 599 K WD8RYC 599 TN
QSO: 21021 CW 2023-02-18 1610 PJ2T 599 K WB2FTQ 599 NJ
QSO: 28035 CW 2023-02-18 1610 PJ2T 599 K AA3B 599 PA
QSO: 21021 CW 2023-02-18 1610 PJ2T 599 K KT5V 599 TX
QSO: 28035 CW 2023-02-18 1611 PJ2T 599 K WC7Q 599 WA
QSO: 21021 CW 2023-02-18 1611 PJ2T 599 K N6HCN 599 CA
QSO: 21021 CW 2023-02-18 1611 PJ2T 599 K N7JB 599 WA
QSO: 28035 CW 2023-02-18 1612 PJ2T 599 K K4VRT 599 FL
QSO: 28035 CW 2023-02-18 1612 PJ2T 599 K K0BJ 599 KS
QSO: 21022 CW 2023-02-18 1613 PJ2T 599 K VA2EBI 599 QC
QSO: 28035 CW 2023-02-18 1613 PJ2T 599 K AA9A 599 WI
QSO: 21022 CW 2023-02-18 1613 PJ2T 599 K VA2UR 599 QC
QSO: 21022 CW 2023-02-18 1614 PJ2T 599 K N0BM 599 MN
QSO: 28035 CW 2023-02-18 1614 PJ2T 599 K N6TT 599 CA
QSO: 14050 CW 2023-02-18 1614 PJ2T 599 K WA4EUL 599 VA
QSO: 28035 CW 2023-02-18 1614 PJ2T 599 K W0UC 599 MN
QSO: 21022 CW 2023-02-18 1614 PJ2T 599 K K4WSD 599 FL
QSO: 28035 CW 2023-02-18 1615 PJ2T 599 K KJ3M 599 FL
QSO: 21022 CW 2023-02-18 1615 PJ2T 599 K NN7A 599 CO
QSO: 28035 CW 2023-02-18 1615 PJ2T 599 K WY3A 599 PA
QSO: 28035 CW 2023-02-18 1616 PJ2T 599 K ND3D 599 MD
QSO: 28035 CW 2023-02-18 1617 PJ2T 599 K K3RL 599 PA
QSO: 21022 CW 2023-02-18 1618 PJ2T 599 K W9OD 599 WI
QSO: 28035 CW 2023-02-18 1618 PJ2T 599 K W7TMT 599 WA
QSO: 21022 CW 2023-02-18 1618 PJ2T 599 K KA2KON 599 NH
QSO: 28035 CW 2023-02-18 1618 PJ2T 599 K AD4IE 599 NC
QSO: 28035 CW 2023-02-18 1618 PJ2T 599 K N4RF 599 NC
QSO: 21022 CW 2023-02-18 1618 PJ2T 599 K K1ZE 599 CT
QSO: 21022 CW 2023-02-18 1619 PJ2T 599 K N9XX 599 WI
QSO: 28035 CW 2023-02-18 1619 PJ2T 599 K W7FI 599 WA
QSO: 28035 CW 2023-02-18 1619 PJ2T 599 K K1DW 599 LA
QSO: 28035 CW 2023-02-18 1619 PJ2T 599 K AA7MN 599 OR
QSO: 21022 CW 2023-02-18 1619 PJ2T 599 K K0YR 599 MN
QSO: 21022 CW 2023-02-18 1620 PJ2T 599 K K9WO 599 WI
QSO: 28035 CW 2023-02-18 1620 PJ2T 599 K KD2SRI 599 NJ
QSO: 21022 CW 2023-02-18 1621 PJ2T 599 K WY3A 599 PA
QSO: 21022 CW 2023-02-18 1621 PJ2T 599 K NN3RP 599 DC
QSO: 21022 CW 2023-02-18 1621 PJ2T 599 K NF8M 599 FL
QSO: 28035 CW 2023-02-18 1621 PJ2T 599 K VE7XF 599 BC
QSO: 28035 CW 2023-02-18 1621 PJ2T 599 K K3CCR 599 MD
QSO: 21022 CW 2023-02-18 1622 PJ2T 599 K W2KA 599 NY
QSO: 28035 CW 2023-02-18 1622 PJ2T 599 K K4FOY 599 VA
QSO: 21022 CW 2023-02-18 1622 PJ2T 599 K W1UK 599 CT
QSO: 28035 CW 2023-02-18 1622 PJ2T 599 K KC8J 599 CA
QSO: 28035 CW 2023-02-18 1622 PJ2T 599 K WX0V 599 MN
QSO: 28035 CW 2023-02-18 1623 PJ2T 599 K W4CWA 599 NC
QSO: 21022 CW 2023-02-18 1624 PJ2T 599 K KO4Z 599 TN
QSO: 28035 CW 2023-02-18 1624 PJ2T 599 K KG1D 599 TX
QSO: 21022 CW 2023-02-18 1624 PJ2T 599 K K0WRY 599 KS
QSO: 28035 CW 2023-02-18 1624 PJ2T 599 K W8TK 599 AZ
QSO: 21022 CW 2023-02-18 1624 PJ2T 599 K W7GF 599 OR
QSO: 28035 CW 2023-02-18 1624 PJ2T 599 K W3WHK 599 PA
QSO: 21022 CW 2023-02-18 1625 PJ2T 599 K KE7W 599 WA
QSO: 21022 CW 2023-02-18 1625 PJ2T 599 K W0PB 599 IA
QSO: 21022 CW 2023-02-18 1626 PJ2T 599 K KA0PQW 599 MN
QSO: 21022 CW 2023-02-18 1626 PJ2T 599 K K0EWS 599 IA
QSO: 21022 CW 2023-02-18 1626 PJ2T 599 K NI6BB 599 CA
QSO: 28035 CW 2023-02-18 1626 PJ2T 599 K K0HB 599 MN
QSO: 21022 CW 2023-02-18 1627 PJ2T 599 K AA3SJ 599 PA
QSO: 28035 CW 2023-02-18 1627 PJ2T 599 K VE4GH 599 MB
QSO: 28035 CW 2023-02-18 1627 PJ2T 599 K KC9IL 599 IL
QSO: 28035 CW 2023-02-18 1628 PJ2T 599 K KQ7M 599 AZ
QSO: 28035 CW 2023-02-18 1629 PJ2T 599 K N5YT 599 MS
QSO: 28035 CW 2023-02-18 1629 PJ2T 599 K VA2UR 599 QC
QSO: 21022 CW 2023-02-18 1629 PJ2T 599 K K4MX 599 VA
QSO: 14050 CW 2023-02-18 1629 PJ2T 599 K W2NRA 599 NY
QSO: 28035 CW 2023-02-18 1629 PJ2T 599 K N4DW 599 TN
QSO: 21022 CW 2023-02-18 1629 PJ2T 599 K K1VUT 599 MA
QSO: 28035 CW 2023-02-18 1629 PJ2T 599 K VE2OWL 599 QC
