START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: SZ1A
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1585122
CLUB: RADIO AMATEUR ASSOCIATION OF WESTERN GREECE
CONTEST: CQ-WW-RTTY
CREATED-BY: WriteLog V10.86C
NAME: RADIO AMATEUR ASSOCIATION OF WESTERN GREECE
OPERATORS: SV1DPI  SV1CIB  SV1EBV  SV1HKZ  SV1HLB  SV2HQL  SV1ENG
QSO: 28080 RY 2011-09-24 1423 SZ1A          599     20 SV     7Z1SJ         599 21     DX
QSO: 28080 RY 2011-09-24 1424 SZ1A          599     20 SV     PU4LOG        599 11     DX
QSO: 28080 RY 2011-09-24 1428 SZ1A          599     20 SV     ZS6WB         599 38     DX
QSO: 28118 RY 2011-09-24 1441 SZ1A          599     20 SV     RA9RR         599 17     DX
QSO: 28118 RY 2011-09-24 1443 SZ1A          599     20 SV     ZP9EH         599 11     DX
QSO: 28118 RY 2011-09-24 1445 SZ1A          599     20 SV     HS0ZDY        599 26     DX
QSO: 21096 RY 2011-09-24 1451 SZ1A          599     20 SV     PG5V          599 14     DX
QSO: 21096 RY 2011-09-24 1452 SZ1A          599     20 SV     RG8K          599 17     DX
QSO: 21096 RY 2011-09-24 1452 SZ1A          599     20 SV     GW4SKA        599 14     DX
QSO: 21096 RY 2011-09-24 1455 SZ1A          599     20 SV     ON6FC         599 14     DX
QSO: 21133 RY 2011-09-24 1500 SZ1A          599     20 SV     KK1X          599 5      MA
QSO: 21133 RY 2011-09-24 1501 SZ1A          599     20 SV     G0CER         599 14     DX
QSO: 21133 RY 2011-09-24 1502 SZ1A          599     20 SV     K4FJ          599 5      VA
QSO: 21133 RY 2011-09-24 1503 SZ1A          599     20 SV     WB0KGN        599 4      MN
QSO: 21133 RY 2011-09-24 1503 SZ1A          599     20 SV     VP9I          599 5      DX
QSO: 21133 RY 2011-09-24 1504 SZ1A          599     20 SV     N4LR          599 5      GA
QSO: 21133 RY 2011-09-24 1504 SZ1A          599     20 SV     N3QW          599 5      MD
QSO: 21133 RY 2011-09-24 1505 SZ1A          599     20 SV     SM2BJS        599 14     DX
QSO: 21133 RY 2011-09-24 1508 SZ1A          599     20 SV     UX2MF         599 16     DX
QSO: 21133 RY 2011-09-24 1509 SZ1A          599     20 SV     WT6P          599 3      AZ
QSO: 21133 RY 2011-09-24 1510 SZ1A          599     20 SV     M0RYB         599 14     DX
QSO: 21133 RY 2011-09-24 1510 SZ1A          599     20 SV     WA2LXE        599 5      NJ
QSO: 21133 RY 2011-09-24 1511 SZ1A          599     20 SV     HA3HZ         599 15     DX
QSO: 21133 RY 2011-09-24 1512 SZ1A          599     20 SV     AB1J/9        599 4      IN
QSO: 21133 RY 2011-09-24 1513 SZ1A          599     20 SV     UA3QJJ        599 16     DX
QSO: 21133 RY 2011-09-24 1514 SZ1A          599     20 SV     OH3QL         599 15     DX
QSO: 21133 RY 2011-09-24 1515 SZ1A          599     20 SV     DO3NO         599 14     DX
QSO: 21133 RY 2011-09-24 1515 SZ1A          599     20 SV     K2PLF         599 5      MD
QSO: 21133 RY 2011-09-24 1516 SZ1A          599     20 SV     RN3DMU        599 16     DX
QSO: 21133 RY 2011-09-24 1517 SZ1A          599     20 SV     DL6JZ         599 14     DX
QSO: 21133 RY 2011-09-24 1519 SZ1A          599     20 SV     DO3ME         599 14     DX
QSO: 21133 RY 2011-09-24 1519 SZ1A          599     20 SV     M7T           599 14     DX
QSO: 21133 RY 2011-09-24 1520 SZ1A          599     20 SV     UT1IM         599 16     DX
QSO: 21133 RY 2011-09-24 1520 SZ1A          599     20 SV     DM2RM         599 14     DX
QSO: 21133 RY 2011-09-24 1523 SZ1A          599     20 SV     W1ZK          599 5      VT
QSO: 21133 RY 2011-09-24 1524 SZ1A          599     20 SV     UT7L          599 16     DX
QSO: 21133 RY 2011-09-24 1525 SZ1A          599     20 SV     GU0SUP        599 14     DX
QSO: 21114 RY 2011-09-24 1530 SZ1A          599     20 SV     LZ8E          599 20     DX
QSO: 21103 RY 2011-09-24 1532 SZ1A          599     20 SV     ST2AR         599 34     DX
QSO: 21100 RY 2011-09-24 1533 SZ1A          599     20 SV     YO3JF         599 20     DX
QSO: 21095 RY 2011-09-24 1534 SZ1A          599     20 SV     P49X          599 9      DX
QSO: 21083 RY 2011-09-24 1536 SZ1A          599     20 SV     6V7X          599 35     DX
QSO: 21082 RY 2011-09-24 1537 SZ1A          599     20 SV     ES9C          599 15     DX
QSO: 21097 RY 2011-09-24 1540 SZ1A          599     20 SV     OE9R          599 15     DX
QSO: 21077 RY 2011-09-24 1541 SZ1A          599     20 SV     WY4Y          599 5      GA
QSO: 21077 RY 2011-09-24 1542 SZ1A          599     20 SV     DL8VKO        599 14     DX
QSO: 21077 RY 2011-09-24 1542 SZ1A          599     20 SV     UN3Z          599 17     DX
QSO: 21077 RY 2011-09-24 1543 SZ1A          599     20 SV     DK7UM         599 14     DX
QSO: 21077 RY 2011-09-24 1544 SZ1A          599     20 SV     DL5AYI        599 14     DX
QSO: 21077 RY 2011-09-24 1546 SZ1A          599     20 SV     DB5FW         599 14     DX
QSO: 21077 RY 2011-09-24 1548 SZ1A          599     20 SV     DL5KUD        599 14     DX
QSO: 21077 RY 2011-09-24 1549 SZ1A          599     20 SV     RG5G          599 16     DX
QSO: 21077 RY 2011-09-24 1549 SZ1A          599     20 SV     RU3WR         599 16     DX
QSO: 21077 RY 2011-09-24 1550 SZ1A          599     20 SV     SP2UUU        599 15     DX
QSO: 21077 RY 2011-09-24 1552 SZ1A          599     20 SV     DK3KN         599 14     DX
QSO: 21077 RY 2011-09-24 1552 SZ1A          599     20 SV     DL3MR         599 14     DX
QSO: 21077 RY 2011-09-24 1553 SZ1A          599     20 SV     UV5U          599 16     DX
QSO: 21077 RY 2011-09-24 1553 SZ1A          599     20 SV     UN4PG         599 17     DX
QSO: 21077 RY 2011-09-24 1554 SZ1A          599     20 SV     DL5WS         599 14     DX
QSO: 21077 RY 2011-09-24 1555 SZ1A          599     20 SV     RM9RZ         599 17     DX
QSO: 21077 RY 2011-09-24 1556 SZ1A          599     20 SV     YB1ALL        599 28     DX
QSO: 21077 RY 2011-09-24 1556 SZ1A          599     20 SV     OH7FAE        599 15     DX
QSO: 21077 RY 2011-09-24 1557 SZ1A          599     20 SV     RA3WEU        599 16     DX
QSO: 21077 RY 2011-09-24 1558 SZ1A          599     20 SV     VE7SV         599 3      BC
QSO: 21077 RY 2011-09-24 1559 SZ1A          599     20 SV     DL9NO         599 14     DX
QSO: 21077 RY 2011-09-24 1600 SZ1A          599     20 SV     RA6MK         599 16     DX
QSO: 21077 RY 2011-09-24 1602 SZ1A          599     20 SV     DL7AU         599 14     DX
QSO: 21077 RY 2011-09-24 1603 SZ1A          599     20 SV     W5XB          599 5      NH
QSO: 21077 RY 2011-09-24 1605 SZ1A          599     20 SV     R7MM          599 16     DX
QSO: 21077 RY 2011-09-24 1605 SZ1A          599     20 SV     DF9GR         599 14     DX
QSO: 21077 RY 2011-09-24 1606 SZ1A          599     20 SV     I1ABT         599 15     DX
QSO: 21077 RY 2011-09-24 1606 SZ1A          599     20 SV     YB8EL         599 28     DX
QSO: 21077 RY 2011-09-24 1608 SZ1A          599     20 SV     SM6JWW        599 14     DX
QSO: 21077 RY 2011-09-24 1608 SZ1A          599     20 SV     UA6JD         599 16     DX
QSO: 21077 RY 2011-09-24 1609 SZ1A          599     20 SV     OL7M          599 15     DX
QSO: 21077 RY 2011-09-24 1610 SZ1A          599     20 SV     OZ2AR         599 14     DX
QSO: 21077 RY 2011-09-24 1611 SZ1A          599     20 SV     F5VBT         599 14     DX
QSO: 21077 RY 2011-09-24 1611 SZ1A          599     20 SV     W7YS          599 3      AZ
QSO: 21077 RY 2011-09-24 1612 SZ1A          599     20 SV     RA6C          599 16     DX
QSO: 21077 RY 2011-09-24 1613 SZ1A          599     20 SV     UA9YE         599 18     DX
QSO: 21076 RY 2011-09-24 1615 SZ1A          599     20 SV     SP7EBM        599 15     DX
QSO: 21076 RY 2011-09-24 1616 SZ1A          599     20 SV     UA3DCW        599 16     DX
QSO: 21076 RY 2011-09-24 1617 SZ1A          599     20 SV     LY2CV         599 15     DX
QSO: 21076 RY 2011-09-24 1617 SZ1A          599     20 SV     OK1XC         599 15     DX
QSO: 21076 RY 2011-09-24 1618 SZ1A          599     20 SV     EW8OG         599 16     DX
QSO: 21076 RY 2011-09-24 1619 SZ1A          599     20 SV     DO5WW         599 14     DX
QSO: 21076 RY 2011-09-24 1620 SZ1A          599     20 SV     UT4XU         599 16     DX
QSO: 21076 RY 2011-09-24 1622 SZ1A          599     20 SV     EA1WW         599 14     DX
QSO: 21076 RY 2011-09-24 1623 SZ1A          599     20 SV     SM5ACQ        599 14     DX
QSO: 21076 RY 2011-09-24 1623 SZ1A          599     20 SV     ES1LS         599 15     DX
QSO: 21076 RY 2011-09-24 1626 SZ1A          599     20 SV     IZ8JFL/1      599 15     DX
QSO: 21076 RY 2011-09-24 1626 SZ1A          599     20 SV     DG0DG         599 14     DX
QSO: 21076 RY 2011-09-24 1627 SZ1A          599     20 SV     SN1T          599 15     DX
QSO: 21076 RY 2011-09-24 1628 SZ1A          599     20 SV     UT1AA         599 16     DX
QSO: 21076 RY 2011-09-24 1629 SZ1A          599     20 SV     DF1SD         599 14     DX
QSO: 21076 RY 2011-09-24 1630 SZ1A          599     20 SV     DL2IAN        599 14     DX
QSO: 14110 RY 2011-09-24 1636 SZ1A          599     20 SV     UA3PCP        599 16     DX
QSO: 14110 RY 2011-09-24 1636 SZ1A          599     20 SV     RO1B          599 16     DX
QSO: 14110 RY 2011-09-24 1638 SZ1A          599     20 SV     IN3XWE        599 15     DX
QSO: 14110 RY 2011-09-24 1638 SZ1A          599     20 SV     VR2XLN        599 24     DX
QSO: 14110 RY 2011-09-24 1641 SZ1A          599     20 SV     JA1BJI        599 25     DX
QSO: 14110 RY 2011-09-24 1642 SZ1A          599     20 SV     R3PA          599 16     DX
QSO: 14110 RY 2011-09-24 1643 SZ1A          599     20 SV     RZ4HZW        599 16     DX
QSO: 14110 RY 2011-09-24 1644 SZ1A          599     20 SV     R4WT          599 16     DX
QSO: 14110 RY 2011-09-24 1644 SZ1A          599     20 SV     UA9CDV        599 17     DX
QSO: 14110 RY 2011-09-24 1645 SZ1A          599     20 SV     RV4HL         599 16     DX
QSO: 14110 RY 2011-09-24 1645 SZ1A          599     20 SV     UN6G          599 17     DX
QSO: 14110 RY 2011-09-24 1646 SZ1A          599     20 SV     RK3DOX        599 16     DX
QSO: 14110 RY 2011-09-24 1647 SZ1A          599     20 SV     G0HDV         599 14     DX
QSO: 14110 RY 2011-09-24 1648 SZ1A          599     20 SV     SP3HC         599 15     DX
QSO: 14110 RY 2011-09-24 1649 SZ1A          599     20 SV     SP3GAX        599 15     DX
QSO: 14110 RY 2011-09-24 1649 SZ1A          599     20 SV     RW4W          599 16     DX
QSO: 14110 RY 2011-09-24 1650 SZ1A          599     20 SV     UY5ME         599 16     DX
QSO: 14110 RY 2011-09-24 1651 SZ1A          599     20 SV     EB3GIH        599 14     DX
QSO: 14110 RY 2011-09-24 1651 SZ1A          599     20 SV     R9UG          599 18     DX
QSO: 14110 RY 2011-09-24 1653 SZ1A          599     20 SV     UR8QR         599 16     DX
QSO: 14110 RY 2011-09-24 1654 SZ1A          599     20 SV     OM3ED         599 15     DX
QSO: 14110 RY 2011-09-24 1657 SZ1A          599     20 SV     UZ5HZZ        599 16     DX
QSO: 14110 RY 2011-09-24 1659 SZ1A          599     20 SV     RT8X          599 17     DX
QSO: 14110 RY 2011-09-24 1700 SZ1A          599     20 SV     RN6AI         599 16     DX
QSO: 14110 RY 2011-09-24 1701 SZ1A          599     20 SV     RW2WR         599 16     DX
QSO: 14110 RY 2011-09-24 1701 SZ1A          599     20 SV     JN1GTG        599 25     DX
QSO: 14110 RY 2011-09-24 1702 SZ1A          599     20 SV     OH2ET         599 15     DX
QSO: 14110 RY 2011-09-24 1703 SZ1A          599     20 SV     UV0I          599 16     DX
QSO: 14110 RY 2011-09-24 1703 SZ1A          599     20 SV     HB9LCW        599 14     DX
QSO: 14110 RY 2011-09-24 1704 SZ1A          599     20 SV     DK7ZT         599 14     DX
QSO: 14110 RY 2011-09-24 1705 SZ1A          599     20 SV     HA7LJ         599 15     DX
QSO: 14110 RY 2011-09-24 1705 SZ1A          599     20 SV     UT8EL         599 16     DX
QSO: 14110 RY 2011-09-24 1706 SZ1A          599     20 SV     R3PW          599 16     DX
QSO: 14110 RY 2011-09-24 1707 SZ1A          599     20 SV     SM2BJS        599 14     DX
QSO: 14110 RY 2011-09-24 1707 SZ1A          599     20 SV     EA5FHC        599 14     DX
QSO: 14110 RY 2011-09-24 1708 SZ1A          599     20 SV     DL1AQU        599 14     DX
QSO: 14110 RY 2011-09-24 1709 SZ1A          599     20 SV     R8XF          599 17     DX
QSO: 14110 RY 2011-09-24 1709 SZ1A          599     20 SV     JA6DIJ        599 25     DX
QSO: 14110 RY 2011-09-24 1710 SZ1A          599     20 SV     OK2SPD        599 15     DX
QSO: 14110 RY 2011-09-24 1711 SZ1A          599     20 SV     OM6RK         599 15     DX
QSO: 14110 RY 2011-09-24 1712 SZ1A          599     20 SV     US5ZFT        599 16     DX
QSO: 14110 RY 2011-09-24 1715 SZ1A          599     20 SV     RK4S          599 16     DX
QSO: 14110 RY 2011-09-24 1715 SZ1A          599     20 SV     DG3FAW        599 14     DX
QSO: 14110 RY 2011-09-24 1716 SZ1A          599     20 SV     JA6BVU        599 25     DX
QSO: 14110 RY 2011-09-24 1718 SZ1A          599     20 SV     DL1NEO        599 14     DX
QSO: 14110 RY 2011-09-24 1719 SZ1A          599     20 SV     JI2HVT        599 25     DX
QSO: 14110 RY 2011-09-24 1721 SZ1A          599     20 SV     EW8OG         599 16     DX
QSO: 14110 RY 2011-09-24 1722 SZ1A          599     20 SV     DF5AN         599 14     DX
QSO: 14110 RY 2011-09-24 1723 SZ1A          599     20 SV     RK3DOX        599 16     DX
QSO: 14110 RY 2011-09-24 1723 SZ1A          599     20 SV     DL1ARJ        599 14     DX
QSO: 14110 RY 2011-09-24 1724 SZ1A          599     20 SV     UA9OA         599 18     DX
QSO: 14110 RY 2011-09-24 1725 SZ1A          599     20 SV     PA3DBS        599 14     DX
QSO: 14110 RY 2011-09-24 1725 SZ1A          599     20 SV     PD2J          599 14     DX
QSO: 14110 RY 2011-09-24 1726 SZ1A          599     20 SV     RA3QSY        599 16     DX
QSO: 14110 RY 2011-09-24 1726 SZ1A          599     20 SV     JQ1PCX        599 25     DX
QSO: 14110 RY 2011-09-24 1727 SZ1A          599     20 SV     UN1L          599 17     DX
QSO: 14110 RY 2011-09-24 1727 SZ1A          599     20 SV     UI9I          599 18     DX
QSO: 14110 RY 2011-09-24 1728 SZ1A          599     20 SV     UT0UO         599 16     DX
QSO: 14110 RY 2011-09-24 1728 SZ1A          599     20 SV     IV3ARJ        599 15     DX
QSO: 14110 RY 2011-09-24 1730 SZ1A          599     20 SV     RM2T          599 16     DX
QSO: 14110 RY 2011-09-24 1731 SZ1A          599     20 SV     RA3TT         599 16     DX
QSO: 14110 RY 2011-09-24 1732 SZ1A          599     20 SV     RW3WX         599 16     DX
QSO: 14110 RY 2011-09-24 1732 SZ1A          599     20 SV     UA3DCW        599 16     DX
QSO: 14110 RY 2011-09-24 1734 SZ1A          599     20 SV     PD7BZ         599 14     DX
QSO: 14110 RY 2011-09-24 1735 SZ1A          599     20 SV     R2LA          599 16     DX
QSO: 14110 RY 2011-09-24 1736 SZ1A          599     20 SV     RW3LB         599 16     DX
QSO: 14110 RY 2011-09-24 1736 SZ1A          599     20 SV     OH8JT         599 15     DX
QSO: 14110 RY 2011-09-24 1737 SZ1A          599     20 SV     UA4UT         599 16     DX
QSO: 14110 RY 2011-09-24 1739 SZ1A          599     20 SV     R3BT          599 16     DX
QSO: 14110 RY 2011-09-24 1742 SZ1A          599     20 SV     RY9C          599 17     DX
QSO: 14110 RY 2011-09-24 1743 SZ1A          599     20 SV     RA9LT         599 17     DX
QSO: 14110 RY 2011-09-24 1744 SZ1A          599     20 SV     DJ1OJ         599 14     DX
QSO: 14110 RY 2011-09-24 1744 SZ1A          599     20 SV     SP4YPB        599 15     DX
QSO: 14110 RY 2011-09-24 1745 SZ1A          599     20 SV     UR4MHI        599 16     DX
QSO: 14110 RY 2011-09-24 1746 SZ1A          599     20 SV     HA7YS         599 15     DX
QSO: 14110 RY 2011-09-24 1749 SZ1A          599     20 SV     BG2AUE        599 24     DX
QSO: 14110 RY 2011-09-24 1749 SZ1A          599     20 SV     JR8ORC        599 25     DX
QSO: 14110 RY 2011-09-24 1750 SZ1A          599     20 SV     RU3XB         599 16     DX
QSO: 14110 RY 2011-09-24 1751 SZ1A          599     20 SV     OM3TLE        599 15     DX
QSO: 14110 RY 2011-09-24 1751 SZ1A          599     20 SV     GW4SKA        599 14     DX
QSO: 14110 RY 2011-09-24 1752 SZ1A          599     20 SV     LY5E          599 15     DX
QSO: 14110 RY 2011-09-24 1753 SZ1A          599     20 SV     UY1HY         599 16     DX
QSO: 14110 RY 2011-09-24 1754 SZ1A          599     20 SV     R9OSN         599 18     DX
QSO: 14110 RY 2011-09-24 1754 SZ1A          599     20 SV     OL7M          599 15     DX
QSO: 14110 RY 2011-09-24 1755 SZ1A          599     20 SV     IC8TEM        599 15     DX
QSO: 14110 RY 2011-09-24 1756 SZ1A          599     20 SV     RA9AFZ        599 17     DX
QSO: 14110 RY 2011-09-24 1758 SZ1A          599     20 SV     RA4FUN        599 16     DX
QSO: 14110 RY 2011-09-24 1759 SZ1A          599     20 SV     UA3AP         599 16     DX
QSO: 14110 RY 2011-09-24 1759 SZ1A          599     20 SV     UA3TN         599 16     DX
QSO: 14110 RY 2011-09-24 1801 SZ1A          599     20 SV     DL1APX        599 14     DX
QSO: 14110 RY 2011-09-24 1801 SZ1A          599     20 SV     EF7R          599 14     DX
QSO: 14110 RY 2011-09-24 1802 SZ1A          599     20 SV     RN9CM         599 17     DX
QSO: 14110 RY 2011-09-24 1804 SZ1A          599     20 SV     JA4IT         599 25     DX
QSO: 14110 RY 2011-09-24 1807 SZ1A          599     20 SV     RA0FF         599 19     DX
QSO: 14110 RY 2011-09-24 1807 SZ1A          599     20 SV     YL2IP         599 15     DX
QSO: 14110 RY 2011-09-24 1808 SZ1A          599     20 SV     OZ6TL         599 14     DX
QSO: 14110 RY 2011-09-24 1809 SZ1A          599     20 SV     RA6HSM        599 16     DX
QSO: 21094 RY 2011-09-24 1818 SZ1A          599     20 SV     RA1ALC        599 16     DX
QSO: 21094 RY 2011-09-24 1819 SZ1A          599     20 SV     PA2IP         599 14     DX
QSO: 21094 RY 2011-09-24 1819 SZ1A          599     20 SV     G3RLE         599 14     DX
QSO: 21095 RY 2011-09-24 1823 SZ1A          599     20 SV     LA4URA        599 14     DX
QSO: 28112 RY 2011-09-24 1831 SZ1A          599     20 SV     VE1DX         599 5      NS
QSO: 28112 RY 2011-09-24 1833 SZ1A          599     20 SV     HA5VZ         599 15     DX
QSO: 28112 RY 2011-09-24 1835 SZ1A          599     20 SV     VE7SV         599 3      BC
QSO: 21099 RY 2011-09-24 1846 SZ1A          599     20 SV     K0XB          599 4      MN
QSO: 21099 RY 2011-09-24 1847 SZ1A          599     20 SV     K0XB          599 4      MN
QSO: 21099 RY 2011-09-24 1848 SZ1A          599     20 SV     YO8RAA        599 20     DX
QSO: 21099 RY 2011-09-24 1849 SZ1A          599     20 SV     K0IR          599 4      MN
QSO: 21099 RY 2011-09-24 1850 SZ1A          599     20 SV     PY4XX         599 11     DX
QSO: 21099 RY 2011-09-24 1851 SZ1A          599     20 SV     HA8XF         599 15     DX
QSO: 21099 RY 2011-09-24 1855 SZ1A          599     20 SV     KH6MB         599 31     DX
QSO: 21099 RY 2011-09-24 1855 SZ1A          599     20 SV     F4MBZ         599 14     DX
QSO: 21099 RY 2011-09-24 1856 SZ1A          599     20 SV     RA9AMO        599 17     DX
QSO: 21099 RY 2011-09-24 1856 SZ1A          599     20 SV     KH6MB         599 31     DX
QSO: 21099 RY 2011-09-24 1857 SZ1A          599     20 SV     OH8HTG        599 15     DX
QSO: 21099 RY 2011-09-24 1859 SZ1A          599     20 SV     K0IP          599 3      ID
QSO: 21099 RY 2011-09-24 1900 SZ1A          599     20 SV     LS1D          599 13     DX
QSO: 21099 RY 2011-09-24 1906 SZ1A          599     20 SV     G3TXF         599 14     DX
QSO: 21099 RY 2011-09-24 1907 SZ1A          599     20 SV     G8APB         599 14     DX
QSO: 21099 RY 2011-09-24 1937 SZ1A          599     20 SV     VE2AXO        599 5      QC
QSO: 21099 RY 2011-09-24 1942 SZ1A          599     20 SV     SM5EPO        599 14     DX
QSO: 14112 RY 2011-09-24 1947 SZ1A          599     20 SV     DS4NYE        599 25     DX
QSO: 14112 RY 2011-09-24 1948 SZ1A          599     20 SV     M0VAA         599 14     DX
QSO: 14112 RY 2011-09-24 1948 SZ1A          599     20 SV     EA6LP         599 14     DX
QSO: 14112 RY 2011-09-24 1948 SZ1A          599     20 SV     OK1DBE        599 15     DX
QSO: 14112 RY 2011-09-24 1949 SZ1A          599     20 SV     EA6LP         599 14     DX
QSO: 14112 RY 2011-09-24 1950 SZ1A          599     20 SV     DK2TX         599 14     DX
QSO: 14112 RY 2011-09-24 1951 SZ1A          599     20 SV     JA9RT         599 25     DX
QSO: 14112 RY 2011-09-24 1955 SZ1A          599     20 SV     DJ1PQ         599 14     DX
QSO: 14112 RY 2011-09-24 1956 SZ1A          599     20 SV     ON2AB         599 14     DX
QSO: 14112 RY 2011-09-24 1957 SZ1A          599     20 SV     RN3ZIC        599 16     DX
QSO: 14112 RY 2011-09-24 1958 SZ1A          599     20 SV     UA4HJ         599 16     DX
QSO: 14112 RY 2011-09-24 1959 SZ1A          599     20 SV     DJ0TP         599 14     DX
QSO: 14112 RY 2011-09-24 2003 SZ1A          599     20 SV     VE3FDT        599 4      ON
QSO: 14112 RY 2011-09-24 2004 SZ1A          599     20 SV     VU2PTT        599 22     DX
QSO: 14112 RY 2011-09-24 2004 SZ1A          599     20 SV     IZ8JFL/1      599 15     DX
QSO: 14112 RY 2011-09-24 2006 SZ1A          599     20 SV     K0RC          599 04     MN
QSO: 14112 RY 2011-09-24 2007 SZ1A          599     20 SV     DK5PQ         599 14     DX
QSO: 14112 RY 2011-09-24 2009 SZ1A          599     20 SV     N4IG          599 5      FL
QSO: 14112 RY 2011-09-24 2009 SZ1A          599     20 SV     VE3CX         599 4      ON
QSO: 14112 RY 2011-09-24 2011 SZ1A          599     20 SV     UW8I          599 16     DX
QSO: 14112 RY 2011-09-24 2012 SZ1A          599     20 SV     PD1EJA        599 14     DX
QSO: 14112 RY 2011-09-24 2014 SZ1A          599     20 SV     JA5SUD        599 25     DX
QSO: 14112 RY 2011-09-24 2014 SZ1A          599     20 SV     G4IXF         599 14     DX
QSO: 14112 RY 2011-09-24 2015 SZ1A          599     20 SV     PA0O          599 14     DX
QSO: 14112 RY 2011-09-24 2016 SZ1A          599     20 SV     ON4KGL        599 14     DX
QSO: 14112 RY 2011-09-24 2017 SZ1A          599     20 SV     K4MM          599 5      FL
QSO: 14112 RY 2011-09-24 2021 SZ1A          599     20 SV     WB0KGN        599 4      MN
QSO: 14112 RY 2011-09-24 2023 SZ1A          599     20 SV     JA1WDF        599 25     DX
QSO: 14112 RY 2011-09-24 2023 SZ1A          599     20 SV     W2LE          599 5      NJ
QSO: 14112 RY 2011-09-24 2024 SZ1A          599     20 SV     PA7HPH        599 14     DX
QSO: 14112 RY 2011-09-24 2024 SZ1A          599     20 SV     PD0ROC        599 14     DX
QSO: 14112 RY 2011-09-24 2026 SZ1A          599     20 SV     OZ6AGX        599 14     DX
QSO: 14112 RY 2011-09-24 2027 SZ1A          599     20 SV     WS9M          599 5      NY
QSO: 14112 RY 2011-09-24 2028 SZ1A          599     20 SV     DJ4MH         599 14     DX
QSO: 14112 RY 2011-09-24 2029 SZ1A          599     20 SV     JR7TEQ        599 25     DX
QSO: 14112 RY 2011-09-24 2030 SZ1A          599     20 SV     JA1IKA        599 25     DX
QSO: 14112 RY 2011-09-24 2031 SZ1A          599     20 SV     7K3BKZ        599 25     DX
QSO: 14112 RY 2011-09-24 2035 SZ1A          599     20 SV     PA0MIR        599 14     DX
QSO: 14112 RY 2011-09-24 2036 SZ1A          599     20 SV     JW7QIA        599 40     DX
QSO: 14112 RY 2011-09-24 2038 SZ1A          599     20 SV     K2ONP         599 5      NY
QSO: 14112 RY 2011-09-24 2041 SZ1A          599     20 SV     PA3GDD        599 14     DX
QSO: 14092 RY 2011-09-24 2048 SZ1A          599     20 SV     P49X          599 9      DX
QSO:  7059 RY 2011-09-24 2106 SZ1A          599     20 SV     UX8ZA         599 16     DX
QSO:  7059 RY 2011-09-24 2109 SZ1A          599     20 SV     UW1WU         599 16     DX
QSO:  7059 RY 2011-09-24 2110 SZ1A          599     20 SV     UT7EJ         599 16     DX
QSO:  7059 RY 2011-09-24 2118 SZ1A          599     20 SV     DF1IAQ        599 14     DX
QSO:  7059 RY 2011-09-24 2120 SZ1A          599     20 SV     UX1BZ         599 16     DX
QSO:  7059 RY 2011-09-24 2121 SZ1A          599     20 SV     ZC4MIS        599 20     DX
QSO:  7059 RY 2011-09-24 2121 SZ1A          599     20 SV     UT4HZ         599 16     DX
QSO:  7059 RY 2011-09-24 2122 SZ1A          599     20 SV     IK0LNN        599 15     DX
QSO:  7059 RY 2011-09-24 2123 SZ1A          599     20 SV     IS0LFZ        599 15     DX
QSO:  7059 RY 2011-09-24 2125 SZ1A          599     20 SV     UR0HQ         599 16     DX
QSO:  7059 RY 2011-09-24 2126 SZ1A          599     20 SV     IK8MYM        599 15     DX
QSO:  7059 RY 2011-09-24 2127 SZ1A          599     20 SV     IZ2EEV        599 15     DX
QSO:  7059 RY 2011-09-24 2127 SZ1A          599     20 SV     IK2SBB        599 15     DX
QSO:  7059 RY 2011-09-24 2128 SZ1A          599     20 SV     HA8XF         599 15     DX
QSO:  7059 RY 2011-09-24 2129 SZ1A          599     20 SV     I2XLF         599 15     DX
QSO:  7059 RY 2011-09-24 2129 SZ1A          599     20 SV     UA9OA         599 18     DX
QSO:  7059 RY 2011-09-24 2131 SZ1A          599     20 SV     LA2IJ         599 14     DX
QSO:  7059 RY 2011-09-24 2132 SZ1A          599     20 SV     PC2C          599 14     DX
QSO:  7059 RY 2011-09-24 2136 SZ1A          599     20 SV     OE9R          599 15     DX
QSO:  7059 RY 2011-09-24 2138 SZ1A          599     20 SV     UT2IW         599 16     DX
QSO:  7059 RY 2011-09-24 2139 SZ1A          599     20 SV     EU8RZ         599 16     DX
QSO:  7059 RY 2011-09-24 2139 SZ1A          599     20 SV     DQ4W          599 14     DX
QSO:  7059 RY 2011-09-24 2141 SZ1A          599     20 SV     HA8IE         599 15     DX
QSO:  7059 RY 2011-09-24 2155 SZ1A          599     20 SV     DJ2GM         599 14     DX
QSO:  7059 RY 2011-09-24 2155 SZ1A          599     20 SV     IQ1RY         599 15     DX
QSO:  7060 RY 2011-09-24 2208 SZ1A          599     20 SV     F4EUN         599 14     DX
QSO:  7060 RY 2011-09-24 2209 SZ1A          599     20 SV     UN7EG         599 17     DX
QSO: 14110 RY 2011-09-24 2219 SZ1A          599     20 SV     N2NI          599 5      NY
QSO: 14109 RY 2011-09-24 2226 SZ1A          599     20 SV     VE3FDT        599 4      ON
