START-OF-LOG: 3.0
CONTEST: WW-DIGI
CALLSIGN: BI4KYT
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
GRID-LOCATOR: OM86
CLAIMED-SCORE: 0
NAME: JUNCHANGWANG
OPERATORS: BI4KYT
CLUB: HARC
CREATED-BY: N1MM Logger+ 1.0.10715.0
QSO:   21091 DG 2025-08-30 1201 BI4KYT           OM86   JH4XSY/P         PM95    
QSO:   21091 DG 2025-08-30 2237 BI4KYT           OM86   KD6HOF           CM99    
QSO:   21091 DG 2025-08-30 2237 BI4KYT           OM86   KD6HOF           CM99    
QSO:   21091 DG 2025-08-30 2238 BI4KYT           OM86   KE6SHL           DM06    
QSO:   21091 DG 2025-08-30 2238 BI4KYT           OM86   KE6SHL           DM06    
QSO:   21091 DG 2025-08-30 2240 BI4KYT           OM86   JH1NCZ           PM95    
QSO:   21091 DG 2025-08-30 2240 BI4KYT           OM86   JH1NCZ           PM95    
QSO:   21091 DG 2025-08-30 2241 BI4KYT           OM86   JA2FXV           PM95    
QSO:   21091 DG 2025-08-30 2241 BI4KYT           OM86   JA2FXV           PM95    
QSO:   21091 DG 2025-08-30 2244 BI4KYT           OM86   K1SFA            FN32    
QSO:   21091 DG 2025-08-30 2245 BI4KYT           OM86   KA6JAR           DM13    
QSO:   21091 DG 2025-08-30 2247 BI4KYT           OM86   AI9T             EM69    
QSO:   21091 DG 2025-08-30 2247 BI4KYT           OM86   AI9T             EM69    
QSO:   21091 DG 2025-08-30 2248 BI4KYT           OM86   JE5HTN           PM64    
QSO:   21091 DG 2025-08-30 2248 BI4KYT           OM86   JE5HTN           PM64    
QSO:   21091 DG 2025-08-30 2252 BI4KYT           OM86   JA9CWJ           PM86    
QSO:   21091 DG 2025-08-30 2252 BI4KYT           OM86   JA9CWJ           PM86    
QSO:   21081 DG 2025-08-30 2255 BI4KYT           OM86   KA6JAR           DM13    
QSO:   21081 DG 2025-08-30 2255 BI4KYT           OM86   KA6JAR           DM13    
QSO:   21081 DG 2025-08-30 2256 BI4KYT           OM86   KE8FT            CM98    
QSO:   21081 DG 2025-08-30 2256 BI4KYT           OM86   KE8FT            CM98    
QSO:   21081 DG 2025-08-30 2258 BI4KYT           OM86   YB2CLC           OI43    
QSO:   21081 DG 2025-08-30 2258 BI4KYT           OM86   YB2CLC           OI43    
QSO:   21081 DG 2025-08-30 2300 BI4KYT           OM86   JA1OHP           PM95    
QSO:   21081 DG 2025-08-30 2300 BI4KYT           OM86   JA1OHP           PM95    
QSO:   21081 DG 2025-08-30 2301 BI4KYT           OM86   W9XT             EN53    
QSO:   21081 DG 2025-08-30 2301 BI4KYT           OM86   W9XT             EN53    
QSO:   21081 DG 2025-08-30 2301 BI4KYT           OM86   W9XT             EN53    
QSO:   21081 DG 2025-08-30 2301 BI4KYT           OM86   W9XT             EN53    
QSO:   21081 DG 2025-08-30 2301 BI4KYT           OM86   W9XT             EN53    
QSO:   21081 DG 2025-08-30 2301 BI4KYT           OM86   W9XT             EN53    
QSO:   21081 DG 2025-08-30 2302 BI4KYT           OM86   KS4VJ            EM84    
QSO:   21081 DG 2025-08-30 2302 BI4KYT           OM86   KS4VJ            EM84    
QSO:   21081 DG 2025-08-30 2302 BI4KYT           OM86   JA1GFD           PM95    
QSO:   21081 DG 2025-08-30 2302 BI4KYT           OM86   JA1GFD           PM95    
QSO:   21081 DG 2025-08-30 2303 BI4KYT           OM86   JH7RTQ           QM07    
QSO:   21081 DG 2025-08-30 2303 BI4KYT           OM86   JH7RTQ           QM07    
QSO:   21081 DG 2025-08-30 2304 BI4KYT           OM86   N4IIT            EM73    
QSO:   21081 DG 2025-08-30 2304 BI4KYT           OM86   N4IIT            EM73    
QSO:   21081 DG 2025-08-30 2305 BI4KYT           OM86   WB0N             EN34    
QSO:   21081 DG 2025-08-30 2306 BI4KYT           OM86   YB0XTU           OI33    
QSO:   21081 DG 2025-08-30 2307 BI4KYT           OM86   K4EA             EM74    
QSO:   21081 DG 2025-08-30 2308 BI4KYT           OM86   9W2FHG           OJ05    
QSO:   21081 DG 2025-08-30 2309 BI4KYT           OM86   NC6V             DM13    
QSO:   21081 DG 2025-08-30 2311 BI4KYT           OM86   N3CKI            FM03    
QSO:   21081 DG 2025-08-30 2311 BI4KYT           OM86   KC3NDU           FN21    
QSO:   21081 DG 2025-08-30 2312 BI4KYT           OM86   K1AR             FN42    
QSO:   21081 DG 2025-08-30 2314 BI4KYT           OM86   KA2MGE           FN02    
QSO:   21081 DG 2025-08-30 2316 BI4KYT           OM86   AA5AU            EL49    
QSO:   21081 DG 2025-08-30 2319 BI4KYT           OM86   YC9BPW           OI71    
QSO:   21092 DG 2025-08-30 2323 BI4KYT           OM86   WW4LL            EM73    
QSO:   21092 DG 2025-08-30 2323 BI4KYT           OM86   WW4LL            EM73    
QSO:   21092 DG 2025-08-30 2323 BI4KYT           OM86   WW4LL            EM73    
QSO:   21092 DG 2025-08-30 2323 BI4KYT           OM86   WW4LL            EM73    
QSO:   21092 DG 2025-08-30 2323 BI4KYT           OM86   WW4LL            EM73    
QSO:   21092 DG 2025-08-30 2323 BI4KYT           OM86   WW4LL            EM73    
QSO:   21092 DG 2025-08-30 2324 BI4KYT           OM86   KP2B             FK77    
QSO:   21092 DG 2025-08-30 2324 BI4KYT           OM86   KP2B             FK77    
QSO:   21092 DG 2025-08-30 2324 BI4KYT           OM86   KP2B             FK77    
QSO:   21092 DG 2025-08-30 2324 BI4KYT           OM86   KP2B             FK77    
QSO:   21092 DG 2025-08-30 2327 BI4KYT           OM86   KP2B             FK77    
QSO:   21092 DG 2025-08-30 2327 BI4KYT           OM86   KP2B             FK77    
QSO:   21092 DG 2025-08-30 2328 BI4KYT           OM86   K1DC             FN42    
QSO:   21092 DG 2025-08-30 2328 BI4KYT           OM86   K1DC             FN42    
QSO:   21092 DG 2025-08-30 2330 BI4KYT           OM86   KB7AK            CN85    
QSO:   21092 DG 2025-08-30 2330 BI4KYT           OM86   KB7AK            CN85    
QSO:   21092 DG 2025-08-30 2331 BI4KYT           OM86   VK4FH            QG64    
QSO:   21092 DG 2025-08-30 2331 BI4KYT           OM86   VK4FH            QG64    
QSO:   21092 DG 2025-08-30 2332 BI4KYT           OM86   7E3E             OI62    
QSO:   21092 DG 2025-08-30 2332 BI4KYT           OM86   7E3E             OI62    
QSO:   21092 DG 2025-08-30 2334 BI4KYT           OM86   BG8GAM           OL39    
QSO:   21092 DG 2025-08-30 2334 BI4KYT           OM86   BG8GAM           OL39    
QSO:   21092 DG 2025-08-30 2335 BI4KYT           OM86   YC1JEL           OI33    
QSO:   21092 DG 2025-08-30 2335 BI4KYT           OM86   YC1JEL           OI33    
QSO:   21092 DG 2025-08-30 2336 BI4KYT           OM86   4I1BNC           PK04    
QSO:   21092 DG 2025-08-30 2336 BI4KYT           OM86   4I1BNC           PK04    
QSO:   21092 DG 2025-08-30 2337 BI4KYT           OM86   YB3GFN           OI52    
QSO:   21092 DG 2025-08-30 2337 BI4KYT           OM86   YB3GFN           OI52    
QSO:   21092 DG 2025-08-30 2339 BI4KYT           OM86   YE9CZY           OI71    
QSO:   21092 DG 2025-08-30 2339 BI4KYT           OM86   YE9CZY           OI71    
QSO:   21092 DG 2025-08-30 2344 BI4KYT           OM86   JR2IGV           PM84    
QSO:   21092 DG 2025-08-30 2344 BI4KYT           OM86   JR2IGV           PM84    
QSO:   21092 DG 2025-08-30 2345 BI4KYT           OM86   N7PMS            DN28    
QSO:   21092 DG 2025-08-30 2345 BI4KYT           OM86   N7PMS            DN28    
QSO:   21092 DG 2025-08-30 2347 BI4KYT           OM86   K5EK             FM06    
QSO:   21092 DG 2025-08-30 2347 BI4KYT           OM86   K5EK             FM06    
QSO:   21092 DG 2025-08-30 2349 BI4KYT           OM86   WI9WI            EN45    
QSO:   21092 DG 2025-08-30 2349 BI4KYT           OM86   WI9WI            EN45    
QSO:   21092 DG 2025-08-30 2351 BI4KYT           OM86   BD4ITM           OM95    
QSO:   21092 DG 2025-08-30 2351 BI4KYT           OM86   BD4ITM           OM95    
QSO:   21092 DG 2025-08-30 2352 BI4KYT           OM86   NW5X             EM13    
QSO:   21092 DG 2025-08-30 2352 BI4KYT           OM86   NW5X             EM13    
QSO:   21092 DG 2025-08-30 2355 BI4KYT           OM86   BD7LMB           OL62    
QSO:   21092 DG 2025-08-30 2355 BI4KYT           OM86   BD7LMB           OL62    
QSO:   21092 DG 2025-08-30 2356 BI4KYT           OM86   7I6O             NJ93    
QSO:   21092 DG 2025-08-30 2356 BI4KYT           OM86   7I6O             NJ93    
QSO:   21092 DG 2025-08-30 2357 BI4KYT           OM86   JA2KPW           PM84    
QSO:   21092 DG 2025-08-30 2357 BI4KYT           OM86   JA2KPW           PM84    
QSO:   21092 DG 2025-08-30 2358 BI4KYT           OM86   K3MM             FM19    
QSO:   21092 DG 2025-08-30 2358 BI4KYT           OM86   K3MM             FM19    
QSO:   21092 DG 2025-08-31 0012 BI4KYT           OM86   JL1EOH           PM95    
QSO:   21092 DG 2025-08-31 0012 BI4KYT           OM86   JL1EOH           PM95    
QSO:   21092 DG 2025-08-31 0015 BI4KYT           OM86   W7CT             DN41    
QSO:   21092 DG 2025-08-31 0016 BI4KYT           OM86   BA6KC            OM65    
QSO:   21092 DG 2025-08-31 0016 BI4KYT           OM86   BA6KC            OM65    
QSO:   21092 DG 2025-08-31 0018 BI4KYT           OM86   WB5N             EL29    
QSO:   21092 DG 2025-08-31 0018 BI4KYT           OM86   WB5N             EL29    
QSO:   21092 DG 2025-08-31 0020 BI4KYT           OM86   N6NFB            CM98    
QSO:   21092 DG 2025-08-31 0020 BI4KYT           OM86   N6NFB            CM98    
QSO:   21092 DG 2025-08-31 0021 BI4KYT           OM86   KA6BIM           CN73    
QSO:   21092 DG 2025-08-31 0021 BI4KYT           OM86   KA6BIM           CN73    
QSO:   21092 DG 2025-08-31 0029 BI4KYT           OM86   K6OK             CM98    
QSO:   21092 DG 2025-08-31 0029 BI4KYT           OM86   K6OK             CM98    
QSO:   21092 DG 2025-08-31 0031 BI4KYT           OM86   PY5ZHP           GG54    
QSO:   21092 DG 2025-08-31 0031 BI4KYT           OM86   PY5ZHP           GG54    
QSO:   21092 DG 2025-08-31 0036 BI4KYT           OM86   W7O              CN84    
QSO:   21092 DG 2025-08-31 0036 BI4KYT           OM86   W7O              CN84    
QSO:   21092 DG 2025-08-31 0039 BI4KYT           OM86   JA7WXL           QN00    
QSO:   21092 DG 2025-08-31 0039 BI4KYT           OM86   JA7WXL           QN00    
QSO:   21092 DG 2025-08-31 0040 BI4KYT           OM86   YF4SDF           OI24    
QSO:   21092 DG 2025-08-31 0040 BI4KYT           OM86   YF4SDF           OI24    
QSO:   21092 DG 2025-08-31 0043 BI4KYT           OM86   BI7JMD           OL63    
QSO:   21092 DG 2025-08-31 0043 BI4KYT           OM86   BI7JMD           OL63    
QSO:   21092 DG 2025-08-31 0045 BI4KYT           OM86   N9BD             CM99    
QSO:   21092 DG 2025-08-31 0045 BI4KYT           OM86   N9BD             CM99    
QSO:   21092 DG 2025-08-31 0047 BI4KYT           OM86   JH5HDA           PM63    
QSO:   21092 DG 2025-08-31 0047 BI4KYT           OM86   JH5HDA           PM63    
QSO:   21091 DG 2025-08-31 0051 BI4KYT           OM86   YB2LIW           OI53    
QSO:   21091 DG 2025-08-31 0051 BI4KYT           OM86   YB2LIW           OI53    
QSO:   21091 DG 2025-08-31 0052 BI4KYT           OM86   AA4PA            EM55    
QSO:   21091 DG 2025-08-31 0052 BI4KYT           OM86   AA4PA            EM55    
QSO:   21091 DG 2025-08-31 0054 BI4KYT           OM86   WA7DUH           DN06    
QSO:   21091 DG 2025-08-31 0054 BI4KYT           OM86   WA7DUH           DN06    
QSO:   21091 DG 2025-08-31 0057 BI4KYT           OM86   4G1HCY           PK04    
QSO:   21091 DG 2025-08-31 0057 BI4KYT           OM86   4G1HCY           PK04    
QSO:   21091 DG 2025-08-31 0059 BI4KYT           OM86   JP1LRT           PM95    
QSO:   21091 DG 2025-08-31 0111 BI4KYT           OM86   VR2CO            OL72    
QSO:   21091 DG 2025-08-31 0113 BI4KYT           OM86   N6MG             DM13    
QSO:   21091 DG 2025-08-31 0114 BI4KYT           OM86   UA0A             NO65    
QSO:   21091 DG 2025-08-31 0115 BI4KYT           OM86   KB7RUQ           DN31    
QSO:   21091 DG 2025-08-31 0116 BI4KYT           OM86   NN5T             EM12    
QSO:   21091 DG 2025-08-31 0120 BI4KYT           OM86   VU22DX           MK65    
QSO:   21091 DG 2025-08-31 0124 BI4KYT           OM86   YB8MJG           OI94    
QSO:   21091 DG 2025-08-31 0126 BI4KYT           OM86   KQ4JYG           EL98    
QSO:   21091 DG 2025-08-31 0129 BI4KYT           OM86   JA1WTO           PM96    
QSO:   21091 DG 2025-08-31 0132 BI4KYT           OM86   AZ1D             FF94    
QSO:   21091 DG 2025-08-31 0135 BI4KYT           OM86   K7QA             DN26    
QSO:   21091 DG 2025-08-31 0136 BI4KYT           OM86   JP1LRT           PM95    
QSO:   21091 DG 2025-08-31 0142 BI4KYT           OM86   YB1APD           OI43    
QSO:   21091 DG 2025-08-31 0143 BI4KYT           OM86   YB1HR            OI33    
QSO:   21091 DG 2025-08-31 0146 BI4KYT           OM86   VL2Y             QF56    
QSO:   21091 DG 2025-08-31 0148 BI4KYT           OM86   YB1IOU           OI33    
QSO:   21091 DG 2025-08-31 0153 BI4KYT           OM86   XR3A             FF46    
QSO:   21091 DG 2025-08-31 0156 BI4KYT           OM86   JH4UYB           PM64    
QSO:   21091 DG 2025-08-31 0203 BI4KYT           OM86   N7ZJZ            DM33    
QSO:   21091 DG 2025-08-31 0206 BI4KYT           OM86   JA6GCE           PM52    
QSO:   21091 DG 2025-08-31 0213 BI4KYT           OM86   CE2JL            FF47    
QSO:   21091 DG 2025-08-31 0216 BI4KYT           OM86   JR1LWS           PM95    
QSO:   21092 DG 2025-08-31 0226 BI4KYT           OM86   JH7AUL           QM07    
QSO:   21091 DG 2025-08-31 0228 BI4KYT           OM86   WA7LNW           DM37    
QSO:   21091 DG 2025-08-31 0231 BI4KYT           OM86   JA1BUL           PM95    
QSO:   21091 DG 2025-08-31 0232 BI4KYT           OM86   YB7LXI           OI76    
QSO:   21091 DG 2025-08-31 0234 BI4KYT           OM86   E23IBS           NK98    
QSO:   21091 DG 2025-08-31 0236 BI4KYT           OM86   JM1SZY           PM95    
QSO:   21091 DG 2025-08-31 0241 BI4KYT           OM86   VA7RY            DN09    
QSO:   21091 DG 2025-08-31 0243 BI4KYT           OM86   KD6WW            CM98    
QSO:   21091 DG 2025-08-31 0244 BI4KYT           OM86   R8KAN            MP65    
QSO:   21091 DG 2025-08-31 0250 BI4KYT           OM86   BG2ASC           PN17    
QSO:   21091 DG 2025-08-31 0253 BI4KYT           OM86   CE3TSK           FF46    
QSO:   21091 DG 2025-08-31 0257 BI4KYT           OM86   JH7QXJ           QM08    
QSO:   21091 DG 2025-08-31 0259 BI4KYT           OM86   BD7OVG           OL72    
QSO:   21092 DG 2025-08-31 0306 BI4KYT           OM86   AJ6V             CM87    
QSO:   21091 DG 2025-08-31 0308 BI4KYT           OM86   BA2BA            PN47    
QSO:   21091 DG 2025-08-31 0315 BI4KYT           OM86   YB8PVU           PI09    
QSO:   21091 DG 2025-08-31 0317 BI4KYT           OM86   BI3XZU           ON90    
QSO:   21091 DG 2025-08-31 0322 BI4KYT           OM86   PY1KB            GG87    
QSO:   21091 DG 2025-08-31 0326 BI4KYT           OM86   YC8PST           OI99    
QSO:   21091 DG 2025-08-31 0328 BI4KYT           OM86   BI8CZM           OM20    
QSO:   21091 DG 2025-08-31 0329 BI4KYT           OM86   PY2WH            GG66    
QSO:   21091 DG 2025-08-31 0334 BI4KYT           OM86   BH6IE            OM64    
QSO:   21091 DG 2025-08-31 0339 BI4KYT           OM86   ZL3IO            RF80    
QSO:   21091 DG 2025-08-31 0341 BI4KYT           OM86   YB1LCD           OI42    
QSO:   21091 DG 2025-08-31 0342 BI4KYT           OM86   EX9DX            MN72    
QSO:   21091 DG 2025-08-31 0346 BI4KYT           OM86   HS0ZPS           OK17    
QSO:   28091 DG 2025-08-31 0355 BI4KYT           OM86   JG8TDZ           QN03    
QSO:   28091 DG 2025-08-31 0359 BI4KYT           OM86   YD6APA           NJ84    
QSO:   28091 DG 2025-08-31 0401 BI4KYT           OM86   7I6O             NJ93    
QSO:   28091 DG 2025-08-31 0407 BI4KYT           OM86   VR2CO            OL72    
QSO:   28091 DG 2025-08-31 0409 BI4KYT           OM86   E2K              OK02    
QSO:   28091 DG 2025-08-31 0411 BI4KYT           OM86   VR2CO            OL72    
QSO:   28091 DG 2025-08-31 0411 BI4KYT           OM86   VR2CO            OL72    
QSO:   28091 DG 2025-08-31 0412 BI4KYT           OM86   R9YU             NO22    
QSO:   28091 DG 2025-08-31 0413 BI4KYT           OM86   EX7CQ            MN72    
QSO:   28091 DG 2025-08-31 0415 BI4KYT           OM86   BD7LMB           OL62    
QSO:   28091 DG 2025-08-31 0416 BI4KYT           OM86   JH4UTP           PM64    
QSO:   21091 DG 2025-08-31 0435 BI4KYT           OM86   JR7REE           QM08    
QSO:   21091 DG 2025-08-31 0438 BI4KYT           OM86   JF1LMB           PM95    
QSO:   21091 DG 2025-08-31 0440 BI4KYT           OM86   DV4ZAR           PK13    
QSO:   21091 DG 2025-08-31 0441 BI4KYT           OM86   R9GM             KN85    
QSO:   21091 DG 2025-08-31 0444 BI4KYT           OM86   YC8PAD           PI08    
QSO:   21091 DG 2025-08-31 0450 BI4KYT           OM86   JK1GPC           PM95    
QSO:   21091 DG 2025-08-31 0452 BI4KYT           OM86   YB1MAE           OI43    
QSO:   21091 DG 2025-08-31 0455 BI4KYT           OM86   JR1EMO           PM95    
QSO:   21091 DG 2025-08-31 0457 BI4KYT           OM86   JI1MUT           PM95    
QSO:   21091 DG 2025-08-31 0459 BI4KYT           OM86   R4MA             LO33    
QSO:   21091 DG 2025-08-31 0501 BI4KYT           OM86   BG4OXQ           OM86    
QSO:   21091 DG 2025-08-31 0502 BI4KYT           OM86   OK3FP            JN69    
QSO:   21091 DG 2025-08-31 0508 BI4KYT           OM86   IZ4OSH           JN54    
QSO:   21091 DG 2025-08-31 0509 BI4KYT           OM86   YC9CGR           OI71    
QSO:   21091 DG 2025-08-31 0513 BI4KYT           OM86   HA8LHT           JN95    
QSO:   28091 DG 2025-08-31 0521 BI4KYT           OM86   YU2MS            JN93    
QSO:   28091 DG 2025-08-31 0523 BI4KYT           OM86   BG8GAM           OL39    
QSO:   28091 DG 2025-08-31 0529 BI4KYT           OM86   RG0S             OO22    
QSO:   28091 DG 2025-08-31 0531 BI4KYT           OM86   HS0ZQF           NK99    
QSO:   28091 DG 2025-08-31 0532 BI4KYT           OM86   DU1/NF0O         PK04    
QSO:   28091 DG 2025-08-31 0537 BI4KYT           OM86   IN3BFW           JN55    
QSO:   28091 DG 2025-08-31 0540 BI4KYT           OM86   V51MA            JG87    
QSO:   28091 DG 2025-08-31 0541 BI4KYT           OM86   5B4AMM           KM65    
QSO:   28091 DG 2025-08-31 0553 BI4KYT           OM86   E28AM            OK04    
QSO:   28091 DG 2025-08-31 0554 BI4KYT           OM86   4I7GDT           PK20    
QSO:   28091 DG 2025-08-31 0556 BI4KYT           OM86   BI4IWL           OM86    
QSO:   28091 DG 2025-08-31 0558 BI4KYT           OM86   4I7GDT           PK20    
QSO:   28091 DG 2025-08-31 0559 BI4KYT           OM86   YD2ULK           OI52    
QSO:   21091 DG 2025-08-31 0603 BI4KYT           OM86   DO4OD            JO43    
QSO:   21091 DG 2025-08-31 0606 BI4KYT           OM86   ER3KAZ           KN47    
QSO:   21091 DG 2025-08-31 0608 BI4KYT           OM86   OE3XFH           JN87    
QSO:   21091 DG 2025-08-31 0613 BI4KYT           OM86   PI4DX            JO21    
QSO:   21091 DG 2025-08-31 0615 BI4KYT           OM86   ES5MG            KO38    
QSO:   21091 DG 2025-08-31 0616 BI4KYT           OM86   UX0FF            KN45    
QSO:   21091 DG 2025-08-31 0617 BI4KYT           OM86   JA1YGX           PM95    
QSO:   21091 DG 2025-08-31 0640 BI4KYT           OM86   JE1JAC           PM95    
QSO:   21091 DG 2025-08-31 0641 BI4KYT           OM86   YE9BJM           OI71    
QSO:   21091 DG 2025-08-31 0648 BI4KYT           OM86   JA0IXW           PM86    
QSO:   21091 DG 2025-08-31 0650 BI4KYT           OM86   JE2UFF           PM94    
QSO:   21091 DG 2025-08-31 0654 BI4KYT           OM86   JH2FXK           PM84    
QSO:   21091 DG 2025-08-31 0658 BI4KYT           OM86   JA1IE            PM95    
QSO:   21091 DG 2025-08-31 0700 BI4KYT           OM86   BI7JAC           OL63    
QSO:   21091 DG 2025-08-31 0701 BI4KYT           OM86   YC9BCO           OI71    
QSO:   21091 DG 2025-08-31 0702 BI4KYT           OM86   SV7BAY           KN21    
QSO:   21091 DG 2025-08-31 0705 BI4KYT           OM86   JH2LMH           PM95    
QSO:   21091 DG 2025-08-31 0706 BI4KYT           OM86   JJ1XQU           PM95    
QSO:   21091 DG 2025-08-31 0709 BI4KYT           OM86   EW1TU            KO33    
QSO:   21091 DG 2025-08-31 0712 BI4KYT           OM86   OK1KSL           JO70    
QSO:   21091 DG 2025-08-31 0717 BI4KYT           OM86   JG8JBX           QN03    
QSO:   21091 DG 2025-08-31 0718 BI4KYT           OM86   JP7BRB           QM08    
QSO:   21091 DG 2025-08-31 0720 BI4KYT           OM86   UX0KR            KO30    
QSO:   21091 DG 2025-08-31 0722 BI4KYT           OM86   4E0D             PK04    
QSO:   21091 DG 2025-08-31 0724 BI4KYT           OM86   RU3OZ            KO91    
QSO:   21091 DG 2025-08-31 0726 BI4KYT           OM86   JA1AWU           PM95    
QSO:   21091 DG 2025-08-31 0729 BI4KYT           OM86   JH0WJF           PM86    
QSO:   21091 DG 2025-08-31 0730 BI4KYT           OM86   BI8FRF           OL28    
QSO:   21091 DG 2025-08-31 0733 BI4KYT           OM86   JR1NHD           PM95    
QSO:   21091 DG 2025-08-31 0745 BI4KYT           OM86   EV1R             KO33    
QSO:   21091 DG 2025-08-31 0812 BI4KYT           OM86   JL3ZHU           PM74    
QSO:   21091 DG 2025-08-31 0823 BI4KYT           OM86   BD8ELZ           OM31    
QSO:   21091 DG 2025-08-31 0826 BI4KYT           OM86   DU1/NF0O         PK04    
QSO:   21091 DG 2025-08-31 0827 BI4KYT           OM86   JH1CTV           QM05    
QSO:   21091 DG 2025-08-31 0831 BI4KYT           OM86   YO9HP            KN35    
QSO:   21091 DG 2025-08-31 0832 BI4KYT           OM86   JA9EJG           PM86    
QSO:   21091 DG 2025-08-31 0833 BI4KYT           OM86   JR2EKD           PM85    
QSO:   21091 DG 2025-08-31 0834 BI4KYT           OM86   PI4X             JO32    
QSO:   21091 DG 2025-08-31 0835 BI4KYT           OM86   YU5R             KN04    
QSO:   21091 DG 2025-08-31 0837 BI4KYT           OM86   JG3DHN           PM95    
QSO:   21091 DG 2025-08-31 0839 BI4KYT           OM86   JH7UJU           QM08    
QSO:   21091 DG 2025-08-31 0844 BI4KYT           OM86   DF2F             JO31    
QSO:   21091 DG 2025-08-31 0846 BI4KYT           OM86   YF9DIM           OI71    
QSO:   21091 DG 2025-08-31 0851 BI4KYT           OM86   RT6N             KN98    
QSO:   21091 DG 2025-08-31 0852 BI4KYT           OM86   UA0A             NO65    
QSO:   21091 DG 2025-08-31 0854 BI4KYT           OM86   M0RNR            IO94    
QSO:   21091 DG 2025-08-31 0854 BI4KYT           OM86   M0RNR            IO94    
QSO:   21091 DG 2025-08-31 0856 BI4KYT           OM86   IK5AEQ           JN53    
QSO:   21091 DG 2025-08-31 0856 BI4KYT           OM86   IK5AEQ           JN53    
QSO:   21091 DG 2025-08-31 0859 BI4KYT           OM86   IT9VCE           JM77    
QSO:   21091 DG 2025-08-31 0859 BI4KYT           OM86   IT9VCE           JM77    
QSO:   21091 DG 2025-08-31 0904 BI4KYT           OM86   YB3BLJ           OI62    
QSO:   21091 DG 2025-08-31 0904 BI4KYT           OM86   YB3BLJ           OI62    
QSO:   21091 DG 2025-08-31 0908 BI4KYT           OM86   S56A             JN76    
QSO:   21091 DG 2025-08-31 0908 BI4KYT           OM86   S56A             JN76    
QSO:   21091 DG 2025-08-31 0909 BI4KYT           OM86   SQ3MVA           JO82    
QSO:   21091 DG 2025-08-31 0909 BI4KYT           OM86   SQ3MVA           JO82    
QSO:   21091 DG 2025-08-31 0911 BI4KYT           OM86   S52F             JN76    
QSO:   21091 DG 2025-08-31 0911 BI4KYT           OM86   S52F             JN76    
QSO:   21091 DG 2025-08-31 0920 BI4KYT           OM86   EA4FJX           IN80    
QSO:   21091 DG 2025-08-31 0921 BI4KYT           OM86   DM8MH            JO51    
QSO:   21091 DG 2025-08-31 0926 BI4KYT           OM86   SQ8DSN           KO11    
QSO:   21091 DG 2025-08-31 0926 BI4KYT           OM86   SQ8DSN           KO11    
QSO:   21091 DG 2025-08-31 0927 BI4KYT           OM86   HG5OGI           JN97    
QSO:   21091 DG 2025-08-31 0927 BI4KYT           OM86   HG5OGI           JN97    
QSO:   21091 DG 2025-08-31 0929 BI4KYT           OM86   Z33B             KN01    
QSO:   21091 DG 2025-08-31 0929 BI4KYT           OM86   Z33B             KN01    
QSO:   21091 DG 2025-08-31 0931 BI4KYT           OM86   M3ZZF            JO01    
QSO:   21091 DG 2025-08-31 0931 BI4KYT           OM86   M3ZZF            JO01    
QSO:   21091 DG 2025-08-31 0933 BI4KYT           OM86   SN9S             JO90    
QSO:   21091 DG 2025-08-31 0933 BI4KYT           OM86   SN9S             JO90    
QSO:   21091 DG 2025-08-31 0934 BI4KYT           OM86   DL1BJL           JO33    
QSO:   21091 DG 2025-08-31 0934 BI4KYT           OM86   DL1BJL           JO33    
QSO:   21091 DG 2025-08-31 0936 BI4KYT           OM86   OH6BA            KP21    
QSO:   21091 DG 2025-08-31 0936 BI4KYT           OM86   OH6BA            KP21    
QSO:   21091 DG 2025-08-31 0937 BI4KYT           OM86   SV8LMQ           KM18    
QSO:   21091 DG 2025-08-31 0937 BI4KYT           OM86   SV8LMQ           KM18    
QSO:   21091 DG 2025-08-31 0938 BI4KYT           OM86   S53K             JN75    
QSO:   21091 DG 2025-08-31 0938 BI4KYT           OM86   S53K             JN75    
QSO:   21091 DG 2025-08-31 0939 BI4KYT           OM86   IU2GGD           JN45    
QSO:   21091 DG 2025-08-31 0939 BI4KYT           OM86   IU2GGD           JN45    
QSO:   21091 DG 2025-08-31 0940 BI4KYT           OM86   S53K             JN75    
QSO:   21091 DG 2025-08-31 0940 BI4KYT           OM86   S53K             JN75    
QSO:   21091 DG 2025-08-31 0941 BI4KYT           OM86   CT1EHK           IM58    
QSO:   21091 DG 2025-08-31 0941 BI4KYT           OM86   CT1EHK           IM58    
QSO:   21091 DG 2025-08-31 0942 BI4KYT           OM86   BD4SDO           PM01    
QSO:   21091 DG 2025-08-31 0942 BI4KYT           OM86   BD4SDO           PM01    
QSO:   21091 DG 2025-08-31 0943 BI4KYT           OM86   UA4SJO           LO45    
QSO:   21091 DG 2025-08-31 0943 BI4KYT           OM86   UA4SJO           LO45    
QSO:   21091 DG 2025-08-31 0944 BI4KYT           OM86   HB9ALO           JN45    
QSO:   21091 DG 2025-08-31 0944 BI4KYT           OM86   HB9ALO           JN45    
QSO:   21091 DG 2025-08-31 0946 BI4KYT           OM86   UT7AXA           KO70    
QSO:   21091 DG 2025-08-31 0946 BI4KYT           OM86   UT7AXA           KO70    
