START-OF-LOG: 3.0
HQ-DATE: Mon, 29 Oct 2007 19:16:39 -0400
HQ-FROM: "Rick Dougherty NQ4I" <nq4i@contesting.com>
HQ-DATE-RECEIVED: 2007-10-29 23:16:47 UTC
HQ-LOG-DEADLINE: 2007-12-01 23:59:59 UTC
HQ-SUBJECT: nq4i
CREATED-BY: Win-Test 3.17.0
CONTEST: CQ-WW-SSB
CALLSIGN: NQ4I
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 9498456
OPERATORS: NQ4I, N8PR, W4SVO, AA4BI, VE7ZO, KF4GTA, KY5R, NF4A, N4OX, K4NV,
OPERATORS: K4BAI, WI4R, W4DD , K4WI
CLUB: South East Contest Club
NAME: Rick Dougherty
ADDRESS: 1595 Cabin Creek Trail
ADDRESS: Griffin, Georgia
SOAPBOX: No equipment failures, conditions on 15m were better than we expected,
QSO: 21253 PH 2007-10-27 1843 NQ4I          59  05     DK4JA         59  14     0
QSO: 14286 PH 2007-10-27 1844 NQ4I          59  05     IR4M          59  15     0
QSO: 21396 PH 2007-10-27 1844 NQ4I          59  05     P40W          59  09     1
QSO: 21253 PH 2007-10-27 1844 NQ4I          59  05     PE1IWT        59  14     0
QSO: 21253 PH 2007-10-27 1845 NQ4I          59  05     DC8SG         59  14     0
QSO: 14190 PH 2007-10-27 1845 NQ4I          59  05     LZ3TL         59  20     0
QSO: 21270 PH 2007-10-27 1845 NQ4I          59  05     ZX7A          59  11     1
QSO: 14291 PH 2007-10-27 1845 NQ4I          59  05     EA1CS         59  14     0
QSO: 21253 PH 2007-10-27 1846 NQ4I          59  05     IK0BLD        59  15     0
QSO: 21253 PH 2007-10-27 1847 NQ4I          59  05     DG2OAR        59  14     0
QSO: 21253 PH 2007-10-27 1847 NQ4I          59  05     F5NTV         59  14     0
QSO: 21253 PH 2007-10-27 1848 NQ4I          59  05     IZ0CEZ        59  15     0
QSO: 14307 PH 2007-10-27 1849 NQ4I          59  05     TM2T          59  14     0
QSO: 14309 PH 2007-10-27 1850 NQ4I          59  05     IZ2DPX        59  15     0
QSO: 21252 PH 2007-10-27 1850 NQ4I          59  05     IU9A          59  15     0
QSO: 14312 PH 2007-10-27 1851 NQ4I          59  05     AO3A          59  14     0
QSO: 21330 PH 2007-10-27 1852 NQ4I          59  05     IK1TAZ        59  15     1
QSO: 14209 PH 2007-10-27 1852 NQ4I          59  05     HG3DX         59  15     0
QSO: 21170 PH 2007-10-27 1852 NQ4I          59  05     HQ9R          59  07     0
QSO: 14322 PH 2007-10-27 1853 NQ4I          59  05     F8AKS         59  14     0
QSO: 21410 PH 2007-10-27 1853 NQ4I          59  05     OA4AHW        59  10     0
QSO: 14326 PH 2007-10-27 1855 NQ4I          59  05     HE70FG        59  14     0
QSO: 21243 PH 2007-10-27 1857 NQ4I          59  05     TT8PK         59  36     0
QSO: 21250 PH 2007-10-27 1859 NQ4I          59  05     LW9ETQ        59  13     1
QSO: 21375 PH 2007-10-27 1900 NQ4I          59  05     CX9DX         59  13     1
QSO: 14161 PH 2007-10-27 1901 NQ4I          59  05     DC6RN         59  14     0
QSO: 21379 PH 2007-10-27 1901 NQ4I          59  05     NP3CW         59  08     1
QSO: 14161 PH 2007-10-27 1902 NQ4I          59  05     IZ0FVD        59  15     0
QSO: 21427 PH 2007-10-27 1902 NQ4I          59  05     VE6FI         59  04     0
QSO: 14161 PH 2007-10-27 1903 NQ4I          59  05     AO4EEK        59  14     0
QSO: 14236 PH 2007-10-27 1903 NQ4I          59  05     IO4T          59  15     0
QSO: 14161 PH 2007-10-27 1904 NQ4I          59  05     S59X          59  15     0
QSO: 21438 PH 2007-10-27 1907 NQ4I          59  05     VE7UQ         59  03     1
QSO: 14161 PH 2007-10-27 1908 NQ4I          59  05     WA2QIN        59  05     0
QSO: 14161 PH 2007-10-27 1908 NQ4I          59  05     IZ8DEP        59  15     0
QSO: 14161 PH 2007-10-27 1909 NQ4I          59  05     HB9TMW        59  14     0
QSO: 14161 PH 2007-10-27 1910 NQ4I          59  05     IR5T          59  15     0
QSO: 21404 PH 2007-10-27 1910 NQ4I          59  05     C6APR         59  08     1
QSO: 14161 PH 2007-10-27 1910 NQ4I          59  05     ST2M          59  34     0
QSO: 14161 PH 2007-10-27 1911 NQ4I          59  05     G5O           59  14     0
QSO: 14161 PH 2007-10-27 1911 NQ4I          59  05     G6TW          59  14     0
QSO: 14161 PH 2007-10-27 1912 NQ4I          59  05     EA5DFV        59  14     0
QSO: 21271 PH 2007-10-27 1912 NQ4I          59  05     TU2CI         59  35     0
QSO: 21258 PH 2007-10-27 1913 NQ4I          59  05     HK3JJH        59  09     0
QSO: 14161 PH 2007-10-27 1913 NQ4I          59  05     W1JMM         59  05     0
QSO: 21280 PH 2007-10-27 1913 NQ4I          59  05     8P5A          59  08     1
QSO: 21234 PH 2007-10-27 1914 NQ4I          59  05     ZY7EAM        59  11     0
QSO: 21307 PH 2007-10-27 1915 NQ4I          59  05     OF8X          59  15     0
QSO: 21351 PH 2007-10-27 1915 NQ4I          59  05     VE1DHD        59  05     1
QSO: 14161 PH 2007-10-27 1915 NQ4I          59  05     J28JA         59  37     0
QSO: 28452 PH 2007-10-27 1916 NQ4I          59  05     HK3TU         59  09     0
QSO: 21344 PH 2007-10-27 1916 NQ4I          59  05     HR2DMR        59  07     0
QSO: 14161 PH 2007-10-27 1916 NQ4I          59  05     EA1CP         59  14     0
QSO: 14161 PH 2007-10-27 1916 NQ4I          59  05     M8C           59  14     0
QSO: 21304 PH 2007-10-27 1917 NQ4I          59  05     HR1AAB        59  07     0
QSO: 21398 PH 2007-10-27 1917 NQ4I          59  05     LW6DW         59  13     0
QSO: 21273 PH 2007-10-27 1917 NQ4I          59  05     XR6T          59  12     1
QSO: 14161 PH 2007-10-27 1917 NQ4I          59  05     K2KN          59  05     0
QSO: 14172 PH 2007-10-27 1917 NQ4I          59  05     S59ABC        59  15     0
QSO: 21367 PH 2007-10-27 1917 NQ4I          59  05     LU4WG         59  13     0
QSO: 21312 PH 2007-10-27 1917 NQ4I          59  05     PY7ZZ         59  11     1
QSO: 28437 PH 2007-10-27 1918 NQ4I          59  05     NP2KW         59  08     0
QSO: 21295 PH 2007-10-27 1918 NQ4I          59  05     CX5BW         59  13     1
QSO: 21231 PH 2007-10-27 1918 NQ4I          59  05     PY3DX         59  11     1
QSO: 21341 PH 2007-10-27 1918 NQ4I          59  05     YY1LCR        59  09     0
QSO: 14161 PH 2007-10-27 1918 NQ4I          59  05     DL9DRA        59  14     0
QSO: 21441 PH 2007-10-27 1918 NQ4I          59  05     ZX2B          59  11     1
QSO: 14161 PH 2007-10-27 1919 NQ4I          59  05     EA4DAT        59  14     0
QSO: 21380 PH 2007-10-27 1919 NQ4I          59  05     T48K          59  08     0
QSO: 28445 PH 2007-10-27 1920 NQ4I          59  05     WP2Z          59  08     0
QSO: 21268 PH 2007-10-27 1920 NQ4I          59  05     IZ6ERS        59  15     0
QSO: 28520 PH 2007-10-27 1920 NQ4I          59  05     LU2EE         59  13     0
QSO: 21392 PH 2007-10-27 1921 NQ4I          59  05     HK6P          59  09     0
QSO: 14162 PH 2007-10-27 1921 NQ4I          59  05     VA3DFZ        59  05     0
QSO: 21386 PH 2007-10-27 1921 NQ4I          59  05     EI9FN         59  14     0
QSO: 21386 PH 2007-10-27 1922 NQ4I          59  05     DJ5CL         59  14     0
QSO: 28506 PH 2007-10-27 1923 NQ4I          59  05     CE4CT         59  12     0
QSO: 14162 PH 2007-10-27 1923 NQ4I          59  05     W2ARS         59  05     0
QSO: 28474 PH 2007-10-27 1923 NQ4I          59  05     NP2B          59  08     0
QSO: 21386 PH 2007-10-27 1924 NQ4I          59  05     W6OTM/MM      55  14     0
QSO: 14283 PH 2007-10-27 1924 NQ4I          59  05     EB1WW         59  14     0
QSO: 21386 PH 2007-10-27 1924 NQ4I          59  05     GM7V          59  14     0
QSO: 14162 PH 2007-10-27 1924 NQ4I          59  05     OL4N          59  15     0
QSO: 21386 PH 2007-10-27 1924 NQ4I          59  05     DL2HSX        59  14     0
QSO: 14162 PH 2007-10-27 1925 NQ4I          59  05     GW0TKX        59  14     0
QSO: 21386 PH 2007-10-27 1925 NQ4I          59  05     F4FKJ         59  14     0
QSO: 14162 PH 2007-10-27 1925 NQ4I          59  05     M0CAR         59  14     0
QSO: 21386 PH 2007-10-27 1926 NQ4I          59  05     F1EIT         59  14     0
QSO: 14162 PH 2007-10-27 1926 NQ4I          59  05     EI4GXB        59  14     0
QSO: 14162 PH 2007-10-27 1926 NQ4I          59  05     AO1A          59  14     0
QSO: 21386 PH 2007-10-27 1927 NQ4I          59  05     SQ4HRN        59  15     0
QSO: 21386 PH 2007-10-27 1927 NQ4I          59  05     HR2LFH        59  07     0
QSO: 14162 PH 2007-10-27 1927 NQ4I          59  05     G0WZS         59  14     0
QSO: 14207 PH 2007-10-27 1927 NQ4I          59  05     YT2T          59  15     0
QSO: 14162 PH 2007-10-27 1928 NQ4I          59  05     KC0SKM/M      59  04     0
QSO: 14162 PH 2007-10-27 1929 NQ4I          59  05     GW3YRP        59  14     0
QSO: 21386 PH 2007-10-27 1929 NQ4I          59  05     DL1RYD        59  14     0
QSO: 28509 PH 2007-10-27 1929 NQ4I          59  05     PY2KP         59  11     0
QSO: 21386 PH 2007-10-27 1929 NQ4I          59  05     W4LWW         59  04     0
QSO: 28442 PH 2007-10-27 1929 NQ4I          59  05     CE3P          59  12     0
QSO: 14162 PH 2007-10-27 1929 NQ4I          59  05     DM5A          59  14     0
QSO: 21242 PH 2007-10-27 1930 NQ4I          59  05     VE5UA         59  04     1
QSO: 21386 PH 2007-10-27 1930 NQ4I          59  05     K0GMO         59  03     0
QSO: 21347 PH 2007-10-27 1930 NQ4I          59  05     VO1HE         59  05     1
QSO: 14285 PH 2007-10-27 1930 NQ4I          59  05     IS0/K7QB      59  15     0
QSO: 21386 PH 2007-10-27 1930 NQ4I          59  05     DO1RFM        59  14     0
QSO: 21241 PH 2007-10-27 1931 NQ4I          59  05     LQ5H          59  13     1
QSO: 28359 PH 2007-10-27 1931 NQ4I          59  05     LU8EOT        59  13     0
QSO: 14162 PH 2007-10-27 1931 NQ4I          59  05     VE2DXY        59  02     0
QSO: 21284 PH 2007-10-27 1931 NQ4I          59  05     PY2KC         59  11     1
QSO: 14162 PH 2007-10-27 1931 NQ4I          59  05     GI3DZE        59  14     0
QSO: 21386 PH 2007-10-27 1931 NQ4I          59  05     IV3JCC        59  15     0
QSO: 14224 PH 2007-10-27 1932 NQ4I          59  05     SX5P          59  20     0
QSO: 21386 PH 2007-10-27 1932 NQ4I          59  05     AM5R          59  14     0
QSO: 21430 PH 2007-10-27 1932 NQ4I          59  05     FY1FL         59  09     1
QSO: 14162 PH 2007-10-27 1932 NQ4I          59  05     DL4RAK        59  14     0
QSO: 21386 PH 2007-10-27 1934 NQ4I          59  05     IW0BNW        59  15     0
QSO: 14162 PH 2007-10-27 1934 NQ4I          59  05     ED7R          59  14     0
QSO: 14221 PH 2007-10-27 1934 NQ4I          59  05     DL0TUM        59  14     0
QSO: 21386 PH 2007-10-27 1935 NQ4I          59  05     DG1VL         59  14     0
QSO: 14162 PH 2007-10-27 1935 NQ4I          59  05     F4EKV         59  14     0
QSO: 14162 PH 2007-10-27 1936 NQ4I          59  05     VE3IDT        59  04     0
QSO: 14162 PH 2007-10-27 1936 NQ4I          59  05     VA3PMA        59  04     0
QSO: 21386 PH 2007-10-27 1937 NQ4I          59  05     WI7F          59  03     0
QSO: 21319 PH 2007-10-27 1937 NQ4I          59  05     HK6K          59  09     1
QSO: 21324 PH 2007-10-27 1938 NQ4I          59  05     CX1CCC        59  13     1
QSO: 21255 PH 2007-10-27 1939 NQ4I          59  05     XR5JA         59  12     1
QSO: 21386 PH 2007-10-27 1939 NQ4I          59  05     K7JG          59  03     0
QSO: 14162 PH 2007-10-27 1940 NQ4I          59  05     M1DNC         59  14     0
QSO: 21309 PH 2007-10-27 1940 NQ4I          59  05     6H1YYD        59  06     1
QSO: 14341 PH 2007-10-27 1941 NQ4I          59  05     EA1WX         59  14     0
QSO: 14162 PH 2007-10-27 1941 NQ4I          59  05     YO4RST        59  20     0
QSO: 21267 PH 2007-10-27 1941 NQ4I          59  05     YY4RN         59  09     1
QSO: 14162 PH 2007-10-27 1941 NQ4I          59  05     VE9HC         59  05     0
QSO: 21386 PH 2007-10-27 1942 NQ4I          59  05     TT8HA         59  36     0
QSO: 14162 PH 2007-10-27 1943 NQ4I          59  05     EA4KD         59  14     0
QSO: 21386 PH 2007-10-27 1944 NQ4I          59  05     DG9SQ         59  14     0
QSO: 14162 PH 2007-10-27 1944 NQ4I          59  05     KB1EZJ        59  05     0
QSO: 21386 PH 2007-10-27 1944 NQ4I          59  05     VE3BDN        59  04     0
QSO: 21386 PH 2007-10-27 1944 NQ4I          59  05     DK5TX         59  14     0
QSO: 21386 PH 2007-10-27 1945 NQ4I          59  05     SX5P          59  20     0
QSO: 14162 PH 2007-10-27 1945 NQ4I          59  05     EA3EYO        59  14     0
QSO: 21386 PH 2007-10-27 1945 NQ4I          59  05     N6VIB         59  03     0
QSO: 14162 PH 2007-10-27 1946 NQ4I          59  05     I1RB          59  15     0
QSO: 14162 PH 2007-10-27 1946 NQ4I          59  05     IZ8FFA        59  15     0
QSO: 28414 PH 2007-10-27 1946 NQ4I          59  05     FM/K9NW       59  08     0
QSO: 28402 PH 2007-10-27 1947 NQ4I          59  05     V26B          59  08     0
QSO: 21386 PH 2007-10-27 1947 NQ4I          59  05     I5ZSS         59  15     0
QSO: 14273 PH 2007-10-27 1947 NQ4I          59  05     MI0LLL        59  14     0
QSO: 21386 PH 2007-10-27 1947 NQ4I          59  05     VE6ZC         59  04     0
QSO: 14162 PH 2007-10-27 1947 NQ4I          59  05     ON4EY         59  14     0
QSO: 14162 PH 2007-10-27 1947 NQ4I          59  05     IZ6KBL        59  15     0
QSO: 28484 PH 2007-10-27 1948 NQ4I          59  05     HP1AVS        59  07     0
QSO: 21372 PH 2007-10-27 1948 NQ4I          59  05     PT7ZT         59  11     1
QSO: 21386 PH 2007-10-27 1948 NQ4I          59  05     KM6Z          59  03     0
QSO: 21353 PH 2007-10-27 1948 NQ4I          59  05     PY3FOX        59  11     1
QSO: 21418 PH 2007-10-27 1949 NQ4I          59  05     CU2A          59  14     1
QSO: 28412 PH 2007-10-27 1949 NQ4I          59  05     TI5N          59  07     0
QSO: 21386 PH 2007-10-27 1949 NQ4I          59  05     PP5JY         59  11     0
QSO: 21386 PH 2007-10-27 1949 NQ4I          59  05     N4CU          59  05     0
QSO: 14162 PH 2007-10-27 1950 NQ4I          59  05     F6FTB         59  14     0
QSO: 21386 PH 2007-10-27 1950 NQ4I          59  05     N6PSE         59  03     0
QSO: 28382 PH 2007-10-27 1950 NQ4I          59  05     VP2MDG        59  08     0
QSO: 14162 PH 2007-10-27 1950 NQ4I          59  05     VE2MAL        59  05     0
QSO: 14162 PH 2007-10-27 1950 NQ4I          59  05     DP4K          59  14     0
QSO: 28422 PH 2007-10-27 1950 NQ4I          59  05     VC3J          59  04     0
QSO: 14162 PH 2007-10-27 1950 NQ4I          59  05     HB9ZY         59  14     0
QSO: 14162 PH 2007-10-27 1951 NQ4I          59  05     DL1NKS        59  14     0
QSO: 14203 PH 2007-10-27 1951 NQ4I          59  05     I1ZHH         59  15     0
QSO: 21386 PH 2007-10-27 1951 NQ4I          59  05     DR1F          59  14     0
QSO: 28483 PH 2007-10-27 1951 NQ4I          59  05     V47KP         59  08     0
QSO: 14162 PH 2007-10-27 1951 NQ4I          59  05     EE3E          59  14     0
QSO: 14162 PH 2007-10-27 1952 NQ4I          59  05     F5CQ          59  14     0
QSO: 21267 PH 2007-10-27 1952 NQ4I          59  05     PY5YA         59  11     1
QSO: 14162 PH 2007-10-27 1953 NQ4I          59  05     EB1EVX        59  14     0
QSO: 21386 PH 2007-10-27 1953 NQ4I          59  05     EA7ESM        59  14     0
QSO: 14162 PH 2007-10-27 1953 NQ4I          59  05     OE1PPA        59  15     0
QSO: 21386 PH 2007-10-27 1953 NQ4I          59  05     DM5A          59  14     0
QSO: 14162 PH 2007-10-27 1953 NQ4I          59  05     K3CLT/2       59  05     0
QSO: 21382 PH 2007-10-27 1954 NQ4I          59  05     PY2GA         59  11     1
QSO: 21386 PH 2007-10-27 1954 NQ4I          59  05     KI6HLB        59  03     0
QSO: 28433 PH 2007-10-27 1954 NQ4I          59  05     PU2MTS        59  11     0
QSO: 28490 PH 2007-10-27 1955 NQ4I          59  05     PP5MQ         59  11     0
QSO: 14162 PH 2007-10-27 1955 NQ4I          59  05     F4ECJ         59  14     0
QSO: 21447 PH 2007-10-27 1955 NQ4I          59  05     V4/NE1RD      59  08     1
QSO: 21386 PH 2007-10-27 1955 NQ4I          59  05     DL2FJK        59  14     0
QSO: 28487 PH 2007-10-27 1955 NQ4I          59  05     PY2BN         59  11     0
QSO: 28425 PH 2007-10-27 1955 NQ4I          59  05     TI8II         59  07     0
QSO: 14162 PH 2007-10-27 1956 NQ4I          59  05     VY2KAM        59  05     0
QSO: 28384 PH 2007-10-27 1956 NQ4I          59  05     PY2EX         59  11     0
QSO: 21386 PH 2007-10-27 1956 NQ4I          59  05     OE3KLU        59  15     0
QSO: 21386 PH 2007-10-27 1956 NQ4I          59  05     IW0EFA        59  15     0
QSO: 28417 PH 2007-10-27 1957 NQ4I          59  05     3G1K          59  12     0
QSO: 21386 PH 2007-10-27 1957 NQ4I          59  05     YO3JW         59  20     0
QSO: 28472 PH 2007-10-27 1957 NQ4I          59  05     PJ2T          59  09     0
QSO: 14162 PH 2007-10-27 1957 NQ4I          59  05     F5IN          59  14     0
QSO: 21386 PH 2007-10-27 1957 NQ4I          59  05     W2PWS         59  03     0
QSO: 14162 PH 2007-10-27 1957 NQ4I          59  05     DL1RYD        59  14     0
QSO: 14162 PH 2007-10-27 1958 NQ4I          59  05     VA3QP         59  05     0
QSO: 14240 PH 2007-10-27 1958 NQ4I          59  05     OF8X          59  15     0
QSO: 21386 PH 2007-10-27 1958 NQ4I          59  05     KB6BYU        59  03     0
QSO: 14162 PH 2007-10-27 1958 NQ4I          59  05     DJ2QV         59  14     0
QSO: 21386 PH 2007-10-27 1958 NQ4I          59  05     9H4K          59  15     0
QSO: 14162 PH 2007-10-27 1959 NQ4I          59  05     OM3IAG        59  15     0
QSO: 14162 PH 2007-10-27 1959 NQ4I          59  05     DL6RBO        59  14     0
QSO: 14162 PH 2007-10-27 2000 NQ4I          59  05     9A5ANB        59  15     0
QSO: 14162 PH 2007-10-27 2000 NQ4I          59  05     IW3IFJ        59  15     0
QSO: 28522 PH 2007-10-27 2000 NQ4I          59  05     VE2IM         59  02     0
QSO: 14162 PH 2007-10-27 2000 NQ4I          59  05     M1EFT         59  14     0
QSO: 14162 PH 2007-10-27 2001 NQ4I          59  05     IK1DFH        59  15     0
QSO: 21386 PH 2007-10-27 2001 NQ4I          59  05     PY2APQ        59  11     0
QSO: 14162 PH 2007-10-27 2001 NQ4I          59  05     VA3DAE        59  04     0
QSO: 14162 PH 2007-10-27 2001 NQ4I          59  05     9A4BL         59  15     0
QSO: 28538 PH 2007-10-27 2002 NQ4I          59  05     CA1UGE        59  12     0
QSO: 14162 PH 2007-10-27 2002 NQ4I          59  05     DF5ZV         59  14     0
QSO: 14162 PH 2007-10-27 2002 NQ4I          59  05     EI8HA         59  14     0
QSO: 14162 PH 2007-10-27 2002 NQ4I          59  05     W2GDJ         59  05     0
QSO: 14162 PH 2007-10-27 2002 NQ4I          59  05     EA5EM         59  14     0
QSO: 14297 PH 2007-10-27 2002 NQ4I          59  05     AM7M          59  14     0
QSO: 28526 PH 2007-10-27 2003 NQ4I          59  05     P40PA         59  09     0
QSO: 28390 PH 2007-10-27 2003 NQ4I          59  05     PY5TJ         59  11     0
QSO: 14162 PH 2007-10-27 2003 NQ4I          59  05     PI4RCK        59  14     0
QSO: 21238 PH 2007-10-27 2003 NQ4I          59  05     XE2/K7ZS      59  06     0
QSO: 14162 PH 2007-10-27 2004 NQ4I          59  05     IZ1GQI        59  15     0
QSO: 14162 PH 2007-10-27 2004 NQ4I          59  05     VE3RCN        59  04     0
QSO: 21386 PH 2007-10-27 2005 NQ4I          59  05     TG9AMD        59  07     0
QSO: 21386 PH 2007-10-27 2005 NQ4I          59  05     VY2GM         59  05     0
QSO: 28432 PH 2007-10-27 2005 NQ4I          59  05     XE1GRR        59  06     0
QSO: 21386 PH 2007-10-27 2006 NQ4I          59  05     IK2ZEC        59  15     0
QSO: 14162 PH 2007-10-27 2006 NQ4I          59  05     G5/UT2XD      59  14     0
QSO: 28511 PH 2007-10-27 2007 NQ4I          59  05     LU5FMC        59  13     0
QSO: 21420 PH 2007-10-27 2008 NQ4I          59  05     V73RY         59  31     0
QSO: 14162 PH 2007-10-27 2008 NQ4I          59  05     DK7TM         59  14     0
QSO: 28515 PH 2007-10-27 2009 NQ4I          59  05     PY2NA         59  11     0
QSO: 21386 PH 2007-10-27 2009 NQ4I          59  05     CE3DNP        59  12     0
QSO: 14162 PH 2007-10-27 2009 NQ4I          59  05     F5PRH         59  14     0
QSO: 14162 PH 2007-10-27 2009 NQ4I          59  05     DH0MA         59  14     0
QSO: 21386 PH 2007-10-27 2010 NQ4I          59  05     OE2S          59  15     0
QSO: 28466 PH 2007-10-27 2010 NQ4I          59  05     LU4DX         59  13     0
QSO: 21386 PH 2007-10-27 2011 NQ4I          59  05     DN2MR         59  14     0
QSO: 14162 PH 2007-10-27 2011 NQ4I          59  05     AO6DD         59  14     0
QSO: 21386 PH 2007-10-27 2011 NQ4I          59  05     VE1MC         59  05     0
QSO: 28330 PH 2007-10-27 2011 NQ4I          59  05     ZX2B          59  11     0
QSO: 14253 PH 2007-10-27 2011 NQ4I          59  05     CS2P          59  14     0
QSO: 28337 PH 2007-10-27 2012 NQ4I          59  05     PY2KC         59  11     0
QSO: 14162 PH 2007-10-27 2012 NQ4I          59  05     VE2ZC         59  04     0
QSO: 14162 PH 2007-10-27 2013 NQ4I          59  05     K3DLB         59  05     0
QSO: 14162 PH 2007-10-27 2013 NQ4I          59  05     G3SVL         59  14     0
QSO: 28312 PH 2007-10-27 2013 NQ4I          59  05     FS/K1XM       59  08     0
QSO: 14162 PH 2007-10-27 2013 NQ4I          59  05     DL1DTC        59  14     0
QSO: 14308 PH 2007-10-27 2014 NQ4I          59  05     PS8DX         59  11     0
QSO: 14162 PH 2007-10-27 2014 NQ4I          59  05     TI8M          59  07     0
QSO: 28392 PH 2007-10-27 2014 NQ4I          59  05     P43E          59  09     0
QSO: 21386 PH 2007-10-27 2014 NQ4I          59  05     VK4WR         59  30     0
QSO: 14162 PH 2007-10-27 2015 NQ4I          59  05     CT1ELF        59  14     0
QSO: 14162 PH 2007-10-27 2016 NQ4I          59  05     EA5EVC        59  14     0
QSO: 21279 PH 2007-10-27 2016 NQ4I          59  05     KP4KQ         59  08     1
QSO: 14277 PH 2007-10-27 2016 NQ4I          59  05     EA1NE         59  14     0
QSO: 14162 PH 2007-10-27 2017 NQ4I          59  05     CT1DWT        59  14     0
QSO: 21386 PH 2007-10-27 2017 NQ4I          59  05     K6GEP         59  03     0
QSO: 14266 PH 2007-10-27 2018 NQ4I          59  05     IK2MLY        59  15     0
QSO: 14162 PH 2007-10-27 2018 NQ4I          59  05     DL4DBG        59  14     0
QSO: 14162 PH 2007-10-27 2018 NQ4I          59  05     IV3JCC        59  15     0
QSO: 21243 PH 2007-10-27 2018 NQ4I          59  05     FG/F5HLC      59  08     1
QSO: 14162 PH 2007-10-27 2018 NQ4I          59  05     PA0A          59  14     0
QSO: 14162 PH 2007-10-27 2019 NQ4I          59  05     EA7RU         59  14     0
QSO: 21282 PH 2007-10-27 2019 NQ4I          59  05     LU4DQ         59  13     1
QSO: 14162 PH 2007-10-27 2019 NQ4I          59  05     DL9DRZ        59  14     0
QSO: 28504 PH 2007-10-27 2019 NQ4I          59  05     PR1T          59  11     0
QSO: 14162 PH 2007-10-27 2020 NQ4I          59  05     DL2DX         59  14     0
QSO: 14162 PH 2007-10-27 2020 NQ4I          59  05     EA2BXV        59  14     0
QSO: 14259 PH 2007-10-27 2021 NQ4I          59  05     CU2A          59  14     0
QSO: 14162 PH 2007-10-27 2021 NQ4I          59  05     DL1M          59  14     0
QSO: 28375 PH 2007-10-27 2021 NQ4I          59  05     XE1YJS        59  06     0
QSO: 28375 PH 2007-10-27 2022 NQ4I          59  05     PY1SX         59  11     0
QSO: 21386 PH 2007-10-27 2022 NQ4I          59  05     VE5RI         59  04     0
QSO: 14162 PH 2007-10-27 2023 NQ4I          59  05     EA7AA         59  14     0
QSO: 28375 PH 2007-10-27 2023 NQ4I          59  05     NP3HM         59  08     0
QSO: 28363 PH 2007-10-27 2024 NQ4I          59  05     WP4SK         59  08     0
QSO: 28370 PH 2007-10-27 2025 NQ4I          59  05     LU7FTS        59  13     0
QSO: 21326 PH 2007-10-27 2025 NQ4I          59  05     VA3SK         59  04     1
QSO: 28536 PH 2007-10-27 2026 NQ4I          59  05     CE1KR         59  12     0
QSO: 14162 PH 2007-10-27 2026 NQ4I          59  05     IK4OLQ        59  15     0
QSO:  7148 PH 2007-10-27 2026 NQ4I          59  05     VE3GNB        59  04     0
QSO: 14162 PH 2007-10-27 2026 NQ4I          59  05     M0JAV         59  14     0
QSO: 21386 PH 2007-10-27 2027 NQ4I          59  05     K2RET         59  05     0
QSO: 14162 PH 2007-10-27 2027 NQ4I          59  05     CT1BH         59  14     0
QSO: 14162 PH 2007-10-27 2027 NQ4I          59  05     IQ5LU         59  15     0
QSO: 14162 PH 2007-10-27 2028 NQ4I          59  05     IR9Z          59  15     0
QSO: 21300 PH 2007-10-27 2029 NQ4I          59  05     PP8EB         59  11     0
QSO: 21386 PH 2007-10-27 2029 NQ4I          59  05     KP2BH         59  08     0
QSO: 14162 PH 2007-10-27 2029 NQ4I          59  05     9A3LM         59  15     0
QSO: 14162 PH 2007-10-27 2029 NQ4I          59  05     SM2CEW        59  14     0
QSO: 14208 PH 2007-10-27 2030 NQ4I          59  05     VE6FI         59  04     0
QSO: 14162 PH 2007-10-27 2030 NQ4I          59  05     VE4GF         59  04     0
QSO: 28356 PH 2007-10-27 2030 NQ4I          59  05     LU3CT         59  13     0
QSO: 14162 PH 2007-10-27 2030 NQ4I          59  05     IS0/IQ0AL     59  15     0
QSO: 14162 PH 2007-10-27 2030 NQ4I          59  05     VA2RNG        59  04     0
QSO: 28378 PH 2007-10-27 2031 NQ4I          59  05     LU6EF         59  13     0
QSO: 14162 PH 2007-10-27 2031 NQ4I          59  05     EI7JK         59  14     0
QSO: 28407 PH 2007-10-27 2031 NQ4I          59  05     6F75A         59  06     0
QSO: 14162 PH 2007-10-27 2031 NQ4I          59  05     DL6NCY        59  14     0
QSO: 14162 PH 2007-10-27 2032 NQ4I          59  05     DK5WN         59  14     0
QSO: 21317 PH 2007-10-27 2032 NQ4I          59  05     VA7FC         59  03     0
QSO: 14162 PH 2007-10-27 2032 NQ4I          59  05     C4I           59  20     0
QSO: 14162 PH 2007-10-27 2032 NQ4I          59  05     VE2AWR        59  05     0
QSO: 14162 PH 2007-10-27 2033 NQ4I          59  05     2E1AXL        59  14     0
QSO: 14162 PH 2007-10-27 2033 NQ4I          59  05     OK1KT         59  15     0
QSO: 21364 PH 2007-10-27 2033 NQ4I          59  05     6H1BY         59  06     1
QSO:  7162 PH 2007-10-27 2033 NQ4I          59  05     VE3ES         59  04     0
