START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: N4TZ
LOCATION: IN
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: TWO
CATEGORY-OVERLAY:
CLAIMED-SCORE: 806786
NAME: Terry Zivney
OPERATORS: N4TZ
CLUB: Society of Midwest Contesters
CERTIFICATE: NO
CREATED-BY: TR4W v.4.73.6
SOAPBOX: LOST PRECIOUS HOURS SUNDAY TO FIX COMPUTER TO RIG COMMUNICATIONS
QSO: 21252 PH 2018-10-28 1556 N4TZ          59  04     EW6W          59  16
QSO: 21254 PH 2018-10-28 1558 N4TZ          59  04     HK0RMR        59  07
QSO: 21292 PH 2018-10-28 1601 N4TZ          59  04     OK1OA         59  15
QSO: 21305 PH 2018-10-28 1602 N4TZ          59  04     LC6C          59  14
QSO: 21323 PH 2018-10-28 1604 N4TZ          59  04     W3EA          59  05
QSO: 21340 PH 2018-10-28 1606 N4TZ          59  04     9Y4W          59  09
QSO: 21350 PH 2018-10-28 1607 N4TZ          59  04     S51A          59  15
QSO: 21366 PH 2018-10-28 1609 N4TZ          59  04     GS7V          59  14
QSO: 21374 PH 2018-10-28 1610 N4TZ          59  04     I4LCK         59  15
QSO: 21393 PH 2018-10-28 1611 N4TZ          59  04     OK6T          59  15
QSO: 21400 PH 2018-10-28 1612 N4TZ          59  04     LY7Z          59  15
QSO: 14183 PH 2018-10-28 1619 N4TZ          59  04     F2JD          59  14
QSO: 21307 PH 2018-10-28 1842 N4TZ          59  04     VE7GL         59  03
QSO: 14160 PH 2018-10-28 1851 N4TZ          59  04     KP2M          59  08
QSO: 14207 PH 2018-10-28 1851 N4TZ          59  04     PJ2T          59  09
QSO: 14225 PH 2018-10-28 1853 N4TZ          59  04     HI3T          59  08
QSO: 14295 PH 2018-10-28 1854 N4TZ          59  04     CQ8M          59  14
QSO: 14172 PH 2018-10-28 1903 N4TZ          59  04     P40T          59  09
QSO: 14190 PH 2018-10-28 1904 N4TZ          59  04     PJ4K          59  09
QSO: 21220 PH 2018-10-28 1905 N4TZ          59  04     PV2B          59  11
QSO: 21230 PH 2018-10-28 1906 N4TZ          59  04     PY2UD         59  11
QSO: 21295 PH 2018-10-28 1908 N4TZ          59  04     HK3C          59  09
QSO: 21304 PH 2018-10-28 1909 N4TZ          59  04     NP2Q          59  08
QSO: 14156 PH 2018-10-28 1911 N4TZ          59  04     VP2MDG        59  08
QSO: 21352 PH 2018-10-28 1912 N4TZ          59  04     PY2EX         59  11
QSO: 21394 PH 2018-10-28 1917 N4TZ          59  04     ZX2B          59  11
QSO: 14263 PH 2018-10-28 1923 N4TZ          59  04     OH6CT         59  15
QSO: 14289 PH 2018-10-28 1925 N4TZ          59  04     VY2ZM         59  05
QSO: 14300 PH 2018-10-28 1927 N4TZ          59  04     EA2VE         59  14
QSO: 14308 PH 2018-10-28 1927 N4TZ          59  04     ED1T          59  14
QSO: 14321 PH 2018-10-28 1928 N4TZ          59  04     VA7ST         59  03
QSO: 21212 PH 2018-10-28 1936 N4TZ          59  04     LU1DBQ        59  13
QSO: 21261 PH 2018-10-28 1942 N4TZ          59  04     HC2E          59  10
QSO: 14302 PH 2018-10-28 1945 N4TZ          59  04     FY5KE         59  09
QSO: 14307 PH 2018-10-28 1946 N4TZ          59  04     PJ4Q          59  09
QSO: 14312 PH 2018-10-28 1946 N4TZ          59  04     V47X          59  08
QSO: 14272 PH 2018-10-28 1953 N4TZ          59  04     LU2DD         59  13
QSO: 21237 PH 2018-10-28 1955 N4TZ          59  04     LU6ETB        59  13
QSO: 21243 PH 2018-10-28 1957 N4TZ          59  04     ZX2T          59  11
QSO: 21248 PH 2018-10-28 1957 N4TZ          59  04     LU7DH         59  13
QSO: 21256 PH 2018-10-28 1959 N4TZ          59  04     CX5A          59  13
QSO: 21270 PH 2018-10-28 2000 N4TZ          59  04     LU5VV         59  13
QSO: 21314 PH 2018-10-28 2002 N4TZ          59  04     VA7QD         59  03
QSO: 21361 PH 2018-10-28 2004 N4TZ          59  04     P40W          59  09
QSO: 21402 PH 2018-10-28 2006 N4TZ          59  04     PY2NA         59  11
QSO: 14273 PH 2018-10-28 2014 N4TZ          59  04     PY0F          59  11
QSO: 14284 PH 2018-10-28 2015 N4TZ          59  04     VE6AO         59  04
QSO: 14345 PH 2018-10-28 2019 N4TZ          59  04     CU2CR         59  14
QSO: 14198 PH 2018-10-28 2022 N4TZ          59  04     ZV5O          59  11
QSO: 14237 PH 2018-10-28 2024 N4TZ          59  04     VE2IDX        59  02
QSO: 14273 PH 2018-10-28 2025 N4TZ          59  04     PY0F          59  11
QSO: 14247 PH 2018-10-28 2027 N4TZ          59  04     YV4AW         59  09
QSO: 14256 PH 2018-10-28 2028 N4TZ          59  04     VP5W          59  08
QSO: 14264 PH 2018-10-28 2029 N4TZ          59  04     NP4ET         59  08
QSO: 14297 PH 2018-10-28 2035 N4TZ          59  04     AL7LO         59  01
QSO: 14333 PH 2018-10-28 2036 N4TZ          59  04     K4AJA/VP9     59  05
QSO: 21221 PH 2018-10-28 2039 N4TZ          59  04     HC0E          59  10
QSO: 21297 PH 2018-10-28 2050 N4TZ          59  04     PY2CX         59  11
QSO: 21314 PH 2018-10-28 2052 N4TZ          59  04     HC5VF         59  10
QSO: 14183 PH 2018-10-28 2101 N4TZ          59  04     FG4KH         59  08
QSO: 14233 PH 2018-10-28 2104 N4TZ          59  04     HK3C          59  09
QSO: 14267 PH 2018-10-28 2108 N4TZ          59  04     9L1YXJ        59  35
QSO: 14302 PH 2018-10-28 2111 N4TZ          59  04     JA1XEC        59  25
QSO: 14319 PH 2018-10-28 2112 N4TZ          59  04     XT2SZZ        59  35
QSO: 14340 PH 2018-10-28 2114 N4TZ          59  04     JW5E          59  40
QSO: 14322 PH 2018-10-28 2116 N4TZ          59  04     VP9I          59  05
QSO: 14321 PH 2018-10-28 2118 N4TZ          59  04     AH2R          59  27
QSO: 14297 PH 2018-10-28 2120 N4TZ          59  04     VE7BC         59  03
QSO: 14266 PH 2018-10-28 2125 N4TZ          59  04     JA7YRR        59  25
QSO: 14252 PH 2018-10-28 2126 N4TZ          59  04     RN0CT         59  19
QSO: 14248 PH 2018-10-28 2127 N4TZ          59  04     NP4AW         59  08
QSO: 14234 PH 2018-10-28 2128 N4TZ          59  04     JA3YBK        59  25
QSO: 21383 PH 2018-10-28 2130 N4TZ          59  04     KL7RA         59  01
QSO: 14212 PH 2018-10-28 2131 N4TZ          59  04     ZW2T          59  11
QSO: 21365 PH 2018-10-28 2134 N4TZ          59  04     PQ5B          59  11
QSO: 21317 PH 2018-10-28 2138 N4TZ          59  04     PY5JO         59  11
QSO: 21312 PH 2018-10-28 2141 N4TZ          59  04     ZP6A          59  11
QSO: 21302 PH 2018-10-28 2142 N4TZ          59  04     CO6LC         59  08
QSO: 21283 PH 2018-10-28 2148 N4TZ          59  04     TG9ANF        59  07
QSO: 21375 PH 2018-10-28 2150 N4TZ          59  04     LU3MO         59  13
QSO: 28445 PH 2018-10-28 2152 N4TZ          59  04     XR2K          59  12
QSO: 28452 PH 2018-10-28 2153 N4TZ          59  04     LV1F          59  13
QSO: 28418 PH 2018-10-28 2155 N4TZ          59  04     CE5AUC        59  12
QSO: 28480 PH 2018-10-28 2156 N4TZ          59  04     CA3JBD        59  12
QSO: 28471 PH 2018-10-28 2157 N4TZ          59  04     CD4PSH        59  12
QSO: 28413 PH 2018-10-28 2159 N4TZ          59  04     TI7W          59  07
QSO: 28494 PH 2018-10-28 2205 N4TZ          59  04     CA6CGX        59  12
QSO: 14324 PH 2018-10-28 2214 N4TZ          59  04     ZX2B          59  11
QSO: 14277 PH 2018-10-28 2216 N4TZ          59  04     PY2YP         59  11
QSO:  7151 PH 2018-10-28 2224 N4TZ          59  04     9A9R          59  15
QSO:  7091 PH 2018-10-28 2234 N4TZ          59  04     S56X          59  15
QSO:  7121 PH 2018-10-28 2242 N4TZ          59  04     OX7A          59  40
QSO:  7073 PH 2018-10-28 2249 N4TZ          59  04     IT9FRX        59  15
QSO: 14176 PH 2018-10-28 2257 N4TZ          59  04     TI7W          59  07
QSO: 14167 PH 2018-10-28 2259 N4TZ          59  04     JJ0JML        59  25
QSO: 14157 PH 2018-10-28 2301 N4TZ          59  04     JA8COE        59  25
QSO: 14345 PH 2018-10-28 2301 N4TZ          59  04     KH6J          59  31
QSO: 14336 PH 2018-10-28 2304 N4TZ          59  04     LO7H          59  13
QSO: 14303 PH 2018-10-28 2305 N4TZ          59  04     LU9MBY        59  13
QSO: 14294 PH 2018-10-28 2306 N4TZ          59  04     PQ5B          59  11
QSO: 14227 PH 2018-10-28 2319 N4TZ          59  04     VE6TN         59  04
QSO:  3779 PH 2018-10-28 2327 N4TZ          59  04     VA3WB         59  04
QSO: 14260 PH 2018-10-28 2356 N4TZ          59  04     XE2JS         59  06
END-OF-LOG:
