START-OF-LOG: 3.0
CREATED-BY: Win-Test 3.24.0
CONTEST: CQ-WW-SSB
CALLSIGN: YL3DR
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 650076
OPERATORS:
CLUB: Latvian Contest Club
NAME: Aivars  Purinsh
SOAPBOX: TRX: Yaesu FT-920, Acom 1000, antennas: GAP Titan DX, Delta 80m,
QSO: 28474 PH 2011-10-30 1103 YL3DR         59  15     EB1WW         59  14     0
QSO: 28566 PH 2011-10-30 1104 YL3DR         59  15     RF9C          59  17     0
QSO: 28590 PH 2011-10-30 1108 YL3DR         59  15     OG2A          59  15     0
QSO: 28608 PH 2011-10-30 1110 YL3DR         59  15     IS0BSR        59  15     0
QSO: 28650 PH 2011-10-30 1112 YL3DR         59  15     LZ5K          59  20     0
QSO: 28697 PH 2011-10-30 1113 YL3DR         59  15     EA1JK         59  14     0
QSO: 28697 PH 2011-10-30 1113 YL3DR         59  15     RL6M          59  16     0
QSO: 28720 PH 2011-10-30 1113 YL3DR         59  15     EA7OT         59  14     0
QSO: 28737 PH 2011-10-30 1114 YL3DR         59  15     VK6DXI        59  29     0
QSO: 28733 PH 2011-10-30 1119 YL3DR         59  15     RV9CM         59  17     0
QSO: 28683 PH 2011-10-30 1124 YL3DR         59  15     V51YJ         59  38     0
QSO: 28615 PH 2011-10-30 1126 YL3DR         59  15     UN7LAN        59  17     0
QSO: 28597 PH 2011-10-30 1126 YL3DR         59  15     EE7L          59  14     0
QSO: 28546 PH 2011-10-30 1127 YL3DR         59  15     E77A          59  15     0
QSO: 28515 PH 2011-10-30 1128 YL3DR         59  15     EK3GM         59  21     0
QSO: 28464 PH 2011-10-30 1129 YL3DR         59  15     UW1M          59  16     0
QSO: 28471 PH 2011-10-30 1131 YL3DR         59  15     C37N          59  14     0
QSO: 28492 PH 2011-10-30 1132 YL3DR         59  15     EA7ELY        59  14     0
QSO: 28570 PH 2011-10-30 1135 YL3DR         59  15     CN3A          59  33     0
QSO: 28618 PH 2011-10-30 1136 YL3DR         59  15     EA5AER        59  14     0
QSO: 28631 PH 2011-10-30 1137 YL3DR         59  15     A61EE         59  21     0
QSO: 28672 PH 2011-10-30 1139 YL3DR         59  15     RA6MA         59  16     0
QSO: 28700 PH 2011-10-30 1140 YL3DR         59  15     LZ3NV         59  20     0
QSO: 28719 PH 2011-10-30 1140 YL3DR         59  15     EB3CW         59  14     0
QSO: 28709 PH 2011-10-30 1142 YL3DR         59  15     E71A          59  15     0
QSO: 28676 PH 2011-10-30 1143 YL3DR         59  15     SP9KDA        59  15     0
QSO: 28538 PH 2011-10-30 1146 YL3DR         59  15     PY5QW         59  11     0
QSO: 28531 PH 2011-10-30 1151 YL3DR         59  15     EA5URT        59  14     0
QSO: 28463 PH 2011-10-30 1153 YL3DR         59  15     RA9AAA        59  17     0
QSO: 28388 PH 2011-10-30 1157 YL3DR         59  15     NP4Z          59  08     0
QSO: 28318 PH 2011-10-30 1159 YL3DR         59  15     PS2T          59  11     0
QSO: 28349 PH 2011-10-30 1203 YL3DR         59  15     PP5KR         59  11     0
QSO: 28577 PH 2011-10-30 1207 YL3DR         59  15     9A5D          59  15     0
QSO: 28668 PH 2011-10-30 1209 YL3DR         59  15     VE3KKB        59  04     0
QSO: 21324 PH 2011-10-30 1211 YL3DR         59  15     PJ4T          59  09     0
QSO: 21334 PH 2011-10-30 1212 YL3DR         59  15     WP4SK         59  08     0
QSO: 21415 PH 2011-10-30 1216 YL3DR         59  15     TO5A          59  08     0
QSO: 21348 PH 2011-10-30 1219 YL3DR         59  15     ED5O          59  14     0
QSO: 21327 PH 2011-10-30 1220 YL3DR         59  15     W3LL          59  05     0
QSO: 21165 PH 2011-10-30 1227 YL3DR         59  15     RA9SPF        59  16     0
QSO: 21167 PH 2011-10-30 1228 YL3DR         59  15     RW9DW         59  17     0
QSO: 21184 PH 2011-10-30 1229 YL3DR         59  15     VP2MDG        59  08     0
QSO: 21196 PH 2011-10-30 1230 YL3DR         59  15     TC3EC         59  20     0
QSO: 21252 PH 2011-10-30 1230 YL3DR         59  15     EE2K          59  14     0
QSO: 14145 PH 2011-10-30 1231 YL3DR         59  15     OL3R          59  15     0
QSO: 14267 PH 2011-10-30 1233 YL3DR         59  15     GI0KVQ        59  14     0
QSO: 14342 PH 2011-10-30 1234 YL3DR         59  15     UT7L          59  16     0
QSO: 14161 PH 2011-10-30 1235 YL3DR         59  15     MW0LAO        59  14     0
QSO: 14171 PH 2011-10-30 1236 YL3DR         59  15     US0HZ         59  16     0
QSO: 14217 PH 2011-10-30 1238 YL3DR         59  15     NR5M          59  04     0
QSO: 14179 PH 2011-10-30 1242 YL3DR         59  15     ON4UN         59  14     0
QSO: 14258 PH 2011-10-30 1243 YL3DR         59  15     ED5T          59  14     0
QSO: 28725 PH 2011-10-30 1247 YL3DR         59  15     K3PP          59  05     0
QSO: 28770 PH 2011-10-30 1248 YL3DR         59  15     9A0W          59  15     0
QSO: 28762 PH 2011-10-30 1252 YL3DR         59  15     K3LR          59  05     0
QSO: 28701 PH 2011-10-30 1254 YL3DR         59  15     DL5AN         59  14     0
QSO: 28662 PH 2011-10-30 1255 YL3DR         59  15     R7LV          59  16     0
QSO: 28411 PH 2011-10-30 1300 YL3DR         59  15     NQ4I          59  05     0
QSO: 28381 PH 2011-10-30 1300 YL3DR         59  15     WE3C          59  05     0
QSO: 28365 PH 2011-10-30 1302 YL3DR         59  15     K3IE          59  04     0
QSO: 28533 PH 2011-10-30 1306 YL3DR         59  15     KC1XX         59  05     0
QSO: 28567 PH 2011-10-30 1308 YL3DR         59  15     CN2R          59  33     0
QSO: 28581 PH 2011-10-30 1309 YL3DR         59  15     EA3CCN        59  14     0
QSO: 28587 PH 2011-10-30 1309 YL3DR         59  15     LZ9A          59  20     0
QSO: 28614 PH 2011-10-30 1311 YL3DR         59  15     S53O          59  15     0
QSO: 28680 PH 2011-10-30 1312 YL3DR         59  15     T70A          59  15     0
QSO: 28674 PH 2011-10-30 1313 YL3DR         59  15     K1DG          59  05     0
QSO: 28564 PH 2011-10-30 1347 YL3DR         59  15     VA3YP         59  04     0
QSO: 28483 PH 2011-10-30 1348 YL3DR         59  15     ZX5J          59  11     0
QSO: 28370 PH 2011-10-30 1353 YL3DR         59  15     NN3W          59  05     0
QSO: 28314 PH 2011-10-30 1357 YL3DR         59  15     AA1K          59  05     0
QSO: 28332 PH 2011-10-30 1403 YL3DR         59  15     IK4DCX        59  15     0
QSO: 21273 PH 2011-10-30 1404 YL3DR         59  15     IQ8MD         59  15     0
QSO: 21207 PH 2011-10-30 1406 YL3DR         59  15     W3UA          59  05     0
QSO: 21200 PH 2011-10-30 1408 YL3DR         59  15     KC1XX         59  05     0
QSO: 21305 PH 2011-10-30 1409 YL3DR         59  15     SO6I          59  15     0
QSO: 21329 PH 2011-10-30 1410 YL3DR         59  15     TK5KP         59  15     0
QSO: 21357 PH 2011-10-30 1411 YL3DR         59  15     C37N          59  14     0
QSO: 21384 PH 2011-10-30 1412 YL3DR         59  15     TM2S          59  14     0
QSO: 21421 PH 2011-10-30 1416 YL3DR         59  15     W0AIH         59  04     0
QSO: 21428 PH 2011-10-30 1417 YL3DR         59  15     EB3CW         59  14     0
QSO: 21443 PH 2011-10-30 1417 YL3DR         59  15     EA3BOX        59  14     0
QSO: 21430 PH 2011-10-30 1420 YL3DR         59  15     EA2AZ         59  14     0
QSO: 21379 PH 2011-10-30 1422 YL3DR         59  15     GM4ZUK        59  14     0
QSO: 21360 PH 2011-10-30 1425 YL3DR         59  15     VP5DX         59  08     0
QSO: 21303 PH 2011-10-30 1427 YL3DR         59  15     OK1WCF        59  15     0
QSO: 21231 PH 2011-10-30 1429 YL3DR         59  15     W2XL          59  05     0
QSO: 21192 PH 2011-10-30 1431 YL3DR         59  15     OR1Z          59  14     0
QSO: 21228 PH 2011-10-30 1432 YL3DR         59  15     HB9EE         59  14     0
QSO: 21287 PH 2011-10-30 1434 YL3DR         59  15     S59N          59  15     0
QSO: 21328 PH 2011-10-30 1435 YL3DR         59  15     CR6K          59  14     0
QSO: 21314 PH 2011-10-30 1437 YL3DR         59  15     OM7M          59  15     0
QSO: 14236 PH 2011-10-30 1441 YL3DR         59  15     PC2T          59  14     0
QSO: 14276 PH 2011-10-30 1442 YL3DR         59  15     RW4W          59  16     0
QSO: 14301 PH 2011-10-30 1443 YL3DR         59  15     EE3A          59  14     0
QSO: 14344 PH 2011-10-30 1444 YL3DR         59  15     TF3AM         59  40     0
QSO: 14348 PH 2011-10-30 1445 YL3DR         59  15     IR3R          59  15     0
QSO: 14264 PH 2011-10-30 1450 YL3DR         59  15     AH0BT         59  27     0
QSO: 14216 PH 2011-10-30 1452 YL3DR         59  15     VK4KW         59  30     0
QSO: 14117 PH 2011-10-30 1453 YL3DR         59  15     B7P           59  24     0
QSO: 14153 PH 2011-10-30 1454 YL3DR         59  15     W3LPL         59  05     0
QSO: 14286 PH 2011-10-30 1456 YL3DR         59  15     E21EIC        59  26     0
QSO: 14329 PH 2011-10-30 1458 YL3DR         59  15     HB9EE         59  14     0
QSO: 14251 PH 2011-10-30 1459 YL3DR         59  15     ES5RW         59  15     0
QSO:  7080 PH 2011-10-30 1501 YL3DR         59  15     UY2UQ         59  16     0
QSO:  7156 PH 2011-10-30 1502 YL3DR         59  15     UB0A          59  18     0
QSO:  3725 PH 2011-10-30 1505 YL3DR         59  15     ES6KW         59  15     0
QSO: 14326 PH 2011-10-30 1508 YL3DR         59  15     EA3CCN        59  14     0
QSO: 14244 PH 2011-10-30 1510 YL3DR         59  15     IR2P          59  15     0
QSO: 21272 PH 2011-10-30 1513 YL3DR         59  15     YV5AM         59  09     0
QSO: 21278 PH 2011-10-30 1514 YL3DR         59  15     IR8M          59  15     0
QSO: 21293 PH 2011-10-30 1515 YL3DR         59  15     K1LI          59  05     0
QSO: 28390 PH 2011-10-30 1529 YL3DR         59  15     YV5NEA        59  09     0
QSO: 28450 PH 2011-10-30 1531 YL3DR         59  15     EA2AZ         59  14     0
QSO: 28530 PH 2011-10-30 1532 YL3DR         59  15     EA4ETW        59  14     0
QSO: 28660 PH 2011-10-30 1534 YL3DR         59  15     EA1DR         59  14     0
QSO: 28649 PH 2011-10-30 1536 YL3DR         59  15     K5TR          59  04     0
QSO: 28544 PH 2011-10-30 1539 YL3DR         59  15     EA7HG         59  14     0
QSO: 28483 PH 2011-10-30 1541 YL3DR         59  15     LU3HS         59  13     0
QSO: 28420 PH 2011-10-30 1543 YL3DR         59  15     HI3TEJ        59  08     0
QSO: 28324 PH 2011-10-30 1546 YL3DR         59  15     EA1HOE        59  14     0
QSO: 28515 PH 2011-10-30 1548 YL3DR         59  15     CV5K          59  13     0
QSO: 21235 PH 2011-10-30 1555 YL3DR         59  15     N4PN          59  05     0
QSO: 21271 PH 2011-10-30 1557 YL3DR         59  15     OD5SSB        59  20     0
QSO: 21337 PH 2011-10-30 1559 YL3DR         59  15     ZF2AH         59  08     0
QSO: 21408 PH 2011-10-30 1601 YL3DR         59  15     XP1A          59  40     0
QSO: 21205 PH 2011-10-30 1604 YL3DR         59  15     W4RM          59  05     0
QSO: 21174 PH 2011-10-30 1605 YL3DR         59  15     EE5I          59  14     0
QSO: 21146 PH 2011-10-30 1607 YL3DR         59  15     VE3OI         59  04     0
QSO: 21173 PH 2011-10-30 1607 YL3DR         59  15     VE3JM         59  04     0
QSO: 21243 PH 2011-10-30 1611 YL3DR         59  15     GJ2A          59  14     0
QSO: 21304 PH 2011-10-30 1612 YL3DR         59  15     C4W           59  20     0
QSO: 21370 PH 2011-10-30 1613 YL3DR         59  15     EE3A          59  14     0
QSO: 21411 PH 2011-10-30 1615 YL3DR         59  15     K3PP          59  05     0
QSO: 21424 PH 2011-10-30 1616 YL3DR         59  15     ED5T          59  14     0
QSO: 21428 PH 2011-10-30 1616 YL3DR         59  15     K8AZ          59  04     0
QSO: 21224 PH 2011-10-30 1623 YL3DR         59  15     K2AX          59  05     0
QSO: 21313 PH 2011-10-30 1628 YL3DR         59  15     DR1A          59  14     0
QSO: 21269 PH 2011-10-30 1635 YL3DR         59  15     N6AR          59  05     0
QSO: 28521 PH 2011-10-30 1715 YL3DR         59  15     WA2NHA        59  05     0
QSO: 21216 PH 2011-10-30 1718 YL3DR         59  15     K1LZ          59  05     0
QSO: 21210 PH 2011-10-30 1720 YL3DR         59  15     W2RE          59  05     0
QSO: 21223 PH 2011-10-30 1721 YL3DR         59  15     WX3B          59  05     0
QSO: 21234 PH 2011-10-30 1724 YL3DR         59  15     NN3W          59  05     0
QSO: 21282 PH 2011-10-30 1726 YL3DR         59  15     N4IJ          59  04     0
QSO: 21345 PH 2011-10-30 1729 YL3DR         59  15     4O3A          59  15     0
QSO: 21438 PH 2011-10-30 1731 YL3DR         59  15     YT2T          59  15     0
QSO: 28501 PH 2011-10-30 1735 YL3DR         59  15     N2MM          59  05     0
QSO: 28365 PH 2011-10-30 1736 YL3DR         59  15     KB3UHN        59  05     0
QSO: 28400 PH 2011-10-30 1740 YL3DR         59  15     P40P          59  09     0
QSO: 14302 PH 2011-10-30 1743 YL3DR         59  15     HB9ARF        59  14     0
QSO: 14181 PH 2011-10-30 1745 YL3DR         59  15     GM7R          59  14     0
QSO: 14253 PH 2011-10-30 1746 YL3DR         59  15     IZ6ERS        59  15     0
QSO:  7114 PH 2011-10-30 1747 YL3DR         59  15     RA3OA         59  16     0
QSO:  7091 PH 2011-10-30 1750 YL3DR         59  15     IZ4GWE        59  15     0
QSO:  7068 PH 2011-10-30 1750 YL3DR         59  15     UT2UU         59  16     0
QSO: 14316 PH 2011-10-30 1752 YL3DR         59  15     R7MM          59  16     0
QSO: 21441 PH 2011-10-30 1756 YL3DR         59  15     K9RS          59  05     0
QSO: 21332 PH 2011-10-30 1800 YL3DR         59  15     PR5D          59  11     0
QSO: 21294 PH 2011-10-30 1801 YL3DR         59  15     FY5KE         59  09     0
QSO: 14160 PH 2011-10-30 1812 YL3DR         59  15     RX6AM         59  16     0
QSO: 14314 PH 2011-10-30 1814 YL3DR         59  15     EA3GHZ        59  14     0
QSO:  7135 PH 2011-10-30 1816 YL3DR         59  15     ON5KQ         59  14     0
QSO:  7148 PH 2011-10-30 1817 YL3DR         59  15     SN3B          59  15     0
QSO:  7154 PH 2011-10-30 1818 YL3DR         59  15     IQ8MD         59  15     0
QSO:  7170 PH 2011-10-30 1819 YL3DR         59  15     IQ1CN         59  15     0
QSO:  7175 PH 2011-10-30 1822 YL3DR         59  15     OH6DX         59  15     0
QSO:  7188 PH 2011-10-30 1823 YL3DR         59  15     HA8PH         59  15     0
QSO:  3755 PH 2011-10-30 1825 YL3DR         59  15     UA4W          59  16     0
QSO:  3743 PH 2011-10-30 1826 YL3DR         59  15     UA4UT         59  16     0
QSO:  3713 PH 2011-10-30 1826 YL3DR         59  15     YT7DQ         59  15     0
QSO:  3777 PH 2011-10-30 1828 YL3DR         59  15     SP3GTS        59  15     0
QSO: 21194 PH 2011-10-30 1841 YL3DR         59  15     ZP5DBC        59  11     0
QSO: 21185 PH 2011-10-30 1844 YL3DR         59  15     VP5T          59  08     0
QSO: 21166 PH 2011-10-30 1845 YL3DR         59  15     VE3RTU        59  05     0
QSO: 21350 PH 2011-10-30 1849 YL3DR         59  15     LP1H          59  13     0
QSO: 21336 PH 2011-10-30 1852 YL3DR         59  15     LT1F          59  13     0
QSO: 21344 PH 2011-10-30 1854 YL3DR         59  15     LU4FM         59  13     0
QSO: 21355 PH 2011-10-30 1855 YL3DR         59  15     W1KM          59  05     0
QSO: 21322 PH 2011-10-30 1856 YL3DR         59  15     SN3R          59  15     0
QSO: 21308 PH 2011-10-30 1857 YL3DR         59  15     WW2DX         59  05     0
QSO: 21264 PH 2011-10-30 1857 YL3DR         59  15     PR5B          59  11     0
QSO: 21236 PH 2011-10-30 1859 YL3DR         59  15     WW4LL         59  05     0
QSO: 21201 PH 2011-10-30 1901 YL3DR         59  15     LU1BJW        59  13     0
QSO: 21257 PH 2011-10-30 1906 YL3DR         59  15     CX2DK         59  13     0
QSO: 21182 PH 2011-10-30 1907 YL3DR         59  15     PQ5B          59  11     0
QSO: 21156 PH 2011-10-30 1908 YL3DR         59  15     VY2ZM         59  05     0
QSO: 14141 PH 2011-10-30 1926 YL3DR         59  15     RM3Q          59  16     0
QSO: 14121 PH 2011-10-30 1928 YL3DR         59  15     VE3EJ         59  04     0
QSO: 14233 PH 2011-10-30 1931 YL3DR         59  15     IR4X          59  15     0
QSO: 14281 PH 2011-10-30 1932 YL3DR         59  15     K3WW          59  05     0
QSO: 14212 PH 2011-10-30 1934 YL3DR         59  15     PE1MMZ        59  14     0
QSO:  7104 PH 2011-10-30 1935 YL3DR         59  15     OH4A          59  15     0
QSO:  7087 PH 2011-10-30 1936 YL3DR         59  15     PD1TV         59  14     0
QSO:  3754 PH 2011-10-30 1940 YL3DR         59  15     DP3E          59  14     0
QSO:  3781 PH 2011-10-30 1940 YL3DR         59  15     UA5D          59  16     0
QSO:  3760 PH 2011-10-30 1943 YL3DR         59  15     R1NA          59  16     0
QSO:  3726 PH 2011-10-30 1944 YL3DR         59  15     SP3SLU        59  15     0
QSO:  3703 PH 2011-10-30 1945 YL3DR         59  15     OG2A          59  15     0
QSO:  3791 PH 2011-10-30 1947 YL3DR         59  15     OH2HSB        59  15     0
QSO:  3778 PH 2011-10-30 1949 YL3DR         59  15     LY2TS         59  15     0
QSO:  3711 PH 2011-10-30 1952 YL3DR         59  15     LY6A          59  15     0
QSO:  3731 PH 2011-10-30 1953 YL3DR         59  15     UT7X          59  16     0
QSO:  3695 PH 2011-10-30 1956 YL3DR         59  15     RA3M          59  16     0
QSO:  3768 PH 2011-10-30 1958 YL3DR         59  15     DP5P          59  14     0
QSO:  7168 PH 2011-10-30 2000 YL3DR         59  15     5Q2T          59  14     0
QSO:  7152 PH 2011-10-30 2005 YL3DR         59  15     ON8PH         59  14     0
QSO:  3736 PH 2011-10-30 2007 YL3DR         59  15     EW1IP         59  16     0
QSO:  3764 PH 2011-10-30 2009 YL3DR         59  15     RW0A          59  18     0
QSO:  7150 PH 2011-10-30 2011 YL3DR         59  15     UT7E          59  16     0
QSO:  7158 PH 2011-10-30 2012 YL3DR         59  15     IV3UTV        59  15     0
QSO:  7096 PH 2011-10-30 2014 YL3DR         59  15     UA9MA         59  17     0
QSO:  7066 PH 2011-10-30 2015 YL3DR         59  15     OQ5M          59  14     0
QSO:  7083 PH 2011-10-30 2017 YL3DR         59  15     YM7KA         59  20     0
QSO:  3749 PH 2011-10-30 2019 YL3DR         59  15     EW4MM         59  16     0
QSO:  7098 PH 2011-10-30 2023 YL3DR         59  15     PD3MDM        59  14     0
QSO: 14179 PH 2011-10-30 2031 YL3DR         59  15     KP4KE         59  08     0
QSO:  7106 PH 2011-10-30 2041 YL3DR         59  15     YO3CZW        59  20     0
QSO:  3773 PH 2011-10-30 2044 YL3DR         59  15     4L5O          59  21     0
QSO:  3765 PH 2011-10-30 2045 YL3DR         59  15     A73A          59  21     0
QSO:  3729 PH 2011-10-30 2047 YL3DR         59  15     SQ2NNN        59  15     0
QSO:  3746 PH 2011-10-30 2048 YL3DR         59  15     DL5NAM        59  14     0
QSO:  3704 PH 2011-10-30 2049 YL3DR         59  15     SP5ELA        59  15     0
QSO:  3742 PH 2011-10-30 2051 YL3DR         59  15     UX1VT         59  16     0
QSO:  3793 PH 2011-10-30 2053 YL3DR         59  15     OE3K          59  15     0
QSO:  7074 PH 2011-10-30 2101 YL3DR         59  15     DF2UU         59  14     0
QSO:  7067 PH 2011-10-30 2105 YL3DR         59  15     PD1RP         59  14     0
QSO:  3775 PH 2011-10-30 2107 YL3DR         59  15     DL7ON         59  14     0
QSO:  3726 PH 2011-10-30 2111 YL3DR         59  15     RG9A          59  17     0
QSO:  3748 PH 2011-10-30 2112 YL3DR         59  15     RM3F          59  16     0
QSO:  7089 PH 2011-10-30 2114 YL3DR         59  15     IZ4ORO        59  15     0
QSO:  3777 PH 2011-10-30 2115 YL3DR         59  15     TF3ZA         59  40     0
QSO:  3741 PH 2011-10-30 2123 YL3DR         59  15     SM6BGG        59  14     0
QSO:  3724 PH 2011-10-30 2125 YL3DR         59  15     SJ2W          59  14     0
QSO:  3741 PH 2011-10-30 2128 YL3DR         59  15     GM2T          59  14     0
QSO:  3707 PH 2011-10-30 2129 YL3DR         59  15     EW8DD         59  16     0
QSO:  3693 PH 2011-10-30 2130 YL3DR         59  15     S57C          59  15     0
END-OF-LOG:
