START-OF-LOG: 3.0
CALLSIGN: PZ5V
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: TWO
CATEGORY-OVERLAY:
CLAIMED-SCORE: 19476758
NAME: Ned Stearns
LOCATION: DX
OPERATORS: AA7A, G4IRN, N4QS, N7CW, KY7M
CLUB: 3/5 ARIZONA OUTLAWS CONTEST CLUB, 1/5 WEY VALLEY AMATEUR RADIO GROUP
QSO: 14042 CW 2016-11-26 2105 PZ5V          599 09     W5ZO          599 04     0
QSO: 14042 CW 2016-11-26 2105 PZ5V          599 09     WB3FAE        599 05     0
QSO: 14042 CW 2016-11-26 2106 PZ5V          599 09     K4RUM         599 05     0
QSO: 14042 CW 2016-11-26 2106 PZ5V          599 09     VA3ATT        599 04     0
QSO: 14042 CW 2016-11-26 2106 PZ5V          599 09     XL3A          599 04     0
QSO: 14042 CW 2016-11-26 2108 PZ5V          599 09     W0MU          599 04     0
QSO:  7001 CW 2016-11-26 2109 PZ5V          599 09     HS0ZAR        599 26     1
QSO: 14042 CW 2016-11-26 2109 PZ5V          599 09     K1RV          599 05     0
QSO: 14042 CW 2016-11-26 2109 PZ5V          599 09     KJ4QHL        599 05     0
QSO: 14042 CW 2016-11-26 2109 PZ5V          599 09     VE3VN         599 04     0
QSO: 14042 CW 2016-11-26 2109 PZ5V          599 09     W2IJ          599 04     0
QSO: 14042 CW 2016-11-26 2109 PZ5V          599 09     W4RM          599 05     0
QSO: 14042 CW 2016-11-26 2110 PZ5V          599 09     AE0EE         599 04     0
QSO: 14042 CW 2016-11-26 2110 PZ5V          599 09     K4FTO         599 05     0
QSO: 14042 CW 2016-11-26 2110 PZ5V          599 09     K7IA          599 04     0
QSO: 14042 CW 2016-11-26 2110 PZ5V          599 09     K7SS          599 03     0
QSO:  7026 CW 2016-11-26 2110 PZ5V          599 09     TC3A          599 20     1
QSO: 14042 CW 2016-11-26 2111 PZ5V          599 09     K9TF          599 04     0
QSO: 14042 CW 2016-11-26 2111 PZ5V          599 09     N1GN          599 05     0
QSO: 14042 CW 2016-11-26 2111 PZ5V          599 09     NF0N          599 04     0
QSO: 14042 CW 2016-11-26 2112 PZ5V          599 09     K4TZ          599 05     0
QSO: 14042 CW 2016-11-26 2112 PZ5V          599 09     W4JL          599 05     0
QSO:  7063 CW 2016-11-26 2112 PZ5V          599 09     ZD8W          599 36     1
QSO: 14042 CW 2016-11-26 2112 PZ5V          599 09     ZS1C          599 38     0
QSO:  7075 CW 2016-11-26 2113 PZ5V          599 09     A71EM         599 21     1
QSO: 14042 CW 2016-11-26 2113 PZ5V          599 09     K0ALT         599 04     0
QSO: 14042 CW 2016-11-26 2113 PZ5V          599 09     K4FJU         599 05     0
QSO: 14042 CW 2016-11-26 2113 PZ5V          599 09     K8DOC         599 04     0
QSO: 14042 CW 2016-11-26 2113 PZ5V          599 09     KK4WS         599 04     0
QSO: 14042 CW 2016-11-26 2114 PZ5V          599 09     PR7AB         599 11     0
QSO: 14042 CW 2016-11-26 2114 PZ5V          599 09     VE3EXY        599 04     0
QSO: 14042 CW 2016-11-26 2114 PZ5V          599 09     VE7SCC        599 03     0
QSO:  7082 CW 2016-11-26 2115 PZ5V          599 09     8P5A          599 08     1
QSO: 14042 CW 2016-11-26 2115 PZ5V          599 09     AA4R          599 05     0
QSO: 14042 CW 2016-11-26 2115 PZ5V          599 09     KG8P          599 04     0
QSO: 14042 CW 2016-11-26 2115 PZ5V          599 09     KP4BD         599 08     0
QSO: 14042 CW 2016-11-26 2115 PZ5V          599 09     NI8Z          599 04     0
QSO: 14042 CW 2016-11-26 2116 PZ5V          599 09     K9JF/7        599 03     0
QSO: 14042 CW 2016-11-26 2116 PZ5V          599 09     N1MD          599 05     0
QSO: 14042 CW 2016-11-26 2116 PZ5V          599 09     NC6B          599 03     0
QSO:  7044 CW 2016-11-26 2116 PZ5V          599 09     OM3IAG        599 15     1
QSO: 14042 CW 2016-11-26 2116 PZ5V          599 09     WA2CP         599 05     0
QSO:  7045 CW 2016-11-26 2117 PZ5V          599 09     JY9FC         599 20     1
QSO: 14042 CW 2016-11-26 2117 PZ5V          599 09     VA7MG         599 03     0
QSO: 14042 CW 2016-11-26 2117 PZ5V          599 09     WB1AEL        599 05     0
QSO: 14042 CW 2016-11-26 2118 PZ5V          599 09     ND4V          599 05     0
QSO: 14042 CW 2016-11-26 2118 PZ5V          599 09     W3CB          599 05     0
QSO: 14042 CW 2016-11-26 2118 PZ5V          599 09     W4KTR         599 05     0
QSO: 14042 CW 2016-11-26 2119 PZ5V          599 09     NE3F          599 05     0
QSO: 14042 CW 2016-11-26 2119 PZ5V          599 09     NY6DX         599 05     0
QSO: 14042 CW 2016-11-26 2119 PZ5V          599 09     W6DCC         599 03     0
QSO: 14042 CW 2016-11-26 2119 PZ5V          599 09     W8HAP         599 05     0
QSO:  7049 CW 2016-11-26 2120 PZ5V          599 09     J70BH         599 08     1
QSO: 14042 CW 2016-11-26 2120 PZ5V          599 09     K3UW          599 05     0
QSO: 14042 CW 2016-11-26 2120 PZ5V          599 09     NG2O          599 05     0
QSO: 14042 CW 2016-11-26 2120 PZ5V          599 09     VE7SV         599 03     0
QSO: 14042 CW 2016-11-26 2121 PZ5V          599 09     N0BK          599 04     0
QSO: 14042 CW 2016-11-26 2122 PZ5V          599 09     AB1XW         599 05     0
QSO:  7036 CW 2016-11-26 2122 PZ5V          599 09     DP5A          599 14     1
QSO:  7026 CW 2016-11-26 2122 PZ5V          599 09     GW5R          599 14     1
QSO: 14042 CW 2016-11-26 2122 PZ5V          599 09     K3LUE         599 05     0
QSO: 14042 CW 2016-11-26 2122 PZ5V          599 09     K3WJV         599 05     0
QSO: 14042 CW 2016-11-26 2122 PZ5V          599 09     N3AM          599 05     0
QSO: 14042 CW 2016-11-26 2122 PZ5V          599 09     WA3AER        599 05     0
QSO: 14042 CW 2016-11-26 2123 PZ5V          599 09     K7BTW         599 03     0
QSO: 14042 CW 2016-11-26 2123 PZ5V          599 09     N4ZZ          599 04     0
QSO: 14042 CW 2016-11-26 2123 PZ5V          599 09     N5NU          599 04     0
QSO: 14042 CW 2016-11-26 2123 PZ5V          599 09     VE6AX         599 04     0
QSO: 14042 CW 2016-11-26 2124 PZ5V          599 09     K5FXB         599 05     0
QSO: 14042 CW 2016-11-26 2124 PZ5V          599 09     K5MXG         599 04     0
QSO: 14042 CW 2016-11-26 2124 PZ5V          599 09     NK3Y          599 05     0
QSO:  7066 CW 2016-11-26 2125 PZ5V          599 09     AT5X          599 22     1
QSO: 14042 CW 2016-11-26 2125 PZ5V          599 09     K7GS          599 03     0
QSO: 14042 CW 2016-11-26 2125 PZ5V          599 09     KN8L          599 04     0
QSO: 14042 CW 2016-11-26 2125 PZ5V          599 09     W7VXS         599 03     0
QSO: 14042 CW 2016-11-26 2125 PZ5V          599 09     WW3S          599 05     0
QSO:  7016 CW 2016-11-26 2126 PZ5V          599 09     4O3A          599 15     1
QSO: 14042 CW 2016-11-26 2126 PZ5V          599 09     N5UL          599 04     0
QSO: 14042 CW 2016-11-26 2126 PZ5V          599 09     WA3C          599 04     0
QSO: 14042 CW 2016-11-26 2126 PZ5V          599 09     WC6H          599 03     0
QSO: 14042 CW 2016-11-26 2127 PZ5V          599 09     KD3TB         599 05     0
QSO: 14042 CW 2016-11-26 2127 PZ5V          599 09     N1DC          599 05     0
QSO: 14042 CW 2016-11-26 2127 PZ5V          599 09     VE2ZT         599 05     0
QSO: 14042 CW 2016-11-26 2128 PZ5V          599 09     K0PIR         599 04     0
QSO: 14042 CW 2016-11-26 2128 PZ5V          599 09     K4FXN         599 04     0
QSO: 14042 CW 2016-11-26 2128 PZ5V          599 09     W0BR          599 05     0
QSO:  7054 CW 2016-11-26 2128 PZ5V          599 09     Z3B           599 15     1
QSO: 14042 CW 2016-11-26 2129 PZ5V          599 09     K1LD          599 05     0
QSO: 14042 CW 2016-11-26 2129 PZ5V          599 09     KG7H          599 03     0
QSO: 14042 CW 2016-11-26 2129 PZ5V          599 09     NE1B          599 05     0
QSO: 14042 CW 2016-11-26 2130 PZ5V          599 09     K7JQ          599 03     0
QSO: 14042 CW 2016-11-26 2130 PZ5V          599 09     N6RV          599 03     0
QSO: 14042 CW 2016-11-26 2130 PZ5V          599 09     NP2P          599 08     0
QSO: 14042 CW 2016-11-26 2130 PZ5V          599 09     W9MU          599 04     0
QSO: 14042 CW 2016-11-26 2131 PZ5V          599 09     AA9K          599 04     0
QSO: 14042 CW 2016-11-26 2131 PZ5V          599 09     AF5Z          599 04     0
QSO: 14042 CW 2016-11-26 2131 PZ5V          599 09     KC5PL         599 04     0
QSO: 14042 CW 2016-11-26 2131 PZ5V          599 09     N9SZ          599 04     0
QSO: 14042 CW 2016-11-26 2132 PZ5V          599 09     AC2K          599 03     0
QSO: 14042 CW 2016-11-26 2132 PZ5V          599 09     K3ATO         599 05     0
QSO: 14042 CW 2016-11-26 2132 PZ5V          599 09     N8AHH         599 04     0
QSO: 14042 CW 2016-11-26 2133 PZ5V          599 09     K2SD          599 05     0
QSO: 14042 CW 2016-11-26 2133 PZ5V          599 09     WA8ZBT        599 04     0
QSO: 14042 CW 2016-11-26 2133 PZ5V          599 09     WQ1H          599 05     0
QSO: 14042 CW 2016-11-26 2134 PZ5V          599 09     W7BP          599 03     0
QSO: 14081 CW 2016-11-26 2136 PZ5V          599 09     HC2AO         599 10     0
QSO:  7050 CW 2016-11-26 2136 PZ5V          599 09     K2AX          599 05     1
QSO:  7050 CW 2016-11-26 2136 PZ5V          599 09     NW8U          599 05     1
QSO:  7050 CW 2016-11-26 2137 PZ5V          599 09     K4MM          599 05     1
QSO:  7050 CW 2016-11-26 2137 PZ5V          599 09     M3W           599 14     1
QSO:  7050 CW 2016-11-26 2137 PZ5V          599 09     UR3CRO        599 16     1
QSO: 14042 CW 2016-11-26 2138 PZ5V          599 09     KY6AA         599 04     0
QSO:  7050 CW 2016-11-26 2138 PZ5V          599 09     W3GQ          599 05     1
QSO: 14042 CW 2016-11-26 2138 PZ5V          599 09     W4ML          599 05     0
QSO:  7050 CW 2016-11-26 2139 PZ5V          599 09     EF8U          599 33     1
QSO: 14042 CW 2016-11-26 2139 PZ5V          599 09     K6PO          599 03     0
QSO: 14042 CW 2016-11-26 2139 PZ5V          599 09     N0TK          599 04     0
QSO:  7050 CW 2016-11-26 2139 PZ5V          599 09     VE3IAE        599 04     1
QSO:  7050 CW 2016-11-26 2139 PZ5V          599 09     W2YE          599 05     1
QSO:  7050 CW 2016-11-26 2140 PZ5V          599 09     DK1KC         599 14     1
QSO:  7050 CW 2016-11-26 2140 PZ5V          599 09     DL3AO         599 14     1
QSO:  7050 CW 2016-11-26 2140 PZ5V          599 09     DM5N          599 14     1
QSO: 14042 CW 2016-11-26 2140 PZ5V          599 09     K8LY          599 04     0
QSO: 14042 CW 2016-11-26 2140 PZ5V          599 09     KS4X          599 04     0
QSO: 14042 CW 2016-11-26 2140 PZ5V          599 09     N6CW          599 03     0
QSO:  7050 CW 2016-11-26 2141 PZ5V          599 09     DL7UXG        599 14     1
QSO: 14042 CW 2016-11-26 2141 PZ5V          599 09     KP4/VE3RSA    599 08     0
QSO: 14042 CW 2016-11-26 2141 PZ5V          599 09     NA4K          599 04     0
QSO: 14042 CW 2016-11-26 2141 PZ5V          599 09     NK5G          599 04     0
QSO: 14042 CW 2016-11-26 2142 PZ5V          599 09     AA2TH         599 05     0
QSO:  7050 CW 2016-11-26 2142 PZ5V          599 09     DL2RD         599 14     1
QSO: 14042 CW 2016-11-26 2142 PZ5V          599 09     K1DJ          599 05     0
QSO: 14042 CW 2016-11-26 2142 PZ5V          599 09     K7UT          599 03     0
QSO: 14042 CW 2016-11-26 2142 PZ5V          599 09     NT4TS         599 05     0
QSO:  7050 CW 2016-11-26 2142 PZ5V          599 09     W2ERW         599 05     1
QSO: 14042 CW 2016-11-26 2143 PZ5V          599 09     N5NHJ         599 04     0
QSO:  7050 CW 2016-11-26 2143 PZ5V          599 09     R6AF          599 16     1
QSO: 14042 CW 2016-11-26 2143 PZ5V          599 09     VE5UF         599 04     0
QSO: 14042 CW 2016-11-26 2144 PZ5V          599 09     AD7KG         599 03     0
QSO:  7050 CW 2016-11-26 2144 PZ5V          599 09     HA0LP         599 15     1
QSO: 14042 CW 2016-11-26 2144 PZ5V          599 09     JA1BPA        599 25     0
QSO: 14042 CW 2016-11-26 2144 PZ5V          599 09     K7GQ          599 03     0
QSO: 14042 CW 2016-11-26 2144 PZ5V          599 09     N1KM          599 05     0
QSO:  7050 CW 2016-11-26 2144 PZ5V          599 09     S50B          599 15     1
QSO: 14042 CW 2016-11-26 2145 PZ5V          599 09     N4NX          599 05     0
QSO:  7050 CW 2016-11-26 2145 PZ5V          599 09     WX3B          599 05     1
QSO: 14042 CW 2016-11-26 2146 PZ5V          599 09     K5CD          599 04     0
QSO: 14042 CW 2016-11-26 2146 PZ5V          599 09     KK4CLY        599 05     0
QSO:  7050 CW 2016-11-26 2146 PZ5V          599 09     UA4W          599 16     1
QSO:  7050 CW 2016-11-26 2146 PZ5V          599 09     UW0K          599 16     1
QSO: 14042 CW 2016-11-26 2146 PZ5V          599 09     W1NG          599 05     0
QSO:  7050 CW 2016-11-26 2146 PZ5V          599 09     W1RM          599 05     1
QSO: 14042 CW 2016-11-26 2147 PZ5V          599 09     NS2X          599 04     0
QSO:  7050 CW 2016-11-26 2147 PZ5V          599 09     UX2MF         599 16     1
QSO: 14042 CW 2016-11-26 2147 PZ5V          599 09     W3WKP         599 05     0
QSO:  7050 CW 2016-11-26 2147 PZ5V          599 09     YL2SM         599 15     1
QSO:  7050 CW 2016-11-26 2148 PZ5V          599 09     II2S          599 15     1
QSO:  7050 CW 2016-11-26 2148 PZ5V          599 09     K3KO          599 05     1
QSO: 14042 CW 2016-11-26 2148 PZ5V          599 09     W1IE          599 05     0
QSO: 14042 CW 2016-11-26 2148 PZ5V          599 09     W6GMU         599 03     0
QSO: 14042 CW 2016-11-26 2148 PZ5V          599 09     WC3N          599 05     0
QSO: 14042 CW 2016-11-26 2149 PZ5V          599 09     K9OT          599 04     0
QSO: 14042 CW 2016-11-26 2149 PZ5V          599 09     KT6LA         599 03     0
QSO:  7050 CW 2016-11-26 2149 PZ5V          599 09     LA7MFA        599 14     1
QSO:  7050 CW 2016-11-26 2149 PZ5V          599 09     LY2XW         599 15     1
QSO: 14042 CW 2016-11-26 2149 PZ5V          599 09     W7OM          599 03     0
QSO: 14042 CW 2016-11-26 2150 PZ5V          599 09     K0OB          599 04     0
QSO:  7050 CW 2016-11-26 2150 PZ5V          599 09     K2TTM         599 05     1
QSO: 14042 CW 2016-11-26 2150 PZ5V          599 09     NF1O          599 05     0
QSO:  7050 CW 2016-11-26 2150 PZ5V          599 09     UR5CN         599 16     1
QSO:  7050 CW 2016-11-26 2150 PZ5V          599 09     UT4LW         599 16     1
QSO: 14042 CW 2016-11-26 2150 PZ5V          599 09     VA2ES         599 05     0
QSO: 14042 CW 2016-11-26 2150 PZ5V          599 09     W0BM          599 04     0
QSO: 14042 CW 2016-11-26 2151 PZ5V          599 09     AA4LR         599 05     0
QSO: 14042 CW 2016-11-26 2151 PZ5V          599 09     AD7ND         599 03     0
QSO:  7050 CW 2016-11-26 2151 PZ5V          599 09     DJ9CN         599 14     1
QSO:  7050 CW 2016-11-26 2151 PZ5V          599 09     IV3DXW        599 15     1
QSO: 14042 CW 2016-11-26 2151 PZ5V          599 09     W1UK          599 05     0
QSO: 14042 CW 2016-11-26 2151 PZ5V          599 09     W4EJG         599 05     0
QSO:  7050 CW 2016-11-26 2152 PZ5V          599 09     LZ5R          599 20     1
QSO: 14042 CW 2016-11-26 2152 PZ5V          599 09     N3CW          599 05     0
QSO: 14042 CW 2016-11-26 2152 PZ5V          599 09     N4QV          599 05     0
QSO:  7050 CW 2016-11-26 2152 PZ5V          599 09     OH0V          599 15     1
QSO: 14042 CW 2016-11-26 2152 PZ5V          599 09     W8OV          599 04     0
QSO:  7050 CW 2016-11-26 2153 PZ5V          599 09     HI3TEJ        599 08     1
QSO: 14042 CW 2016-11-26 2153 PZ5V          599 09     JA3KGF        599 25     0
QSO:  7050 CW 2016-11-26 2153 PZ5V          599 09     SP2KPD        599 15     1
QSO: 14042 CW 2016-11-26 2153 PZ5V          599 09     VE7XF         599 03     0
QSO: 14042 CW 2016-11-26 2153 PZ5V          599 09     WB2JEP        599 03     0
QSO: 14042 CW 2016-11-26 2154 PZ5V          599 09     AE6BH         599 03     0
QSO: 14042 CW 2016-11-26 2154 PZ5V          599 09     K1VR          599 05     0
QSO:  7050 CW 2016-11-26 2154 PZ5V          599 09     WA4MSU        599 05     1
QSO: 14042 CW 2016-11-26 2155 PZ5V          599 09     K4IDD         599 05     0
QSO: 14042 CW 2016-11-26 2155 PZ5V          599 09     K8LEE         599 04     0
QSO:  7050 CW 2016-11-26 2155 PZ5V          599 09     US8ICM        599 16     1
QSO:  7050 CW 2016-11-26 2155 PZ5V          599 09     W1HIS         599 05     1
QSO: 14042 CW 2016-11-26 2155 PZ5V          599 09     W4DHD         599 05     0
QSO: 14042 CW 2016-11-26 2155 PZ5V          599 09     WI4T          599 04     0
QSO:  7050 CW 2016-11-26 2156 PZ5V          599 09     DL1YM         599 14     1
QSO:  7050 CW 2016-11-26 2156 PZ5V          599 09     N2WK          599 05     1
QSO: 14042 CW 2016-11-26 2156 PZ5V          599 09     N9CO          599 04     0
QSO: 14042 CW 2016-11-26 2156 PZ5V          599 09     VE7DDG        599 03     0
QSO:  7050 CW 2016-11-26 2157 PZ5V          599 09     EA2VE         599 14     1
QSO: 14042 CW 2016-11-26 2157 PZ5V          599 09     NK7L          599 03     0
QSO: 14042 CW 2016-11-26 2157 PZ5V          599 09     W1TO          599 05     0
QSO: 14042 CW 2016-11-26 2157 PZ5V          599 09     W8TWA         599 04     0
QSO: 14042 CW 2016-11-26 2157 PZ5V          599 09     WA4JUK        599 05     0
QSO:  7050 CW 2016-11-26 2158 PZ5V          599 09     F4DSK         599 14     1
QSO:  7050 CW 2016-11-26 2158 PZ5V          599 09     IR6T          599 15     1
QSO: 14042 CW 2016-11-26 2158 PZ5V          599 09     KD4YDD        599 05     0
QSO: 14042 CW 2016-11-26 2158 PZ5V          599 09     WS9M          599 05     0
QSO: 14042 CW 2016-11-26 2159 PZ5V          599 09     N1KL          599 05     0
QSO:  7050 CW 2016-11-26 2159 PZ5V          599 09     OK1MP         599 15     1
QSO: 14042 CW 2016-11-26 2159 PZ5V          599 09     W1KM          599 05     0
QSO:  7050 CW 2016-11-26 2200 PZ5V          599 09     G3WGV         599 14     1
QSO: 14042 CW 2016-11-26 2200 PZ5V          599 09     JA0UUA        599 25     0
QSO: 14042 CW 2016-11-26 2200 PZ5V          599 09     JA2XYO        599 25     0
QSO: 14042 CW 2016-11-26 2200 PZ5V          599 09     N5IR          599 04     0
QSO: 14042 CW 2016-11-26 2200 PZ5V          599 09     NU0W          599 04     0
QSO:  7050 CW 2016-11-26 2201 PZ5V          599 09     F6HLC         599 14     1
QSO:  7050 CW 2016-11-26 2201 PZ5V          599 09     K3OQ          599 05     1
QSO: 14042 CW 2016-11-26 2201 PZ5V          599 09     KE4UW         599 05     0
QSO: 14042 CW 2016-11-26 2201 PZ5V          599 09     KZ9DX         599 04     0
QSO:  7050 CW 2016-11-26 2201 PZ5V          599 09     UT1IM         599 16     1
QSO: 14042 CW 2016-11-26 2201 PZ5V          599 09     WA7G          599 03     0
QSO: 14042 CW 2016-11-26 2202 PZ5V          599 09     AJ6V          599 03     0
QSO: 14042 CW 2016-11-26 2202 PZ5V          599 09     VA7CRZ        599 03     0
QSO: 14042 CW 2016-11-26 2202 PZ5V          599 09     WA3C          599 04     0
QSO:  7050 CW 2016-11-26 2203 PZ5V          599 09     DK5AX         599 14     1
QSO:  7050 CW 2016-11-26 2203 PZ5V          599 09     K1SE          599 05     1
QSO:  7050 CW 2016-11-26 2203 PZ5V          599 09     KA1IOR        599 05     1
QSO:  7050 CW 2016-11-26 2203 PZ5V          599 09     OZ/DJ5LA      599 14     1
QSO: 14042 CW 2016-11-26 2203 PZ5V          599 09     PY2QI         599 11     0
QSO: 14042 CW 2016-11-26 2203 PZ5V          599 09     VE3VV         599 04     0
QSO: 14042 CW 2016-11-26 2204 PZ5V          599 09     LW3DG         599 13     0
QSO:  7050 CW 2016-11-26 2204 PZ5V          599 09     TM5A          599 14     1
QSO: 14042 CW 2016-11-26 2204 PZ5V          599 09     W5VUY         599 04     0
QSO: 14042 CW 2016-11-26 2204 PZ5V          599 09     W9YSX         599 04     0
QSO: 14042 CW 2016-11-26 2205 PZ5V          599 09     K0BX          599 04     0
QSO: 14042 CW 2016-11-26 2205 PZ5V          599 09     N4FY          599 05     0
QSO:  7050 CW 2016-11-26 2205 PZ5V          599 09     YU1EW         599 15     1
QSO: 14042 CW 2016-11-26 2206 PZ5V          599 09     AF8C          599 04     0
QSO:  7050 CW 2016-11-26 2206 PZ5V          599 09     DL9EE         599 14     1
QSO: 14042 CW 2016-11-26 2206 PZ5V          599 09     JH1XYB        599 25     0
QSO:  7050 CW 2016-11-26 2207 PZ5V          599 09     DF2RR         599 14     1
QSO: 14042 CW 2016-11-26 2207 PZ5V          599 09     K0SR          599 04     0
QSO:  7050 CW 2016-11-26 2207 PZ5V          599 09     PA0BWL        599 14     1
QSO: 14042 CW 2016-11-26 2207 PZ5V          599 09     W8JA          599 05     0
QSO: 14042 CW 2016-11-26 2207 PZ5V          599 09     WF3T          599 05     0
QSO: 14042 CW 2016-11-26 2207 PZ5V          599 09     WQ6X          599 03     0
QSO:  7050 CW 2016-11-26 2208 PZ5V          599 09     IZ2DLV        599 15     1
QSO: 14042 CW 2016-11-26 2208 PZ5V          599 09     JA1NVF        599 25     0
QSO: 14042 CW 2016-11-26 2208 PZ5V          599 09     N0FCD         599 04     0
QSO:  7050 CW 2016-11-26 2208 PZ5V          599 09     RW4LC         599 16     1
QSO:  7050 CW 2016-11-26 2208 PZ5V          599 09     RY6M          599 16     1
QSO:  7050 CW 2016-11-26 2208 PZ5V          599 09     UA6MA         599 16     1
QSO: 14042 CW 2016-11-26 2209 PZ5V          599 09     AC2FC         599 05     0
QSO:  7050 CW 2016-11-26 2209 PZ5V          599 09     IT9PQJ        599 15     1
QSO: 14042 CW 2016-11-26 2209 PZ5V          599 09     KY9KYO        599 04     0
QSO:  7050 CW 2016-11-26 2209 PZ5V          599 09     LY2BAW        599 15     1
QSO:  7050 CW 2016-11-26 2210 PZ5V          599 09     EA7TG         599 14     1
QSO: 14042 CW 2016-11-26 2210 PZ5V          599 09     K0RC          599 04     0
QSO:  7050 CW 2016-11-26 2210 PZ5V          599 09     VE1OP         599 05     1
QSO: 14042 CW 2016-11-26 2210 PZ5V          599 09     W1ZT          599 05     0
QSO: 14042 CW 2016-11-26 2210 PZ5V          599 09     ZW75FAB       599 11     0
QSO:  7050 CW 2016-11-26 2211 PZ5V          599 09     IK4TVP        599 15     1
QSO: 14042 CW 2016-11-26 2211 PZ5V          599 09     JA1JRK        599 25     0
QSO: 14042 CW 2016-11-26 2211 PZ5V          599 09     JH3AIU        599 25     0
QSO: 14042 CW 2016-11-26 2211 PZ5V          599 09     KW9E          599 04     0
QSO:  7050 CW 2016-11-26 2211 PZ5V          599 09     OK1AMF        599 15     1
QSO:  7050 CW 2016-11-26 2211 PZ5V          599 09     ON4TO         599 14     1
QSO: 14042 CW 2016-11-26 2212 PZ5V          599 09     JR5YCE        599 25     0
QSO: 14042 CW 2016-11-26 2212 PZ5V          599 09     KD3Y          599 05     0
QSO:  7050 CW 2016-11-26 2212 PZ5V          599 09     PA0RRS        599 14     1
QSO: 14042 CW 2016-11-26 2212 PZ5V          599 09     W3WHK         599 05     0
QSO: 14042 CW 2016-11-26 2213 PZ5V          599 09     K5JS          599 04     0
QSO: 14042 CW 2016-11-26 2213 PZ5V          599 09     N5KAE         599 04     0
QSO:  7050 CW 2016-11-26 2213 PZ5V          599 09     OH1Z          599 15     1
QSO:  7050 CW 2016-11-26 2213 PZ5V          599 09     RA4AAT        599 16     1
QSO: 14042 CW 2016-11-26 2213 PZ5V          599 09     W9FI          599 03     0
QSO: 14042 CW 2016-11-26 2214 PZ5V          599 09     K4VD          599 05     0
QSO:  7050 CW 2016-11-26 2214 PZ5V          599 09     RG4I          599 16     1
QSO:  7050 CW 2016-11-26 2214 PZ5V          599 09     UT1UL         599 16     1
QSO: 14042 CW 2016-11-26 2214 PZ5V          599 09     WB9HFK        599 04     0
QSO:  7050 CW 2016-11-26 2215 PZ5V          599 09     G0FUV         599 14     1
QSO: 14042 CW 2016-11-26 2215 PZ5V          599 09     JH1CCN        599 25     0
QSO: 14042 CW 2016-11-26 2215 PZ5V          599 09     K0TC          599 04     0
QSO:  7050 CW 2016-11-26 2215 PZ5V          599 09     SP3QDM        599 15     1
QSO: 14042 CW 2016-11-26 2215 PZ5V          599 09     VY2TT         599 05     0
QSO:  7059 CW 2016-11-26 2216 PZ5V          599 09     9Y4/VE3EY     599 09     1
QSO: 14042 CW 2016-11-26 2216 PZ5V          599 09     JA5AQC        599 25     0
QSO:  7050 CW 2016-11-26 2216 PZ5V          599 09     ON4APU        599 14     1
QSO:  7042 CW 2016-11-26 2217 PZ5V          599 09     8R1/AG6UT     599 09     1
QSO: 14042 CW 2016-11-26 2217 PZ5V          599 09     HI8A          599 08     0
QSO: 14042 CW 2016-11-26 2217 PZ5V          599 09     KG7CW         599 03     0
QSO: 14042 CW 2016-11-26 2217 PZ5V          599 09     W7BP          599 03     0
QSO:  7039 CW 2016-11-26 2218 PZ5V          599 09     HB0/DK4YJ     599 14     1
QSO: 14042 CW 2016-11-26 2218 PZ5V          599 09     PY1BAB        599 11     0
QSO: 14042 CW 2016-11-26 2219 PZ5V          599 09     JH1ILX        599 25     0
QSO: 14042 CW 2016-11-26 2219 PZ5V          599 09     JL1UTS        599 25     0
QSO: 14042 CW 2016-11-26 2219 PZ5V          599 09     WD5F          599 05     0
QSO:  7051 CW 2016-11-26 2220 PZ5V          599 09     I6PZ          599 15     1
QSO: 14042 CW 2016-11-26 2220 PZ5V          599 09     JA3YBK        599 25     0
QSO: 14042 CW 2016-11-26 2220 PZ5V          599 09     K9PPY         599 04     0
QSO: 14042 CW 2016-11-26 2220 PZ5V          599 09     N3IQ          599 05     0
QSO:  7051 CW 2016-11-26 2221 PZ5V          599 09     EF2A          599 14     1
QSO: 14042 CW 2016-11-26 2223 PZ5V          599 09     NO9E          599 05     0
QSO: 14000 CW 2016-11-26 2223 PZ5V          599 09     V73NS         599 31     0
QSO: 14062 CW 2016-11-26 2224 PZ5V          599 09     HR2J          599 07     0
QSO: 14042 CW 2016-11-26 2224 PZ5V          599 09     N9XX          599 04     0
QSO:  7024 CW 2016-11-26 2225 PZ5V          599 09     YE1R          599 28     1
QSO:  7057 CW 2016-11-26 2227 PZ5V          599 09     3V8SS         599 33     1
QSO: 14042 CW 2016-11-26 2227 PZ5V          599 09     JH4IFF        599 25     0
QSO: 14042 CW 2016-11-26 2227 PZ5V          599 09     NR3X          599 05     0
QSO: 14042 CW 2016-11-26 2228 PZ5V          599 09     K5RHZ         599 04     0
QSO:  7052 CW 2016-11-26 2228 PZ5V          599 09     S52A          599 15     1
QSO:  7052 CW 2016-11-26 2229 PZ5V          599 09     OH0Z          599 15     1
QSO:  7052 CW 2016-11-26 2229 PZ5V          599 09     PA0RDY        599 14     1
QSO: 14042 CW 2016-11-26 2230 PZ5V          599 09     K4RDU         599 05     0
