START-OF-LOG: 3.0
CALLSIGN: N4PSE
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 691169
NAME: Jim Cast
LOCATION: NC
OPERATORS: N4PSE
CLUB:
CERTIFICATE: NO
CREATED-BY: N3FJP's CQ WW DX Contest Log 5.5
SOAPBOX: Good way to spend a rainy weekend at our mountain house!
QSO: 14186 PH 2017-10-29 2035 N4PSE         59  05     VO1CRC        59  05     0
QSO: 14241 PH 2017-10-29 2036 N4PSE         59  05     EA5DFV        59  14     0
QSO: 14265 PH 2017-10-29 2036 N4PSE         59  05     VE9CB         59  05     0
QSO: 14276 PH 2017-10-29 2037 N4PSE         59  05     YV5EMG        59  09     0
QSO: 14297 PH 2017-10-29 2037 N4PSE         59  05     ED1T          59  14     0
QSO: 14338 PH 2017-10-29 2039 N4PSE         59  05     OD5ZZ         59  20     0
QSO: 14184 PH 2017-10-29 2052 N4PSE         59  05     VA2ZM         59  02     0
QSO: 21369 PH 2017-10-29 2055 N4PSE         59  05     9Y4W          59  09     0
QSO: 21376 PH 2017-10-29 2055 N4PSE         59  05     TI5M          59  07     0
QSO: 21328 PH 2017-10-29 2057 N4PSE         59  05     VK4NM         59  30     0
QSO: 21277 PH 2017-10-29 2057 N4PSE         59  05     LU5FF         59  13     0
QSO: 21326 PH 2017-10-29 2059 N4PSE         59  05     YV4RDC        59  09     0
QSO: 21393 PH 2017-10-29 2100 N4PSE         59  05     CX4BW         59  13     0
QSO: 21419 PH 2017-10-29 2102 N4PSE         59  05     CE2WNW        59  12     0
QSO: 21309 PH 2017-10-29 2106 N4PSE         59  05     PR1T          59  11     0
QSO: 14166 PH 2017-10-29 2115 N4PSE         59  05     FM1HN         59  08     0
QSO: 14225 PH 2017-10-29 2117 N4PSE         59  05     P40W          59  09     0
QSO: 28475 PH 2017-10-29 2208 N4PSE         59  05     ZM4T          59  32     0
QSO:  7133 PH 2017-10-29 2216 N4PSE         59  05     OP2A          59  14     0
QSO:  7140 PH 2017-10-29 2219 N4PSE         59  05     OE6Z          59  15     0
QSO: 21306 PH 2017-10-29 2223 N4PSE         59  05     WH7W          59  31     0
QSO: 21363 PH 2017-10-29 2224 N4PSE         59  05     CE8EIO        59  12     0
QSO: 21398 PH 2017-10-29 2225 N4PSE         59  05     JA7ZFN        59  25     0
QSO: 21295 PH 2017-10-29 2227 N4PSE         59  05     PP5CY         59  11     0
QSO: 21226 PH 2017-10-29 2228 N4PSE         59  05     ZW3A          59  11     0
QSO: 21288 PH 2017-10-29 2230 N4PSE         59  05     KH6J          59  31     0
QSO: 21346 PH 2017-10-29 2231 N4PSE         59  05     AH0BT         59  27     0
QSO: 21214 PH 2017-10-29 2235 N4PSE         59  05     KH2L          59  27     0
QSO: 21323 PH 2017-10-29 2244 N4PSE         59  05     JA7YRR        59  25     0
END-OF-LOG:
