START-OF-LOG: 3.0
LOCATION: NFL
CALLSIGN: K2PS
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 10M
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 473264
CLUB: Florida Contest Group
CONTEST: CQ-WW-CW
CREATED-BY: WriteLog V10.77H
NAME: Pete Stafford
OPERATORS: K2PS
SOAPBOX: What fabulous conditions!  The morning EU runs were
SOAPBOX: terrific - I was even called by BZ4DHI during the Saturday
SOAPBOX: morning open.  Pretty sure I never worked so many JAs
QSO: 28135 CW 2014-11-30 1347 K2PS          599     05 S53FO         599     15
QSO: 28135 CW 2014-11-30 1349 K2PS          599     05 UT1AA         599     16
QSO: 28135 CW 2014-11-30 1349 K2PS          599     05 US4EG         599     16
QSO: 28135 CW 2014-11-30 1351 K2PS          599     05 F5BBD         599     14
QSO: 28135 CW 2014-11-30 1352 K2PS          599     05 OH5NZ         599     15
QSO: 28135 CW 2014-11-30 1352 K2PS          599     05 HB9LL         599     14
QSO: 28135 CW 2014-11-30 1353 K2PS          599     05 DL6UAM        599     14
QSO: 28135 CW 2014-11-30 1354 K2PS          599     05 DL1ROT        599     14
QSO: 28135 CW 2014-11-30 1354 K2PS          599     05 EA4FL         599     14
QSO: 28135 CW 2014-11-30 1356 K2PS          599     05 LA0FA         599     14
QSO: 28135 CW 2014-11-30 1357 K2PS          599     05 IZ2OBS        599     15
QSO: 28135 CW 2014-11-30 1359 K2PS          599     05 PB7Z          599     14
QSO: 28135 CW 2014-11-30 1359 K2PS          599     05 DL1WA         599     14
QSO: 28135 CW 2014-11-30 1400 K2PS          599     05 SM5AOG        599     14
QSO: 28135 CW 2014-11-30 1400 K2PS          599     05 RJ4F          599     16
QSO: 28135 CW 2014-11-30 1400 K2PS          599     05 YO4FZX        599     20
QSO: 28135 CW 2014-11-30 1401 K2PS          599     05 DR5N          599     14
QSO: 28135 CW 2014-11-30 1402 K2PS          599     05 G4FPA         599     14
QSO: 28135 CW 2014-11-30 1402 K2PS          599     05 HB9AUS        599     14
QSO: 28135 CW 2014-11-30 1402 K2PS          599     05 OH6NT         599     15
QSO: 28135 CW 2014-11-30 1402 K2PS          599     05 GW0BBO        599     14
QSO: 28135 CW 2014-11-30 1403 K2PS          599     05 DJ7BA         599     14
QSO: 28135 CW 2014-11-30 1403 K2PS          599     05 SK0QO         599     14
QSO: 28135 CW 2014-11-30 1403 K2PS          599     05 LY5R          599     15
QSO: 28135 CW 2014-11-30 1404 K2PS          599     05 IK3TPP        599     15
QSO: 28135 CW 2014-11-30 1404 K2PS          599     05 HG1S          599     15
QSO: 28135 CW 2014-11-30 1405 K2PS          599     05 UW5U          599     16
QSO: 28135 CW 2014-11-30 1405 K2PS          599     05 SP1GZF        599     15
QSO: 28135 CW 2014-11-30 1406 K2PS          599     05 OK1TFH        599     15
QSO: 28132 CW 2014-11-30 1411 K2PS          599     05 HG8C          599     15
QSO: 28132 CW 2014-11-30 1412 K2PS          599     05 UR7ZO         599     16
QSO: 28132 CW 2014-11-30 1413 K2PS          599     05 DL1VJL        599     14
QSO: 28132 CW 2014-11-30 1413 K2PS          599     05 UR7UD         599     16
QSO: 28132 CW 2014-11-30 1414 K2PS          599     05 PA6F          599     14
QSO: 28132 CW 2014-11-30 1414 K2PS          599     05 HP2AT         599      7
QSO: 28132 CW 2014-11-30 1414 K2PS          599     05 UT7QF         599     16
QSO: 28132 CW 2014-11-30 1416 K2PS          599     05 HB9AFH        599     14
QSO: 28132 CW 2014-11-30 1417 K2PS          599     05 RA3YZ         599     16
QSO: 28137 CW 2014-11-30 1419 K2PS          599     05 RL5A          599     16
QSO: 28151 CW 2014-11-30 1421 K2PS          599     05 DJ6OZ         599     14
QSO: 28154 CW 2014-11-30 1423 K2PS          599     05 MA0XAU        599     14
QSO: 28151 CW 2014-11-30 1424 K2PS          599     05 RW3ZC         599     16
QSO: 28148 CW 2014-11-30 1425 K2PS          599     05 LB6B          599     14
QSO: 28145 CW 2014-11-30 1427 K2PS          599     05 EA3BOW        599     14
QSO: 28145 CW 2014-11-30 1427 K2PS          599     05 EA6ZS         599     14
QSO: 28145 CW 2014-11-30 1427 K2PS          599     05 DK6SP         599     14
QSO: 28145 CW 2014-11-30 1428 K2PS          599     05 OZ1KEF        599     14
QSO: 28145 CW 2014-11-30 1428 K2PS          599     05 IS0GQX        599     15
QSO: 28145 CW 2014-11-30 1429 K2PS          599     05 F8CRS         599     14
QSO: 28145 CW 2014-11-30 1429 K2PS          599     05 UA6HZ         599     16
QSO: 28145 CW 2014-11-30 1430 K2PS          599     05 LZ1QV         599     20
QSO: 28145 CW 2014-11-30 1431 K2PS          599     05 YT3H          599     15
QSO: 28145 CW 2014-11-30 1431 K2PS          599     05 UX1UF         599     16
QSO: 28145 CW 2014-11-30 1432 K2PS          599     05 W0EJ          599      4
QSO: 28145 CW 2014-11-30 1432 K2PS          599     05 S54A          599     15
QSO: 28145 CW 2014-11-30 1433 K2PS          599     05 G5LP          599     14
QSO: 28145 CW 2014-11-30 1433 K2PS          599     05 G4KFT         599     14
QSO: 28145 CW 2014-11-30 1434 K2PS          599     05 R3LA          599     16
QSO: 28145 CW 2014-11-30 1436 K2PS          599     05 LY2BNL        599     15
QSO: 28145 CW 2014-11-30 1437 K2PS          599     05 RT6T          599     16
QSO: 28145 CW 2014-11-30 1439 K2PS          599     05 UY1HY         599     16
QSO: 28145 CW 2014-11-30 1439 K2PS          599     05 S51RJ         599     15
QSO: 28144 CW 2014-11-30 1443 K2PS          599     05 LX1NO         599     14
QSO: 28142 CW 2014-11-30 1445 K2PS          599     05 TI2OY         599      7
QSO: 28141 CW 2014-11-30 1446 K2PS          599     05 OG6N          599     15
QSO: 28135 CW 2014-11-30 1449 K2PS          599     05 OE2LCM        599     15
QSO: 28134 CW 2014-11-30 1449 K2PS          599     05 4X0W          599     20
QSO: 28132 CW 2014-11-30 1450 K2PS          599     05 EA6FO         599     14
QSO: 28130 CW 2014-11-30 1453 K2PS          599     05 VE2IM         599      2
QSO: 28126 CW 2014-11-30 1455 K2PS          599     05 DL4RCK        599     14
QSO: 28126 CW 2014-11-30 1455 K2PS          599     05 SP8AJK        599     15
QSO: 28126 CW 2014-11-30 1456 K2PS          599     05 DF5AN         599     14
QSO: 28126 CW 2014-11-30 1457 K2PS          599     05 OK1PR         599     15
QSO: 28126 CW 2014-11-30 1458 K2PS          599     05 OH6MW         599     15
QSO: 28126 CW 2014-11-30 1500 K2PS          599     05 IZ1DBY        599     15
QSO: 28126 CW 2014-11-30 1501 K2PS          599     05 SP3FPF        599     15
QSO: 28126 CW 2014-11-30 1502 K2PS          599     05 DK6CQ         599     14
QSO: 28126 CW 2014-11-30 1502 K2PS          599     05 F5VKT         599     14
QSO: 28125 CW 2014-11-30 1504 K2PS          599     05 SP5AUY        599     15
QSO: 28125 CW 2014-11-30 1505 K2PS          599     05 IK1JJM        599     15
QSO: 28124 CW 2014-11-30 1505 K2PS          599     05 F6HKA         599     14
QSO: 28123 CW 2014-11-30 1506 K2PS          599     05 HB9CXZ        599     14
QSO: 28120 CW 2014-11-30 1507 K2PS          599     05 G5O           599     14
QSO: 28119 CW 2014-11-30 1509 K2PS          599     05 S56A          599     15
QSO: 28119 CW 2014-11-30 1509 K2PS          599     05 LY7Z          599     15
QSO: 28119 CW 2014-11-30 1510 K2PS          599     05 EF5R          599     14
QSO: 28119 CW 2014-11-30 1511 K2PS          599     05 OK2D          599     15
QSO: 28119 CW 2014-11-30 1512 K2PS          599     05 F1JKJ         599     14
QSO: 28119 CW 2014-11-30 1513 K2PS          599     05 DL8WEM        599     14
QSO: 28119 CW 2014-11-30 1514 K2PS          599     05 IN3NJB        599     15
QSO: 28119 CW 2014-11-30 1514 K2PS          599     05 IZ5HQB        599     15
QSO: 28119 CW 2014-11-30 1515 K2PS          599     05 HA3MN         599     15
QSO: 28119 CW 2014-11-30 1518 K2PS          599     05 DL6OCM        599     14
QSO: 28118 CW 2014-11-30 1523 K2PS          599     05 SE6Y          599     14
QSO: 28117 CW 2014-11-30 1526 K2PS          599     05 TK5MH         599     15
QSO: 28113 CW 2014-11-30 1528 K2PS          599     05 VA2SNL        599      5
QSO: 28113 CW 2014-11-30 1530 K2PS          599     05 DF1LX         599     14
QSO: 28112 CW 2014-11-30 1531 K2PS          599     05 HB9AFI        599     14
QSO: 28111 CW 2014-11-30 1532 K2PS          599     05 NP4Z          599      8
QSO: 28110 CW 2014-11-30 1533 K2PS          599     05 E71EEE        599     15
QSO: 28109 CW 2014-11-30 1533 K2PS          599     05 GM5A          599     14
QSO: 28103 CW 2014-11-30 1536 K2PS          599     05 OM5XX         599     15
QSO: 28102 CW 2014-11-30 1536 K2PS          599     05 LY2PX         599     15
QSO: 28097 CW 2014-11-30 1540 K2PS          599     05 IK8UND        599     15
QSO: 28097 CW 2014-11-30 1541 K2PS          599     05 HA3LI         599     15
QSO: 28093 CW 2014-11-30 1543 K2PS          599     05 9A3TR         599     15
QSO: 28088 CW 2014-11-30 1546 K2PS          599     05 YT9W          599     15
QSO: 28085 CW 2014-11-30 1547 K2PS          599     05 OU4N          599     14
QSO: 28085 CW 2014-11-30 1547 K2PS          599     05 PH7A          599     14
QSO: 28085 CW 2014-11-30 1548 K2PS          599     05 SP9DUX        599     15
QSO: 28085 CW 2014-11-30 1548 K2PS          599     05 ON4CAS        599     14
QSO: 28085 CW 2014-11-30 1549 K2PS          599     05 OK1RIG        599     15
QSO: 28085 CW 2014-11-30 1550 K2PS          599     05 DD4DA         599     14
QSO: 28085 CW 2014-11-30 1550 K2PS          599     05 OA4SS         599     10
QSO: 28085 CW 2014-11-30 1551 K2PS          599     05 ON4CD         599     14
QSO: 28085 CW 2014-11-30 1551 K2PS          599     05 IZ4AIB        599     15
QSO: 28085 CW 2014-11-30 1552 K2PS          599     05 SP6EIY        599     15
QSO: 28085 CW 2014-11-30 1552 K2PS          599     05 PD2JAM        599     14
QSO: 28085 CW 2014-11-30 1552 K2PS          599     05 PA3BUD        599     14
QSO: 28085 CW 2014-11-30 1553 K2PS          599     05 IK2WZM        599     15
QSO: 28085 CW 2014-11-30 1553 K2PS          599     05 S51NM         599     15
QSO: 28085 CW 2014-11-30 1554 K2PS          599     05 EF5T          599     14
QSO: 28085 CW 2014-11-30 1554 K2PS          599     05 SO2W          599     15
QSO: 28085 CW 2014-11-30 1555 K2PS          599     05 DK5AI         599     14
QSO: 28085 CW 2014-11-30 1555 K2PS          599     05 S53F          599     15
QSO: 28085 CW 2014-11-30 1556 K2PS          599     05 F5JU          599     14
QSO: 28085 CW 2014-11-30 1556 K2PS          599     05 DK1AX         599     14
QSO: 28085 CW 2014-11-30 1558 K2PS          599     05 SK7K          599     14
QSO: 28085 CW 2014-11-30 1558 K2PS          599     05 DL5ARM        599     14
QSO: 28085 CW 2014-11-30 1601 K2PS          599     05 LY4T          599     15
QSO: 28085 CW 2014-11-30 1602 K2PS          599     05 EA1NK         599     14
QSO: 28085 CW 2014-11-30 1602 K2PS          599     05 PE1F          599     14
QSO: 28085 CW 2014-11-30 1603 K2PS          599     05 DF4ZL         599     14
QSO: 28085 CW 2014-11-30 1606 K2PS          599     05 IK2YCW        599     15
QSO: 28085 CW 2014-11-30 1606 K2PS          599     05 IZ2AVK        599     15
QSO: 28085 CW 2014-11-30 1608 K2PS          599     05 PA3GRM        599     14
QSO: 28085 CW 2014-11-30 1608 K2PS          599     05 MI0CLP        599     14
QSO: 28085 CW 2014-11-30 1610 K2PS          599     05 EE5D          599     14
QSO: 28085 CW 2014-11-30 1611 K2PS          599     05 G3R           599     14
QSO: 28085 CW 2014-11-30 1612 K2PS          599     05 OK2BPU        599     15
QSO: 28085 CW 2014-11-30 1612 K2PS          599     05 OM7RU         599     15
QSO: 28085 CW 2014-11-30 1613 K2PS          599     05 EF8O          599     33
QSO: 28080 CW 2014-11-30 1616 K2PS          599     05 DH8BQA        599     14
QSO: 28080 CW 2014-11-30 1616 K2PS          599     05 IO5O          599     15
QSO: 28071 CW 2014-11-30 1620 K2PS          599     05 GM5X          599     14
QSO: 28067 CW 2014-11-30 1621 K2PS          599     05 GU4YOX        599     14
QSO: 28065 CW 2014-11-30 1622 K2PS          599     05 S53MM         599     15
QSO: 28065 CW 2014-11-30 1622 K2PS          599     05 OL3Z          599     15
QSO: 28064 CW 2014-11-30 1622 K2PS          599     05 DF5UL         599     14
QSO: 28061 CW 2014-11-30 1624 K2PS          599     05 WP3C          599      8
QSO: 28060 CW 2014-11-30 1625 K2PS          599     05 ON4IA         599     14
QSO: 28059 CW 2014-11-30 1626 K2PS          599     05 VE9DX         599      5
QSO: 28058 CW 2014-11-30 1627 K2PS          599     05 F5PCV         599     14
QSO: 28057 CW 2014-11-30 1627 K2PS          599     05 IB9T          599     15
QSO: 28057 CW 2014-11-30 1628 K2PS          599     05 S57AL         599     15
QSO: 28056 CW 2014-11-30 1628 K2PS          599     05 IR4M          599     15
QSO: 28055 CW 2014-11-30 1629 K2PS          599     05 OZ2U          599     14
QSO: 28055 CW 2014-11-30 1632 K2PS          599     05 G3ZRJ         599     14
QSO: 28055 CW 2014-11-30 1632 K2PS          599     05 DL8PG         599     14
QSO: 28055 CW 2014-11-30 1633 K2PS          599     05 9A3VM         599     15
QSO: 28055 CW 2014-11-30 1634 K2PS          599     05 IK3JBP        599     15
QSO: 28055 CW 2014-11-30 1634 K2PS          599     05 EA2CFR        599     14
QSO: 28054 CW 2014-11-30 1638 K2PS          599     05 GI5I          599     14
QSO: 28051 CW 2014-11-30 1640 K2PS          599     05 IW9FRA        599     15
QSO: 28048 CW 2014-11-30 1641 K2PS          599     05 G3V           599     14
QSO: 28047 CW 2014-11-30 1641 K2PS          599     05 VY2TT         599      5
QSO: 28046 CW 2014-11-30 1643 K2PS          599     05 EL2DT         599     35
QSO: 28046 CW 2014-11-30 1644 K2PS          599     05 M6T           599     14
QSO: 28037 CW 2014-11-30 1648 K2PS          599     05 DL2CC         599     14
QSO: 28033 CW 2014-11-30 1650 K2PS          599     05 N4FP          599      5
QSO: 28020 CW 2014-11-30 1702 K2PS          599     05 ED5O          599     14
QSO: 28020 CW 2014-11-30 1703 K2PS          599     05 VE3YAA        599      4
QSO: 28013 CW 2014-11-30 1705 K2PS          599     05 VE3UTT        599      4
QSO: 28012 CW 2014-11-30 1705 K2PS          599     05 EA2NN         599     14
QSO: 28006 CW 2014-11-30 1706 K2PS          599     05 EA7PP         599     14
QSO: 28003 CW 2014-11-30 1707 K2PS          599     05 VE3JM         599      4
QSO: 28001 CW 2014-11-30 1709 K2PS          599     05 CO6LP         599      8
QSO: 28153 CW 2014-11-30 1710 K2PS          599     05 EA7IA         599     14
QSO: 28127 CW 2014-11-30 1713 K2PS          599     05 EA4KD         599     14
QSO: 28091 CW 2014-11-30 1716 K2PS          599     05 TF3CW         599     40
QSO: 28088 CW 2014-11-30 1717 K2PS          599     05 VA6AM         599      4
QSO: 28065 CW 2014-11-30 1721 K2PS          599     05 EA6SX         599     14
QSO: 28060 CW 2014-11-30 1723 K2PS          599     05 EA8DBM        599     33
QSO: 28038 CW 2014-11-30 1734 K2PS          599     05 6W1RW         599     35
QSO: 28146 CW 2014-11-30 1746 K2PS          599     05 PY5ZW         599     11
QSO: 28108 CW 2014-11-30 1754 K2PS          599     05 4V1JR         599      8
QSO: 28103 CW 2014-11-30 1757 K2PS          599     05 ZW8T          599     11
QSO: 28083 CW 2014-11-30 1759 K2PS          599     05 PZ5AV         599      9
QSO: 28072 CW 2014-11-30 1801 K2PS          599     05 VE6RST        599      4
QSO: 28056 CW 2014-11-30 1809 K2PS          599     05 HK1NA         599      9
QSO: 28042 CW 2014-11-30 1814 K2PS          599     05 6W1SR         599     35
QSO: 28011 CW 2014-11-30 1823 K2PS          599     05 GD6IA         599     14
QSO: 28011 CW 2014-11-30 1824 K2PS          599     05 AY2H          599     13
QSO: 28123 CW 2014-11-30 1827 K2PS          599     05 CE2MVF        599     12
QSO: 28053 CW 2014-11-30 1837 K2PS          599     05 V26K          599      8
QSO: 28030 CW 2014-11-30 1839 K2PS          599     05 CV3D          599     13
QSO: 28027 CW 2014-11-30 1841 K2PS          599     05 3B8MU         599     39
QSO: 28014 CW 2014-11-30 1843 K2PS          599     05 PP5EJ         599     11
QSO: 28056 CW 2014-11-30 1849 K2PS          599     05 CX4SS         599     13
QSO: 28041 CW 2014-11-30 1851 K2PS          599     05 EA8/SM6FKF    599     33
QSO: 28022 CW 2014-11-30 1856 K2PS          599     05 KH8B          599     32
QSO: 28016 CW 2014-11-30 1859 K2PS          599     05 YS1YS         599      7
QSO: 28095 CW 2014-11-30 2001 K2PS          599     05 HC2SL         599     10
QSO: 28089 CW 2014-11-30 2002 K2PS          599     05 PY2NA         599     11
QSO: 28072 CW 2014-11-30 2006 K2PS          599     05 AY8A          599     13
QSO: 28067 CW 2014-11-30 2007 K2PS          599     05 HK0A          599      7
QSO: 28066 CW 2014-11-30 2008 K2PS          599     05 CE3KHZ        599     12
QSO: 28026 CW 2014-11-30 2024 K2PS          599     05 ZL2AGY        599     32
QSO: 28026 CW 2014-11-30 2026 K2PS          599     05 AL9A          599      1
QSO: 28019 CW 2014-11-30 2027 K2PS          599     05 HI3A          599      8
QSO: 28016 CW 2014-11-30 2032 K2PS          599     05 D2QV          599     36
QSO: 28007 CW 2014-11-30 2038 K2PS          599     05 LU7YZ         599     13
QSO: 28049 CW 2014-11-30 2046 K2PS          599     05 PY2NY         599     11
QSO: 28044 CW 2014-11-30 2048 K2PS          599     05 KH2L          599     27
QSO: 28038 CW 2014-11-30 2049 K2PS          599     05 VA7ST         599      3
QSO: 28034 CW 2014-11-30 2053 K2PS          599     05 VE7GL         599      3
QSO: 28031 CW 2014-11-30 2055 K2PS          599     05 VE7FO         599      3
QSO: 28028 CW 2014-11-30 2056 K2PS          599     05 XE2ST         599      6
QSO: 28012 CW 2014-11-30 2100 K2PS          599     05 VE2BWL        599      5
QSO: 28065 CW 2014-11-30 2115 K2PS          599     05 LU7HF         599     13
QSO: 28062 CW 2014-11-30 2116 K2PS          599     05 VA7KO         599      3
QSO: 28018 CW 2014-11-30 2128 K2PS          599     05 CE2AWW        599     12
QSO: 28002 CW 2014-11-30 2135 K2PS          599     05 YN2CC         599      7
QSO: 28059 CW 2014-11-30 2140 K2PS          599     05 VE7AX         599      3
QSO: 28040 CW 2014-11-30 2143 K2PS          599     05 PY4ARS        599     11
QSO: 28012 CW 2014-11-30 2148 K2PS          599     05 JA3YBK        599     25
QSO: 28080 CW 2014-11-30 2153 K2PS          599     05 KM7Q          599      3
QSO: 28053 CW 2014-11-30 2204 K2PS          599     05 JH7CUO        599     25
QSO: 28042 CW 2014-11-30 2206 K2PS          599     05 JF2QNM        599     25
QSO: 28039 CW 2014-11-30 2207 K2PS          599     05 JI3MJK        599     25
QSO: 28033 CW 2014-11-30 2209 K2PS          599     05 RA0FF         599     19
QSO: 28085 CW 2014-11-30 2217 K2PS          599     05 JA3QOS        599     25
QSO: 28055 CW 2014-11-30 2223 K2PS          599     05 V6A           599     27
QSO: 28081 CW 2014-11-30 2226 K2PS          599     05 DU7HF         599     27
QSO: 28070 CW 2014-11-30 2227 K2PS          599     05 VE7VR         599      3
QSO: 28068 CW 2014-11-30 2228 K2PS          599     05 8N1NRT        599     25
QSO: 28061 CW 2014-11-30 2230 K2PS          599     05 JI1RXQ        599     25
QSO: 28059 CW 2014-11-30 2231 K2PS          599     05 8J2VE         599     25
QSO: 28049 CW 2014-11-30 2233 K2PS          599     05 JA7ZFN        599     25
QSO: 28043 CW 2014-11-30 2235 K2PS          599     05 JF3NKA        599     25
QSO: 28094 CW 2014-11-30 2243 K2PS          599     05 JF1SEK        599     25
QSO: 28092 CW 2014-11-30 2244 K2PS          599     05 JS1KKY        599     25
QSO: 28091 CW 2014-11-30 2250 K2PS          599     05 VA7CRZ        599      3
QSO: 28089 CW 2014-11-30 2253 K2PS          599     05 VK4AFU        599     30
QSO: 28019 CW 2014-11-30 2255 K2PS          599     05 JH1EAQ        599     25
QSO: 28076 CW 2014-11-30 2257 K2PS          599     05 JH6WHN        599     25
QSO: 28064 CW 2014-11-30 2304 K2PS          599     05 JH2FXK        599     25
QSO: 28062 CW 2014-11-30 2305 K2PS          599     05 JF2MBF        599     25
QSO: 28050 CW 2014-11-30 2312 K2PS          599     05 JA1YKX        599     25
QSO: 28040 CW 2014-11-30 2317 K2PS          599     05 JH3CTQ        599     25
QSO: 28048 CW 2014-11-30 2323 K2PS          599     05 JH4UYB        599     25
QSO: 28060 CW 2014-11-30 2328 K2PS          599     05 WH7W          599     31
QSO: 28109 CW 2014-11-30 2329 K2PS          599     05 JA1MRM        599     25
QSO: 28100 CW 2014-11-30 2336 K2PS          599     05 JR3RWB        599     25
QSO: 28096 CW 2014-11-30 2339 K2PS          599     05 JA1JQY        599     25
QSO: 28085 CW 2014-11-30 2342 K2PS          599     05 RT0C          599     19
QSO: 28079 CW 2014-11-30 2344 K2PS          599     05 JE2HCJ        599     25
QSO: 28058 CW 2014-11-30 2353 K2PS          599     05 JA9CWJ        599     25
QSO: 28054 CW 2014-11-30 2354 K2PS          599     05 JA7DNO        599     25
QSO: 28052 CW 2014-11-30 2355 K2PS          599     05 JR3NZC        599     25
END-OF-LOG:
