START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RUSSIAN-DX
CALLSIGN: UA3RBR
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: UA3RBR
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RUSSIAN-DX RussianDXContest/2025.
QSO: 28006 CW 2025-03-15 1202 UA3RBR        599 TB BY1RX         599 0003
QSO: 28040 CW 2025-03-16 1059 UA3RBR        599 TB OM7M          599 0305
QSO: 28041 CW 2025-03-16 1100 UA3RBR        599 TB ZD7BG         599 0330
QSO: 28049 CW 2025-03-16 1107 UA3RBR        599 TB IK0NOJ        599 0058
QSO: 28000 CW 2025-03-16 1108 UA3RBR        599 TB F5MLJ         599 0078
QSO: 28000 CW 2025-03-16 1111 UA3RBR        599 TB LU8QT         599 0513
QSO: 28025 CW 2025-03-16 1112 UA3RBR        599 TB VR2NC         599 0334
QSO: 21001 CW 2025-03-16 1113 UA3RBR        599 TB AA2A          599 0118
QSO: 21011 CW 2025-03-16 1116 UA3RBR        599 TB I3FIY         599 0545
QSO: 21020 CW 2025-03-16 1117 UA3RBR        599 TB IK4DCX        599 0392
QSO: 21033 CW 2025-03-16 1118 UA3RBR        599 TB Z38EE         599 0181
QSO: 21010 CW 2025-03-16 1122 UA3RBR        599 TB DL2025S       599 1618
QSO: 21007 CW 2025-03-16 1123 UA3RBR        599 TB HA5AX         599 0323
QSO: 21007 CW 2025-03-16 1123 UA3RBR        599 TB PA4O          599 0296
QSO: 21007 CW 2025-03-16 1125 UA3RBR        599 TB UN8PT         599 1015
QSO: 28016 CW 2025-03-16 1126 UA3RBR        599 TB EA3X          599 0700
QSO: 28018 CW 2025-03-16 1130 UA3RBR        599 TB S56C          599 0250
QSO: 28040 CW 2025-03-16 1130 UA3RBR        599 TB K5ZD          599 0160
QSO: 14020 CW 2025-03-16 1134 UA3RBR        599 TB EV6Z          599 0765
QSO: 14030 CW 2025-03-16 1138 UA3RBR        599 TB HA7VK         599 0227
QSO: 14030 CW 2025-03-16 1140 UA3RBR        599 TB SO3O          599 0832
QSO: 14030 CW 2025-03-16 1140 UA3RBR        599 TB SP8FHK        599 1436
QSO: 14030 CW 2025-03-16 1140 UA3RBR        599 TB YU1YV         599 0931
QSO: 14030 CW 2025-03-16 1141 UA3RBR        599 TB EW1I          599 1566
QSO: 14021 CW 2025-03-16 1143 UA3RBR        599 TB DF8V          599 0131
QSO: 14019 CW 2025-03-16 1144 UA3RBR        599 TB DL3KWF        599 0525
QSO: 14019 CW 2025-03-16 1144 UA3RBR        599 TB OK6OK         599 0617
QSO: 14020 CW 2025-03-16 1144 UA3RBR        599 TB YT5M          599 0496
QSO: 14009 CW 2025-03-16 1147 UA3RBR        599 TB HA4FB         599 1455
QSO: 14014 CW 2025-03-16 1149 UA3RBR        599 TB MM2T          599 0656
QSO: 14024 CW 2025-03-16 1150 UA3RBR        599 TB OK1OFM        599 0055
QSO: 14041 CW 2025-03-16 1153 UA3RBR        599 TB S53V          599 0463
QSO: 14000 CW 2025-03-16 1154 UA3RBR        599 TB EW2ES         599 0922
QSO: 14044 CW 2025-03-16 1154 UA3RBR        599 TB HA3NU         599 2583
QSO: 14050 CW 2025-03-16 1155 UA3RBR        599 TB HA5MIG        599 0118
QSO: 14055 CW 2025-03-16 1156 UA3RBR        599 TB DL2NBY        599 0867
QSO: 28055 CW 2025-03-16 1157 UA3RBR        599 TB AA3B          599 1710
QSO: 21038 CW 2025-03-16 1159 UA3RBR        599 TB IK0YVV        599 0766
END-OF-LOG:
