START-OF-LOG: 3.0
CREATED-BY: QARTest 2.8.9
CONTEST: CQ-WW-RTTY
CALLSIGN: I4DZ
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-MODE: RTTY
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 8088480
NAME: Fulvio Tumidei
OPERATORS: I4DZ I4EWH I4FYF I4IFL IK3QAR IK3STG IK4DCW IK4HVR IK4MGP IK4WMH IR4M IW4EGX IZ4GWE
QSO: 21097 RY 2013-09-28 2012 I4DZ          599 15 DX  W7EIR         599 03 WA  0
QSO: 21097 RY 2013-09-28 2013 I4DZ          599 15 DX  VE6CMV        599 04 AB  0
QSO: 14113 RY 2013-09-28 2013 I4DZ          599 15 DX  FG5LA         599 08 DX  1
QSO: 21097 RY 2013-09-28 2013 I4DZ          599 15 DX  AA5AU         599 04 LA  0
QSO: 21097 RY 2013-09-28 2015 I4DZ          599 15 DX  N6DZR         599 03 CA  0
QSO: 21097 RY 2013-09-28 2016 I4DZ          599 15 DX  N0XGA         599 04 CO  0
QSO: 21097 RY 2013-09-28 2017 I4DZ          599 15 DX  WA2LXE        599 05 NJ  0
QSO: 21097 RY 2013-09-28 2018 I4DZ          599 15 DX  VE7IO/7       599 03 BC  0
QSO: 21097 RY 2013-09-28 2018 I4DZ          599 15 DX  W4GV          599 05 FL  0
QSO: 21097 RY 2013-09-28 2019 I4DZ          599 15 DX  WA5ICA        599 04 TX  0
QSO: 21097 RY 2013-09-28 2020 I4DZ          599 15 DX  WA6MM         599 04 CO  0
QSO: 21097 RY 2013-09-28 2022 I4DZ          599 15 DX  N3GGT         599 05 PA  0
QSO: 21097 RY 2013-09-28 2022 I4DZ          599 15 DX  WA2HIP        599 05 ME  0
QSO: 21097 RY 2013-09-28 2022 I4DZ          599 15 DX  N1OKL         599 04 AL  0
QSO: 21097 RY 2013-09-28 2023 I4DZ          599 15 DX  K2ACK         599 03 CA  0
QSO:  3602 RY 2013-09-28 2023 I4DZ          599 15 DX  RG9A          599 17 DX  1
QSO:  3585 RY 2013-09-28 2024 I4DZ          599 15 DX  YU1KT         599 15 DX  1
QSO: 21097 RY 2013-09-28 2025 I4DZ          599 15 DX  KE0PX         599 04 CO  0
QSO:  3586 RY 2013-09-28 2025 I4DZ          599 15 DX  HB9CRV        599 14 DX  1
QSO: 21097 RY 2013-09-28 2025 I4DZ          599 15 DX  W4HQF         599 05 NC  0
QSO: 21097 RY 2013-09-28 2026 I4DZ          599 15 DX  WA0JZK        599 04 MO  0
QSO: 21097 RY 2013-09-28 2027 I4DZ          599 15 DX  WS7L          599 03 OR  0
QSO: 21097 RY 2013-09-28 2027 I4DZ          599 15 DX  3Z5N          599 15 DX  0
QSO: 21097 RY 2013-09-28 2027 I4DZ          599 15 DX  KR4LO         599 05 NC  0
QSO: 21097 RY 2013-09-28 2028 I4DZ          599 15 DX  K3FIV         599 03 CA  0
QSO: 21097 RY 2013-09-28 2028 I4DZ          599 15 DX  N6WBL         599 03 CA  0
QSO: 21097 RY 2013-09-28 2029 I4DZ          599 15 DX  HF3A          599 15 DX  0
QSO: 21097 RY 2013-09-28 2029 I4DZ          599 15 DX  N0UJT         599 04 NE  0
QSO: 21097 RY 2013-09-28 2032 I4DZ          599 15 DX  W0AJU         599 04 MO  0
QSO: 21097 RY 2013-09-28 2033 I4DZ          599 15 DX  N2PN          599 05 NY  0
QSO: 21097 RY 2013-09-28 2036 I4DZ          599 15 DX  WX4G          599 05 NC  0
QSO: 21097 RY 2013-09-28 2037 I4DZ          599 15 DX  AF6F          599 03 CA  0
QSO: 21097 RY 2013-09-28 2038 I4DZ          599 15 DX  KD0FW         599 04 MO  0
QSO: 14103 RY 2013-09-28 2039 I4DZ          599 15 DX  HB0/DL2JRM    599 14 DX  1
QSO: 21097 RY 2013-09-28 2039 I4DZ          599 15 DX  K0VG          599 04 MN  0
QSO: 21097 RY 2013-09-28 2040 I4DZ          599 15 DX  AE5BR         599 04 MS  0
QSO: 21097 RY 2013-09-28 2041 I4DZ          599 15 DX  KD5J          599 04 AR  0
QSO: 21097 RY 2013-09-28 2042 I4DZ          599 15 DX  N0KE          599 04 CO  0
QSO: 14089 RY 2013-09-28 2044 I4DZ          599 15 DX  JA2DHX        599 25 DX  0
QSO: 14089 RY 2013-09-28 2045 I4DZ          599 15 DX  JA2GHP        599 25 DX  0
QSO: 14089 RY 2013-09-28 2045 I4DZ          599 15 DX  R0FA          599 19 DX  0
QSO: 14089 RY 2013-09-28 2045 I4DZ          599 15 DX  JA7LLL        599 25 DX  0
QSO: 14089 RY 2013-09-28 2046 I4DZ          599 15 DX  JS1KKY        599 25 DX  0
QSO: 14089 RY 2013-09-28 2048 I4DZ          599 15 DX  JA1AYO        599 25 DX  0
QSO: 14089 RY 2013-09-28 2048 I4DZ          599 15 DX  JA1GFB        599 25 DX  0
QSO: 14089 RY 2013-09-28 2049 I4DZ          599 15 DX  KB9DVC        599 04 IL  0
QSO: 14089 RY 2013-09-28 2050 I4DZ          599 15 DX  W8KX          599 04 MI  0
QSO: 14089 RY 2013-09-28 2052 I4DZ          599 15 DX  N4LV          599 05 NC  0
QSO: 14089 RY 2013-09-28 2052 I4DZ          599 15 DX  RA1TV         599 16 DX  0
QSO: 14089 RY 2013-09-28 2053 I4DZ          599 15 DX  VY2LI         599 05 PE  0
QSO: 14089 RY 2013-09-28 2053 I4DZ          599 15 DX  JA9BFN        599 25 DX  0
QSO: 14089 RY 2013-09-28 2054 I4DZ          599 15 DX  JR1BAS        599 25 DX  0
QSO: 14089 RY 2013-09-28 2055 I4DZ          599 15 DX  JJ1WWL        599 25 DX  0
QSO: 14089 RY 2013-09-28 2056 I4DZ          599 15 DX  JA1SKE        599 25 DX  0
QSO: 14089 RY 2013-09-28 2056 I4DZ          599 15 DX  KW7N          599 03 WA  0
QSO: 14089 RY 2013-09-28 2058 I4DZ          599 15 DX  K7WP          599 03 AZ  0
QSO: 14089 RY 2013-09-28 2058 I4DZ          599 15 DX  VE5RI         599 04 SK  0
QSO: 14089 RY 2013-09-28 2059 I4DZ          599 15 DX  VE7IO/7       599 03 BC  0
QSO: 14089 RY 2013-09-28 2059 I4DZ          599 15 DX  JI1RXQ        599 25 DX  0
QSO: 14089 RY 2013-09-28 2100 I4DZ          599 15 DX  4M5L          599 09 DX  0
QSO: 14089 RY 2013-09-28 2101 I4DZ          599 15 DX  K3FIV         599 03 CA  0
QSO: 14089 RY 2013-09-28 2101 I4DZ          599 15 DX  N0BQV         599 04 MO  0
QSO: 14089 RY 2013-09-28 2103 I4DZ          599 15 DX  W0BM          599 04 MN  0
QSO: 14088 RY 2013-09-28 2103 I4DZ          599 15 DX  VE6NU         599 04 AB  0
QSO: 14089 RY 2013-09-28 2103 I4DZ          599 15 DX  K6XT          599 04 CO  0
QSO: 14089 RY 2013-09-28 2104 I4DZ          599 15 DX  WA0TPN        599 04 IA  0
QSO: 14089 RY 2013-09-28 2104 I4DZ          599 15 DX  WB8TLI        599 04 OH  0
QSO: 14089 RY 2013-09-28 2105 I4DZ          599 15 DX  N9AK          599 04 IL  0
QSO: 14089 RY 2013-09-28 2107 I4DZ          599 15 DX  VE3TMT        599 04 ON  0
QSO: 14089 RY 2013-09-28 2107 I4DZ          599 15 DX  NB0O          599 03 CA  0
QSO: 14089 RY 2013-09-28 2108 I4DZ          599 15 DX  JH1FNU        599 25 DX  0
QSO: 14089 RY 2013-09-28 2110 I4DZ          599 15 DX  JI3BFC        599 25 DX  0
QSO: 14100 RY 2013-09-28 2110 I4DZ          599 15 DX  KB8UHN        599 04 OH  0
QSO: 14089 RY 2013-09-28 2111 I4DZ          599 15 DX  N7FUL         599 04 TX  0
QSO: 14089 RY 2013-09-28 2111 I4DZ          599 15 DX  W5EEX         599 03 AZ  0
QSO: 14089 RY 2013-09-28 2112 I4DZ          599 15 DX  KD5JAA        599 04 NM  0
QSO: 14089 RY 2013-09-28 2114 I4DZ          599 15 DX  NO2T          599 05 NJ  0
QSO: 14089 RY 2013-09-28 2115 I4DZ          599 15 DX  AB3IC         599 05 MD  0
QSO: 14089 RY 2013-09-28 2116 I4DZ          599 15 DX  DK9WI         599 14 DX  0
QSO: 14089 RY 2013-09-28 2117 I4DZ          599 15 DX  K4HMB         599 05 NC  0
QSO: 14089 RY 2013-09-28 2118 I4DZ          599 15 DX  VE1ZD         599 05 NS  0
QSO: 14089 RY 2013-09-28 2118 I4DZ          599 15 DX  WB4MNK        599 05 FL  0
QSO: 14089 RY 2013-09-28 2120 I4DZ          599 15 DX  K8MU          599 04 MI  0
QSO: 14089 RY 2013-09-28 2121 I4DZ          599 15 DX  W7VP          599 03 WA  0
QSO: 14089 RY 2013-09-28 2123 I4DZ          599 15 DX  G5O           599 14 DX  0
QSO: 14089 RY 2013-09-28 2124 I4DZ          599 15 DX  VE7DXH        599 03 BC  0
QSO: 14089 RY 2013-09-28 2125 I4DZ          599 15 DX  K2YG          599 05 NJ  0
QSO: 14089 RY 2013-09-28 2125 I4DZ          599 15 DX  WA8KHP        599 04 OH  0
QSO: 14114 RY 2013-09-28 2126 I4DZ          599 15 DX  K8PO          599 05 ME  0
QSO: 14089 RY 2013-09-28 2128 I4DZ          599 15 DX  KA2ANF        599 05 NJ  0
QSO: 14089 RY 2013-09-28 2129 I4DZ          599 15 DX  KB9NW         599 04 IL  0
QSO: 14089 RY 2013-09-28 2129 I4DZ          599 15 DX  ND1Y          599 05 GA  0
QSO: 14089 RY 2013-09-28 2130 I4DZ          599 15 DX  AA5N          599 04 TN  0
QSO: 14089 RY 2013-09-28 2130 I4DZ          599 15 DX  K0BX          599 04 MO  0
QSO: 14116 RY 2013-09-28 2131 I4DZ          599 15 DX  W2FU          599 05 NY  0
QSO: 14089 RY 2013-09-28 2131 I4DZ          599 15 DX  K4RUM         599 05 NY  0
QSO: 14089 RY 2013-09-28 2131 I4DZ          599 15 DX  K7EG          599 03 WA  0
QSO:  3591 RY 2013-09-28 2131 I4DZ          599 15 DX  RW0A          599 18 DX  1
QSO: 14089 RY 2013-09-28 2132 I4DZ          599 15 DX  K7XB          599 03 UT  0
QSO: 14089 RY 2013-09-28 2134 I4DZ          599 15 DX  VA7GEM        599 03 BC  0
QSO: 14089 RY 2013-09-28 2135 I4DZ          599 15 DX  VE4AHZ        599 04 MB  0
QSO: 14089 RY 2013-09-28 2136 I4DZ          599 15 DX  KA9O          599 04 IL  0
QSO: 14089 RY 2013-09-28 2136 I4DZ          599 15 DX  AD5XD         599 04 TX  0
QSO: 14089 RY 2013-09-28 2137 I4DZ          599 15 DX  K3HR          599 05 PA  0
QSO: 14089 RY 2013-09-28 2138 I4DZ          599 15 DX  K9CHP         599 05 NY  0
QSO: 14130 RY 2013-09-28 2141 I4DZ          599 15 DX  N2BJ          599 04 IL  0
QSO: 14089 RY 2013-09-28 2141 I4DZ          599 15 DX  AI4WW         599 05 FL  0
QSO: 14089 RY 2013-09-28 2141 I4DZ          599 15 DX  K5DU          599 04 TX  0
QSO: 14089 RY 2013-09-28 2142 I4DZ          599 15 DX  WB5TUF        599 04 TX  0
QSO: 14089 RY 2013-09-28 2142 I4DZ          599 15 DX  AB3CV         599 05 MD  0
QSO: 14137 RY 2013-09-28 2145 I4DZ          599 15 DX  N2WQ/VE3      599 04 ON  0
QSO: 14089 RY 2013-09-28 2145 I4DZ          599 15 DX  K4WW          599 04 KY  0
QSO: 14089 RY 2013-09-28 2145 I4DZ          599 15 DX  K2MGR         599 05 NY  0
QSO: 14089 RY 2013-09-28 2147 I4DZ          599 15 DX  LY6A          599 15 DX  0
QSO: 14089 RY 2013-09-28 2147 I4DZ          599 15 DX  VE2NMB        599 05 QC  0
QSO: 14089 RY 2013-09-28 2148 I4DZ          599 15 DX  OK1PMA        599 15 DX  0
QSO: 14089 RY 2013-09-28 2150 I4DZ          599 15 DX  LV5V          599 13 DX  0
QSO: 14089 RY 2013-09-28 2151 I4DZ          599 15 DX  OH2K          599 15 DX  0
QSO: 14089 RY 2013-09-28 2152 I4DZ          599 15 DX  N7IR          599 03 AZ  0
QSO: 14089 RY 2013-09-28 2152 I4DZ          599 15 DX  VA7CAB        599 03 BC  0
QSO: 14089 RY 2013-09-28 2153 I4DZ          599 15 DX  W4SYV         599 05 FL  0
QSO: 14089 RY 2013-09-28 2154 I4DZ          599 15 DX  HB9AWS        599 14 DX  0
QSO: 14089 RY 2013-09-28 2154 I4DZ          599 15 DX  KU4V          599 05 NC  0
QSO: 14089 RY 2013-09-28 2155 I4DZ          599 15 DX  KA6U          599 03 CA  0
QSO: 14089 RY 2013-09-28 2155 I4DZ          599 15 DX  KX7L          599 03 WA  0
QSO: 14089 RY 2013-09-28 2156 I4DZ          599 15 DX  W7PU          599 03 WA  0
QSO: 14089 RY 2013-09-28 2157 I4DZ          599 15 DX  K4FJW         599 05 VA  0
QSO: 14089 RY 2013-09-28 2158 I4DZ          599 15 DX  CO2RQ         599 08 DX  0
QSO: 14089 RY 2013-09-28 2158 I4DZ          599 15 DX  PA3FOE        599 14 DX  0
QSO: 14091 RY 2013-09-28 2159 I4DZ          599 15 DX  N2PA          599 05 NY  0
QSO: 14089 RY 2013-09-28 2159 I4DZ          599 15 DX  N4ZZ          599 04 TN  0
QSO: 14089 RY 2013-09-28 2159 I4DZ          599 15 DX  W4ZGR/1       599 05 ME  0
QSO: 14089 RY 2013-09-28 2202 I4DZ          599 15 DX  NK7U          599 03 OR  0
QSO: 14089 RY 2013-09-28 2203 I4DZ          599 15 DX  VE3HG         599 04 ON  0
QSO: 14088 RY 2013-09-28 2204 I4DZ          599 15 DX  3G3O          599 12 DX  0
QSO:  3589 RY 2013-09-28 2206 I4DZ          599 15 DX  YR1A          599 20 DX  1
QSO: 14089 RY 2013-09-28 2207 I4DZ          599 15 DX  N0XGA         599 04 CO  0
QSO: 14091 RY 2013-09-28 2207 I4DZ          599 15 DX  CR2T          599 14 DX  0
QSO: 14089 RY 2013-09-28 2208 I4DZ          599 15 DX  N8NVL         599 04 MI  0
QSO: 14089 RY 2013-09-28 2209 I4DZ          599 15 DX  KC2ZDC        599 05 NY  0
QSO: 14089 RY 2013-09-28 2210 I4DZ          599 15 DX  KC8HNZ        599 04 OH  0
QSO: 14089 RY 2013-09-28 2211 I4DZ          599 15 DX  N6JV          599 03 CA  0
QSO: 14089 RY 2013-09-28 2212 I4DZ          599 15 DX  N1IA          599 05 NY  0
QSO: 14089 RY 2013-09-28 2213 I4DZ          599 15 DX  IQ1RY         599 15 DX  0
QSO: 14089 RY 2013-09-28 2214 I4DZ          599 15 DX  NV0S          599 04 CO  0
QSO: 14089 RY 2013-09-28 2215 I4DZ          599 15 DX  K8BL          599 04 OH  0
QSO: 14089 RY 2013-09-28 2215 I4DZ          599 15 DX  W9KVR         599 04 IL  0
QSO: 14089 RY 2013-09-28 2216 I4DZ          599 15 DX  WA0LJM        599 04 MN  0
QSO: 14089 RY 2013-09-28 2217 I4DZ          599 15 DX  W3CRZ         599 04 OH  0
QSO: 14089 RY 2013-09-28 2217 I4DZ          599 15 DX  PA3T          599 14 DX  0
QSO: 14089 RY 2013-09-28 2218 I4DZ          599 15 DX  KD0ZZ         599 04 MO  0
QSO: 14089 RY 2013-09-28 2220 I4DZ          599 15 DX  WS7V          599 03 WA  0
QSO: 14090 RY 2013-09-28 2222 I4DZ          599 15 DX  CP1FF         599 10 DX  0
QSO: 14089 RY 2013-09-28 2222 I4DZ          599 15 DX  W4LC          599 04 KY  0
QSO: 14089 RY 2013-09-28 2223 I4DZ          599 15 DX  IK4TVP        599 15 DX  0
QSO: 14089 RY 2013-09-28 2223 I4DZ          599 15 DX  NA5AR         599 04 TX  0
QSO: 14089 RY 2013-09-28 2224 I4DZ          599 15 DX  VE7SQ         599 03 BC  0
QSO: 14089 RY 2013-09-28 2224 I4DZ          599 15 DX  K9JPD         599 04 IN  0
QSO: 14089 RY 2013-09-28 2225 I4DZ          599 15 DX  YT5W          599 15 DX  0
QSO: 14089 RY 2013-09-28 2226 I4DZ          599 15 DX  NA4EA         599 05 NC  0
QSO:  7044 RY 2013-09-28 2228 I4DZ          599 15 DX  GU6EFB        599 14 DX  1
QSO: 14089 RY 2013-09-28 2229 I4DZ          599 15 DX  KP4JFR        599 08 DX  0
QSO: 14089 RY 2013-09-28 2229 I4DZ          599 15 DX  K2TE          599 05 NH  0
QSO: 14089 RY 2013-09-28 2229 I4DZ          599 15 DX  W1GQ          599 05 NH  0
QSO: 14089 RY 2013-09-28 2230 I4DZ          599 15 DX  WO4D          599 05 FL  0
QSO: 14089 RY 2013-09-28 2231 I4DZ          599 15 DX  AC7GL         599 03 WA  0
QSO: 14089 RY 2013-09-28 2231 I4DZ          599 15 DX  K7BTW         599 03 WA  0
QSO:  7071 RY 2013-09-28 2233 I4DZ          599 15 DX  CS5CRE        599 14 DX  1
QSO: 14089 RY 2013-09-28 2234 I4DZ          599 15 DX  K6LJC         599 03 CA  0
QSO: 14089 RY 2013-09-28 2234 I4DZ          599 15 DX  WB8CQV        599 05 WV  0
QSO: 14089 RY 2013-09-28 2235 I4DZ          599 15 DX  KM5LY         599 04 TX  0
QSO: 14089 RY 2013-09-28 2236 I4DZ          599 15 DX  NK5G          599 04 TX  0
QSO: 14089 RY 2013-09-28 2236 I4DZ          599 15 DX  K6UM          599 03 OR  0
QSO: 14089 RY 2013-09-28 2236 I4DZ          599 15 DX  W0DC          599 04 MN  0
QSO: 14089 RY 2013-09-28 2238 I4DZ          599 15 DX  N5KWN         599 04 TX  0
QSO: 14101 RY 2013-09-28 2239 I4DZ          599 15 DX  PJ2/PD4JOF    599 09 DX  0
QSO: 14089 RY 2013-09-28 2240 I4DZ          599 15 DX  VE7DXH        599 03 BC  0
QSO: 14089 RY 2013-09-28 2241 I4DZ          599 15 DX  KE5LLM        599 03 CA  0
QSO: 14089 RY 2013-09-28 2242 I4DZ          599 15 DX  OK1KSL        599 15 DX  0
QSO: 14089 RY 2013-09-28 2243 I4DZ          599 15 DX  AA8EN         599 04 OH  0
QSO: 14089 RY 2013-09-28 2244 I4DZ          599 15 DX  AC8AZ         599 04 MI  0
QSO:  7046 RY 2013-09-28 2245 I4DZ          599 15 DX  K3WW          599 05 PA  0
QSO:  3582 RY 2013-09-28 2245 I4DZ          599 15 DX  CR3L          599 33 DX  1
QSO: 14089 RY 2013-09-28 2245 I4DZ          599 15 DX  N6ML          599 03 CA  0
QSO: 14089 RY 2013-09-28 2245 I4DZ          599 15 DX  WR9Y          599 04 WI  0
QSO: 14089 RY 2013-09-28 2247 I4DZ          599 15 DX  KV4QS         599 05 FL  0
QSO:  7050 RY 2013-09-28 2247 I4DZ          599 15 DX  W3FIZ         599 05 PA  0
QSO: 14089 RY 2013-09-28 2247 I4DZ          599 15 DX  K9IBM         599 04 WI  0
QSO:  7059 RY 2013-09-28 2248 I4DZ          599 15 DX  VE3FJ         599 04 ON  0
QSO: 14089 RY 2013-09-28 2248 I4DZ          599 15 DX  AF5T          599 04 TX  0
QSO: 14089 RY 2013-09-28 2249 I4DZ          599 15 DX  K5LAM         599 04 MS  0
QSO:  7089 RY 2013-09-28 2249 I4DZ          599 15 DX  TA7I          599 20 DX  1
QSO: 14089 RY 2013-09-28 2249 I4DZ          599 15 DX  IK3XJP        599 15 DX  0
QSO: 14089 RY 2013-09-28 2250 I4DZ          599 15 DX  KD0CVO        599 04 MN  0
QSO:  3588 RY 2013-09-28 2252 I4DZ          599 15 DX  SJ2W          599 14 DX  1
QSO: 14089 RY 2013-09-28 2252 I4DZ          599 15 DX  IZ4RWU        599 15 DX  0
QSO: 14089 RY 2013-09-28 2253 I4DZ          599 15 DX  W0SZ          599 04 CO  0
QSO: 14089 RY 2013-09-28 2254 I4DZ          599 15 DX  WA9IVH        599 04 IL  0
QSO:  7087 RY 2013-09-28 2254 I4DZ          599 15 DX  N2PA          599 05 NY  0
QSO:  7066 RY 2013-09-28 2255 I4DZ          599 15 DX  NR4M          599 05 VA  0
QSO:  7057 RY 2013-09-28 2256 I4DZ          599 15 DX  RG9A          599 17 DX  0
QSO: 14089 RY 2013-09-28 2257 I4DZ          599 15 DX  KC8RPV        599 04 OH  0
QSO: 14089 RY 2013-09-28 2258 I4DZ          599 15 DX  VE3EWW        599 04 ON  0
QSO: 14089 RY 2013-09-28 2259 I4DZ          599 15 DX  NT0Z          599 04 MN  0
QSO: 14089 RY 2013-09-28 2259 I4DZ          599 15 DX  HA30S         599 15 DX  0
QSO: 14089 RY 2013-09-28 2300 I4DZ          599 15 DX  KM6Z          599 03 CA  0
QSO: 14089 RY 2013-09-28 2300 I4DZ          599 15 DX  K5WP          599 04 AL  0
QSO: 14089 RY 2013-09-28 2301 I4DZ          599 15 DX  AK3V          599 05 PA  0
QSO: 14089 RY 2013-09-28 2302 I4DZ          599 15 DX  KL7JRC        599 01 DX  0
QSO: 14089 RY 2013-09-28 2304 I4DZ          599 15 DX  K2DBK         599 05 NJ  0
QSO: 14089 RY 2013-09-28 2304 I4DZ          599 15 DX  W4HM          599 05 FL  0
QSO: 14089 RY 2013-09-28 2305 I4DZ          599 15 DX  N5VU          599 04 LA  0
QSO: 14089 RY 2013-09-28 2306 I4DZ          599 15 DX  KB0KQA        599 04 MN  0
QSO: 14089 RY 2013-09-28 2309 I4DZ          599 15 DX  W7XQ          599 03 OR  0
QSO: 14089 RY 2013-09-28 2313 I4DZ          599 15 DX  AC4ZM         599 05 FL  0
QSO: 14089 RY 2013-09-28 2313 I4DZ          599 15 DX  KE2D          599 05 NJ  0
QSO: 14089 RY 2013-09-28 2315 I4DZ          599 15 DX  CO2IZ         599 08 DX  0
QSO: 14089 RY 2013-09-28 2317 I4DZ          599 15 DX  WA4OZF        599 04 AL  0
QSO: 14089 RY 2013-09-28 2318 I4DZ          599 15 DX  W0QQG         599 05 VA  0
QSO: 14089 RY 2013-09-28 2319 I4DZ          599 15 DX  N0EF          599 04 MT  0
QSO: 14089 RY 2013-09-28 2319 I4DZ          599 15 DX  CU5AQ         599 14 DX  0
QSO: 14089 RY 2013-09-28 2320 I4DZ          599 15 DX  N9DFD         599 05 GA  0
QSO:  7040 RY 2013-09-28 2322 I4DZ          599 15 DX  3Z2X          599 15 DX  0
QSO:  7040 RY 2013-09-28 2323 I4DZ          599 15 DX  W2DXE         599 05 NY  0
QSO:  7040 RY 2013-09-28 2324 I4DZ          599 15 DX  OH2EK         599 15 DX  0
QSO:  7040 RY 2013-09-28 2326 I4DZ          599 15 DX  RC9A          599 17 DX  0
QSO:  7040 RY 2013-09-28 2326 I4DZ          599 15 DX  AA8R          599 04 MI  0
QSO:  7034 RY 2013-09-28 2327 I4DZ          599 15 DX  OH6MW         599 15 DX  0
QSO:  7040 RY 2013-09-28 2327 I4DZ          599 15 DX  WO2T          599 05 NJ  0
QSO:  7040 RY 2013-09-28 2327 I4DZ          599 15 DX  VU2NKS        599 22 DX  0
QSO: 14094 RY 2013-09-28 2328 I4DZ          599 15 DX  OA4AI         599 10 DX  1
QSO:  7040 RY 2013-09-28 2328 I4DZ          599 15 DX  G4DBW         599 14 DX  0
QSO:  7040 RY 2013-09-28 2329 I4DZ          599 15 DX  EW8DZ         599 16 DX  0
QSO:  7040 RY 2013-09-28 2330 I4DZ          599 15 DX  UN5C          599 17 DX  0
QSO:  7040 RY 2013-09-28 2330 I4DZ          599 15 DX  VA3XH         599 04 ON  0
QSO: 14140 RY 2013-09-28 2330 I4DZ          599 15 DX  V31WI         599 07 DX  1
QSO:  7040 RY 2013-09-28 2331 I4DZ          599 15 DX  KA4OTB        599 04 TN  0
QSO:  7040 RY 2013-09-28 2332 I4DZ          599 15 DX  EA1GT/QRP     599 14 DX  0
QSO:  7044 RY 2013-09-28 2333 I4DZ          599 15 DX  ED2E          599 14 DX  0
QSO:  7040 RY 2013-09-28 2333 I4DZ          599 15 DX  W2LE          599 05 NJ  0
QSO:  7040 RY 2013-09-28 2334 I4DZ          599 15 DX  UT2IO         599 16 DX  0
QSO:  7040 RY 2013-09-28 2335 I4DZ          599 15 DX  N2OPW         599 04 OH  0
QSO:  3598 RY 2013-09-28 2335 I4DZ          599 15 DX  VE2GSO        599 02 QC  1
QSO:  3576 RY 2013-09-28 2336 I4DZ          599 15 DX  TA1DX         599 20 DX  1
QSO:  7051 RY 2013-09-28 2338 I4DZ          599 15 DX  UA5C          599 16 DX  0
QSO:  7040 RY 2013-09-28 2338 I4DZ          599 15 DX  RX0AF         599 18 DX  0
QSO:  7052 RY 2013-09-28 2339 I4DZ          599 15 DX  EO3Q          599 16 DX  0
QSO:  7040 RY 2013-09-28 2341 I4DZ          599 15 DX  W3DQN         599 05 MD  0
QSO:  7040 RY 2013-09-28 2342 I4DZ          599 15 DX  W0SZ          599 04 CO  0
QSO:  7040 RY 2013-09-28 2342 I4DZ          599 15 DX  K9JWI         599 04 IN  0
QSO:  7056 RY 2013-09-28 2343 I4DZ          599 15 DX  N2HR/3        599 05 PA  0
QSO:  7040 RY 2013-09-28 2343 I4DZ          599 15 DX  UA0AYA        599 18 DX  0
QSO:  7040 RY 2013-09-28 2345 I4DZ          599 15 DX  EA9CD         599 33 DX  0
QSO:  7040 RY 2013-09-28 2346 I4DZ          599 15 DX  N9ID          599 04 IN  0
QSO:  7058 RY 2013-09-28 2346 I4DZ          599 15 DX  UU7J          599 16 DX  0
QSO:  7040 RY 2013-09-28 2346 I4DZ          599 15 DX  VP9I          599 05 DX  0
QSO:  7058 RY 2013-09-28 2347 I4DZ          599 15 DX  9A/IQ3VO      599 15 DX  0
QSO:  7040 RY 2013-09-28 2347 I4DZ          599 15 DX  NT0F          599 04 IA  0
QSO:  7059 RY 2013-09-28 2348 I4DZ          599 15 DX  RM4I          599 16 DX  0
QSO:  7040 RY 2013-09-28 2348 I4DZ          599 15 DX  K9CHP         599 05 NY  0
QSO:  7040 RY 2013-09-28 2349 I4DZ          599 15 DX  2E0TGS        599 14 DX  0
QSO:  7040 RY 2013-09-28 2350 I4DZ          599 15 DX  WA1ZAM        599 05 VT  0
QSO: 14123 RY 2013-09-28 2350 I4DZ          599 15 DX  HC1JQ         599 10 DX  0
QSO:  7040 RY 2013-09-28 2351 I4DZ          599 15 DX  F5BEG         599 14 DX  0
QSO:  7040 RY 2013-09-28 2352 I4DZ          599 15 DX  W1ZK          599 05 VT  0
QSO:  7040 RY 2013-09-28 2353 I4DZ          599 15 DX  VE5MX         599 04 SK  0
QSO:  3595 RY 2013-09-28 2353 I4DZ          599 15 DX  W1ZK          599 05 VT  1
QSO:  7040 RY 2013-09-28 2353 I4DZ          599 15 DX  K9HDE         599 04 IL  0
QSO:  7040 RY 2013-09-28 2355 I4DZ          599 15 DX  W6IHG         599 05 VA  0
QSO:  7040 RY 2013-09-28 2356 I4DZ          599 15 DX  K4LTE         599 05 NC  0
QSO:  7040 RY 2013-09-28 2356 I4DZ          599 15 DX  KA2KON        599 05 NH  0
QSO:  7040 RY 2013-09-28 2357 I4DZ          599 15 DX  K3OQ          599 05 MD  0
QSO: 14089 RY 2013-09-28 2357 I4DZ          599 15 DX  W4GKM         599 04 TN  0
QSO:  7040 RY 2013-09-28 2357 I4DZ          599 15 DX  K2UF          599 05 NY  0
QSO:  7040 RY 2013-09-28 2358 I4DZ          599 15 DX  CT2GMH        599 14 DX  0
QSO:  7040 RY 2013-09-28 2359 I4DZ          599 15 DX  2E0TEC        599 14 DX  0
QSO:  7040 RY 2013-09-28 2359 I4DZ          599 15 DX  K2TE          599 05 NH  0
QSO: 14096 RY 2013-09-28 2359 I4DZ          599 15 DX  K0MPH         599 04 MN  0
